ch,keV,net,fit,model,continuum_raw,Ba-133,continuum
435,1257.793,0.000,-0.967,0.000,0.000,0.000,0.000
436,1260.760,1.199,1.199,0.000,0.000,0.000,0.000
437,1263.727,0.000,-0.634,0.000,0.000,0.000,0.000
438,1266.695,0.000,-2.367,0.000,0.000,0.000,0.000
439,1269.662,0.000,-0.267,0.000,0.000,0.000,0.000
440,1272.630,0.000,-2.367,0.000,0.000,0.000,0.000
441,1275.598,0.000,-1.401,0.000,0.000,0.000,0.000
442,1278.566,0.133,0.133,0.000,0.000,0.000,0.000
443,1281.534,2.933,2.933,0.000,0.000,0.000,0.000
444,1284.502,0.566,0.566,0.000,0.000,0.000,0.000
445,1287.470,1.266,1.266,0.000,0.000,0.000,0.000
446,1290.438,3.499,3.499,0.000,0.000,0.000,0.000
447,1293.406,0.000,-0.101,0.000,0.000,0.000,0.000
448,1296.374,0.000,-1.901,0.000,0.000,0.000,0.000
449,1299.342,0.966,0.966,0.000,0.000,0.000,0.000
450,1302.311,3.933,3.933,0.000,0.000,0.000,0.000
451,1305.279,1.133,1.133,0.000,0.000,0.000,0.000
452,1308.247,3.266,3.266,0.000,0.000,0.000,0.000
453,1311.216,0.833,0.833,0.000,0.000,0.000,0.000
454,1314.184,2.433,2.433,0.000,0.000,0.000,0.000
455,1317.153,0.000,-0.601,0.000,0.000,0.000,0.000
456,1320.122,0.000,-0.867,0.000,0.000,0.000,0.000
457,1323.090,0.000,-3.367,0.000,0.000,0.000,0.000
458,1326.059,0.333,0.333,0.000,0.000,0.000,0.000
459,1329.028,0.966,0.966,0.000,0.000,0.000,0.000
460,1331.997,5.133,5.133,0.000,0.000,0.000,0.000
461,1334.966,0.799,0.799,0.000,0.000,0.000,0.000
462,1337.934,0.033,0.033,0.000,0.000,0.000,0.000
463,1340.903,2.266,2.266,0.000,0.000,0.000,0.000
464,1343.872,2.433,2.433,0.000,0.000,0.000,0.000
465,1346.841,0.000,-1.634,0.000,0.000,0.000,0.000
466,1349.810,1.666,1.666,0.000,0.000,0.000,0.000
467,1352.779,0.000,-0.067,0.000,0.000,0.000,0.000
468,1355.749,1.233,1.233,0.000,0.000,0.000,0.000
469,1358.718,0.166,0.166,0.000,0.000,0.000,0.000
470,1361.687,0.033,0.033,0.000,0.000,0.000,0.000
471,1364.656,2.266,2.266,0.000,0.000,0.000,0.000
472,1367.625,0.000,-1.701,0.000,0.000,0.000,0.000
473,1370.595,0.000,-0.768,0.000,0.000,0.000,0.000
474,1373.564,1.732,1.732,0.000,0.000,0.000,0.000
475,1376.533,2.366,2.366,0.000,0.000,0.000,0.000
476,1379.502,1.832,1.832,0.000,0.000,0.000,0.000
477,1382.472,1.166,1.166,0.000,0.000,0.000,0.000
478,1385.441,0.000,-2.701,0.000,0.000,0.000,0.000
479,1388.410,1.666,1.666,0.000,0.000,0.000,0.000
480,1391.380,0.799,0.799,0.000,0.000,0.000,0.000
481,1394.349,0.000,-2.734,0.000,0.000,0.000,0.000
482,1397.318,0.000,-1.901,0.000,0.000,0.000,0.000
483,1400.288,0.000,-3.668,0.000,0.000,0.000,0.000
484,1403.257,0.565,0.565,0.000,0.000,0.000,0.000
485,1406.227,0.000,-2.935,0.000,0.000,0.000,0.000
486,1409.196,0.832,0.832,0.000,0.000,0.000,0.000
487,1412.165,0.000,-1.468,0.000,0.000,0.000,0.000
488,1415.135,3.099,3.099,0.000,0.000,0.000,0.000
489,1418.104,0.000,-2.335,0.000,0.000,0.000,0.000
490,1421.074,1.298,1.298,0.000,0.000,0.000,0.000
491,1424.043,0.898,0.898,0.000,0.000,0.000,0.000
492,1427.012,2.598,2.598,0.000,0.000,0.000,0.000
493,1429.982,0.000,-3.068,0.000,0.000,0.000,0.000
494,1432.951,0.298,0.298,0.000,0.000,0.000,0.000
495,1435.921,1.832,1.832,0.000,0.000,0.000,0.000
496,1438.890,0.000,-5.835,0.000,0.000,0.000,0.000
497,1441.859,1.199,1.199,0.000,0.000,0.000,0.000
498,1444.829,0.132,0.132,0.000,0.000,0.000,0.000
499,1447.798,0.000,-1.335,0.000,0.000,0.000,0.000
500,1450.767,4.065,4.065,0.000,0.000,0.000,0.000
501,1453.736,4.599,4.599,0.000,0.000,0.000,0.000
502,1456.706,5.266,5.266,0.000,0.000,0.000,0.000
503,1459.675,0.966,0.966,0.000,0.000,0.000,0.000
504,1462.644,0.000,-0.168,0.000,0.000,0.000,0.000
505,1465.613,1.633,1.633,0.000,0.000,0.000,0.000
506,1468.582,0.000,-0.567,0.000,0.000,0.000,0.000
507,1471.552,0.000,-0.267,0.000,0.000,0.000,0.000
508,1474.521,0.000,-0.701,0.000,0.000,0.000,0.000
509,1477.490,0.000,-3.434,0.000,0.000,0.000,0.000
510,1480.459,0.000,-3.434,0.000,0.000,0.000,0.000
511,1483.428,0.533,0.533,0.000,0.000,0.000,0.000
512,1486.397,0.933,0.933,0.000,0.000,0.000,0.000
513,1489.366,0.000,-1.267,0.000,0.000,0.000,0.000
514,1492.335,0.000,-1.867,0.000,0.000,0.000,0.000
515,1495.303,0.000,-2.967,0.000,0.000,0.000,0.000
516,1498.272,0.733,0.733,0.000,0.000,0.000,0.000
517,1501.241,0.000,-3.034,0.000,0.000,0.000,0.000
518,1504.210,2.366,2.366,0.000,0.000,0.000,0.000
519,1507.178,0.000,-0.667,0.000,0.000,0.000,0.000
520,1510.147,0.000,-0.534,0.000,0.000,0.000,0.000
521,1513.116,1.566,1.566,0.000,0.000,0.000,0.000
522,1516.084,0.000,-1.267,0.000,0.000,0.000,0.000
523,1519.053,0.733,0.733,0.000,0.000,0.000,0.000
524,1522.021,1.933,1.933,0.000,0.000,0.000,0.000
525,1524.989,0.000,-1.167,0.000,0.000,0.000,0.000
526,1527.958,1.200,1.200,0.000,0.000,0.000,0.000
527,1530.926,0.000,-0.267,0.000,0.000,0.000,0.000
528,1533.894,2.033,2.033,0.000,0.000,0.000,0.000
529,1536.862,0.000,-1.434,0.000,0.000,0.000,0.000
530,1539.830,1.966,1.966,0.000,0.000,0.000,0.000
531,1542.798,0.633,0.633,0.000,0.000,0.000,0.000
532,1545.766,1.066,1.066,0.000,0.000,0.000,0.000
533,1548.734,0.000,-0.500,0.000,0.000,0.000,0.000
534,1551.702,0.600,0.600,0.000,0.000,0.000,0.000
535,1554.670,0.000,-1.434,0.000,0.000,0.000,0.000
536,1557.637,0.833,0.833,0.000,0.000,0.000,0.000
537,1560.605,0.700,0.700,0.000,0.000,0.000,0.000
538,1563.572,0.600,0.600,0.000,0.000,0.000,0.000
539,1566.540,0.200,0.200,0.000,0.000,0.000,0.000
540,1569.507,0.000,-1.234,0.000,0.000,0.000,0.000
541,1572.474,0.633,0.633,0.000,0.000,0.000,0.000
542,1575.442,1.700,1.700,0.000,0.000,0.000,0.000
543,1578.409,0.000,-1.167,0.000,0.000,0.000,0.000
544,1581.376,0.000,-1.334,0.000,0.000,0.000,0.000
545,1584.343,0.000,-1.967,0.000,0.000,0.000,0.000
546,1587.309,1.600,1.600,0.000,0.000,0.000,0.000
547,1590.276,0.000,-0.967,0.000,0.000,0.000,0.000
548,1593.243,0.000,-0.900,0.000,0.000,0.000,0.000
549,1596.210,0.000,-0.200,0.000,0.000,0.000,0.000
550,1599.176,0.000,-0.567,0.000,0.000,0.000,0.000
551,1602.142,1.066,1.066,0.000,0.000,0.000,0.000
552,1605.109,1.966,1.966,0.000,0.000,0.000,0.000
553,1608.075,0.133,0.133,0.000,0.000,0.000,0.000
554,1611.041,0.000,-1.867,0.000,0.000,0.000,0.000
555,1614.007,0.000,-1.934,0.000,0.000,0.000,0.000
556,1616.973,0.100,0.100,0.000,0.000,0.000,0.000
557,1619.939,2.366,2.366,0.000,0.000,0.000,0.000
558,1622.904,0.000,-1.934,0.000,0.000,0.000,0.000
559,1625.870,0.000,-0.200,0.000,0.000,0.000,0.000
560,1628.835,0.000,-0.967,0.000,0.000,0.000,0.000
561,1631.801,0.000,-1.934,0.000,0.000,0.000,0.000
562,1634.766,0.800,0.800,0.000,0.000,0.000,0.000
563,1637.731,0.000,-0.100,0.000,0.000,0.000,0.000
564,1640.696,1.966,1.966,0.000,0.000,0.000,0.000
565,1643.661,0.000,-1.067,0.000,0.000,0.000,0.000
566,1646.626,2.300,2.300,0.000,0.000,0.000,0.000
567,1649.591,3.866,3.866,0.000,0.000,0.000,0.000
568,1652.555,0.000,-0.800,0.000,0.000,0.000,0.000
569,1655.520,3.800,3.800,0.000,0.000,0.000,0.000
570,1658.484,0.000,-1.600,0.000,0.000,0.000,0.000
571,1661.448,0.033,0.033,0.000,0.000,0.000,0.000
572,1664.412,0.433,0.433,0.000,0.000,0.000,0.000
573,1667.376,0.000,-1.967,0.000,0.000,0.000,0.000
574,1670.340,4.933,4.933,0.000,0.000,0.000,0.000
575,1673.304,0.000,-0.967,0.000,0.000,0.000,0.000
576,1676.267,0.000,-0.100,0.000,0.000,0.000,0.000
577,1679.231,0.000,-1.034,0.000,0.000,0.000,0.000
578,1682.194,2.533,2.533,0.000,0.000,0.000,0.000
579,1685.157,1.033,1.033,0.000,0.000,0.000,0.000
580,1688.120,4.133,4.133,0.000,0.000,0.000,0.000
581,1691.083,0.466,0.466,0.000,0.000,0.000,0.000
582,1694.046,0.000,-0.800,0.000,0.000,0.000,0.000
583,1697.008,0.000,-1.167,0.000,0.000,0.000,0.000
584,1699.971,0.000,-1.534,0.000,0.000,0.000,0.000
585,1702.933,0.200,0.200,0.000,0.000,0.000,0.000
586,1705.895,0.000,-2.967,0.000,0.000,0.000,0.000
587,1708.857,0.633,0.633,0.000,0.000,0.000,0.000
588,1711.819,0.000,-1.134,0.000,0.000,0.000,0.000
589,1714.780,0.133,0.133,0.000,0.000,0.000,0.000
590,1717.742,2.666,2.666,0.000,0.000,0.000,0.000
591,1720.703,0.000,-1.200,0.000,0.000,0.000,0.000
592,1723.665,0.000,-1.734,0.000,0.000,0.000,0.000
593,1726.626,0.000,-0.834,0.000,0.000,0.000,0.000
594,1729.587,0.633,0.633,0.000,0.000,0.000,0.000
595,1732.547,0.000,0.000,0.000,0.000,0.000,0.000
596,1735.508,0.000,-2.534,0.000,0.000,0.000,0.000
597,1738.468,1.700,1.700,0.000,0.000,0.000,0.000
598,1741.429,0.000,-2.467,0.000,0.000,0.000,0.000
599,1744.389,0.000,-1.267,0.000,0.000,0.000,0.000
600,1747.349,1.733,1.733,0.000,0.000,0.000,0.000
601,1750.308,0.300,0.300,0.000,0.000,0.000,0.000
602,1753.268,3.500,3.500,0.000,0.000,0.000,0.000
603,1756.227,0.000,-1.700,0.000,0.000,0.000,0.000
604,1759.187,2.266,2.266,0.000,0.000,0.000,0.000
605,1762.146,0.000,-0.767,0.000,0.000,0.000,0.000
606,1765.104,0.000,-0.467,0.000,0.000,0.000,0.000
607,1768.063,1.000,1.000,0.000,0.000,0.000,0.000
608,1771.022,0.000,-0.267,0.000,0.000,0.000,0.000
609,1773.980,0.000,-1.700,0.000,0.000,0.000,0.000
610,1776.938,0.000,-0.734,0.000,0.000,0.000,0.000
611,1779.896,1.200,1.200,0.000,0.000,0.000,0.000
612,1782.854,1.133,1.133,0.000,0.000,0.000,0.000
613,1785.811,2.233,2.233,0.000,0.000,0.000,0.000
614,1788.769,0.000,-1.634,0.000,0.000,0.000,0.000
615,1791.726,0.166,0.166,0.000,0.000,0.000,0.000
616,1794.683,0.000,-1.200,0.000,0.000,0.000,0.000
617,1797.640,0.000,-0.100,0.000,0.000,0.000,0.000
618,1800.597,2.533,2.533,0.000,0.000,0.000,0.000
619,1803.553,0.000,-0.467,0.000,0.000,0.000,0.000
620,1806.509,1.366,1.366,0.000,0.000,0.000,0.000
621,1809.465,2.466,2.466,0.000,0.000,0.000,0.000
622,1812.421,0.000,-0.367,0.000,0.000,0.000,0.000
623,1815.377,0.000,-0.534,0.000,0.000,0.000,0.000
624,1818.332,0.000,-0.800,0.000,0.000,0.000,0.000
625,1821.287,0.000,-1.267,0.000,0.000,0.000,0.000
626,1824.242,0.000,-1.367,0.000,0.000,0.000,0.000
627,1827.197,0.666,0.666,0.000,0.000,0.000,0.000
628,1830.152,0.000,-1.767,0.000,0.000,0.000,0.000
629,1833.106,0.300,0.300,0.000,0.000,0.000,0.000
630,1836.060,0.000,-0.200,0.000,0.000,0.000,0.000
631,1839.014,0.000,-1.267,0.000,0.000,0.000,0.000
632,1841.968,1.500,1.500,0.000,0.000,0.000,0.000
633,1844.921,0.000,-1.900,0.000,0.000,0.000,0.000
634,1847.875,0.166,0.166,0.000,0.000,0.000,0.000
635,1850.828,2.900,2.900,0.000,0.000,0.000,0.000
636,1853.781,2.133,2.133,0.000,0.000,0.000,0.000
637,1856.733,0.000,-0.434,0.000,0.000,0.000,0.000
638,1859.686,0.000,-0.067,0.000,0.000,0.000,0.000
639,1862.638,0.000,-0.734,0.000,0.000,0.000,0.000
640,1865.590,1.700,1.700,0.000,0.000,0.000,0.000
641,1868.542,0.000,0.000,0.000,0.000,0.000,0.000
642,1871.493,1.133,1.133,0.000,0.000,0.000,0.000
643,1874.444,0.000,-0.967,0.000,0.000,0.000,0.000
644,1877.395,0.833,0.833,0.000,0.000,0.000,0.000
645,1880.346,0.000,-0.134,0.000,0.000,0.000,0.000
646,1883.297,0.000,-0.134,0.000,0.000,0.000,0.000
647,1886.247,0.000,-1.000,0.000,0.000,0.000,0.000
648,1889.197,0.000,-0.134,0.000,0.000,0.000,0.000
649,1892.147,1.400,1.400,0.000,0.000,0.000,0.000
650,1895.096,1.000,1.000,0.000,0.000,0.000,0.000
651,1898.046,0.000,-0.400,0.000,0.000,0.000,0.000
652,1900.995,0.000,-1.667,0.000,0.000,0.000,0.000
653,1903.944,0.000,-0.200,0.000,0.000,0.000,0.000
654,1906.892,0.000,-0.134,0.000,0.000,0.000,0.000
655,1909.841,0.700,0.700,0.000,0.000,0.000,0.000
656,1912.789,0.000,-1.300,0.000,0.000,0.000,0.000
657,1915.736,2.033,2.033,0.000,0.000,0.000,0.000
658,1918.684,0.000,-0.267,0.000,0.000,0.000,0.000
659,1921.631,0.000,-1.467,0.000,0.000,0.000,0.000
660,1924.578,0.900,0.900,0.000,0.000,0.000,0.000
661,1927.525,0.700,0.700,0.000,0.000,0.000,0.000
662,1930.472,0.000,-1.000,0.000,0.000,0.000,0.000
663,1933.418,0.000,-0.867,0.000,0.000,0.000,0.000
664,1936.364,0.700,0.700,0.000,0.000,0.000,0.000
665,1939.310,1.067,1.067,0.000,0.000,0.000,0.000
666,1942.255,0.000,-1.334,0.000,0.000,0.000,0.000
667,1945.200,0.000,-0.200,0.000,0.000,0.000,0.000
668,1948.145,2.833,2.833,0.000,0.000,0.000,0.000
669,1951.090,0.700,0.700,0.000,0.000,0.000,0.000
670,1954.034,1.033,1.033,0.000,0.000,0.000,0.000
671,1956.978,0.000,-0.334,0.000,0.000,0.000,0.000
672,1959.922,0.100,0.100,0.000,0.000,0.000,0.000
673,1962.866,0.000,-1.267,0.000,0.000,0.000,0.000
674,1965.809,0.000,0.000,0.000,0.000,0.000,0.000
675,1968.752,0.300,0.300,0.000,0.000,0.000,0.000
676,1971.695,0.000,-0.733,0.000,0.000,0.000,0.000
677,1974.637,0.000,-0.200,0.000,0.000,0.000,0.000
678,1977.579,0.000,-0.100,0.000,0.000,0.000,0.000
679,1980.521,1.033,1.033,0.000,0.000,0.000,0.000
680,1983.463,0.800,0.800,0.000,0.000,0.000,0.000
681,1986.404,0.000,-1.167,0.000,0.000,0.000,0.000
682,1989.345,0.967,0.967,0.000,0.000,0.000,0.000
683,1992.286,0.000,-0.867,0.000,0.000,0.000,0.000
684,1995.226,0.000,-0.867,0.000,0.000,0.000,0.000
685,1998.166,0.000,-0.733,0.000,0.000,0.000,0.000
686,2001.106,1.100,1.100,0.000,0.000,0.000,0.000
687,2004.045,0.000,-0.367,0.000,0.000,0.000,0.000
688,2006.985,2.833,2.833,0.000,0.000,0.000,0.000
689,2009.923,2.833,2.833,0.000,0.000,0.000,0.000
690,2012.862,0.000,-1.000,0.000,0.000,0.000,0.000
691,2015.800,0.000,-0.700,0.000,0.000,0.000,0.000
692,2018.738,0.000,-0.267,0.000,0.000,0.000,0.000
693,2021.676,0.033,0.033,0.000,0.000,0.000,0.000
694,2024.613,1.067,1.067,0.000,0.000,0.000,0.000
695,2027.550,0.000,-0.134,0.000,0.000,0.000,0.000
696,2030.487,1.167,1.167,0.000,0.000,0.000,0.000
697,2033.423,0.000,-0.334,0.000,0.000,0.000,0.000
698,2036.360,0.000,-0.234,0.000,0.000,0.000,0.000
699,2039.295,0.000,-0.367,0.000,0.000,0.000,0.000
700,2042.231,0.933,0.933,0.000,0.000,0.000,0.000
701,2045.166,0.000,-0.267,0.000,0.000,0.000,0.000
702,2048.101,0.000,-0.933,0.000,0.000,0.000,0.000
703,2051.035,0.000,-0.334,0.000,0.000,0.000,0.000
704,2053.969,0.000,-0.967,0.000,0.000,0.000,0.000
705,2056.903,0.000,-0.334,0.000,0.000,0.000,0.000
706,2059.837,0.000,-1.134,0.000,0.000,0.000,0.000
707,2062.770,0.000,-0.134,0.000,0.000,0.000,0.000
708,2065.703,0.433,0.433,0.000,0.000,0.000,0.000
709,2068.635,2.533,2.533,0.000,0.000,0.000,0.000
710,2071.568,0.633,0.633,0.000,0.000,0.000,0.000
711,2074.499,0.833,0.833,0.000,0.000,0.000,0.000
712,2077.431,0.000,-1.600,0.000,0.000,0.000,0.000
713,2080.362,0.000,-0.900,0.000,0.000,0.000,0.000
714,2083.293,0.733,0.733,0.000,0.000,0.000,0.000
715,2086.223,0.700,0.700,0.000,0.000,0.000,0.000
716,2089.154,0.000,-0.134,0.000,0.000,0.000,0.000
717,2092.083,0.600,0.600,0.000,0.000,0.000,0.000
718,2095.013,0.000,-0.234,0.000,0.000,0.000,0.000
719,2097.942,0.000,-1.267,0.000,0.000,0.000,0.000
720,2100.871,0.000,-0.200,0.000,0.000,0.000,0.000
721,2103.799,1.067,1.067,0.000,0.000,0.000,0.000
722,2106.727,0.000,-0.567,0.000,0.000,0.000,0.000
723,2109.655,2.766,2.766,0.000,0.000,0.000,0.000
724,2112.582,0.933,0.933,0.000,0.000,0.000,0.000
725,2115.509,0.166,0.166,0.000,0.000,0.000,0.000
726,2118.436,0.000,-0.300,0.000,0.000,0.000,0.000
727,2121.362,0.000,-1.067,0.000,0.000,0.000,0.000
728,2124.288,0.000,-1.500,0.000,0.000,0.000,0.000
729,2127.214,0.000,-1.234,0.000,0.000,0.000,0.000
730,2130.139,1.067,1.067,0.000,0.000,0.000,0.000
731,2133.064,0.000,-1.167,0.000,0.000,0.000,0.000
732,2135.988,0.800,0.800,0.000,0.000,0.000,0.000
733,2138.912,0.000,-0.267,0.000,0.000,0.000,0.000
734,2141.836,0.000,-1.367,0.000,0.000,0.000,0.000
735,2144.759,0.000,-1.300,0.000,0.000,0.000,0.000
736,2147.682,3.267,3.267,0.000,0.000,0.000,0.000
737,2150.605,1.866,1.866,0.000,0.000,0.000,0.000
738,2153.527,0.000,-1.267,0.000,0.000,0.000,0.000
739,2156.449,0.000,-0.200,0.000,0.000,0.000,0.000
740,2159.370,0.000,-1.434,0.000,0.000,0.000,0.000
741,2162.291,0.633,0.633,0.000,0.000,0.000,0.000
742,2165.212,0.000,-0.300,0.000,0.000,0.000,0.000
743,2168.132,0.000,-1.167,0.000,0.000,0.000,0.000
744,2171.052,0.000,-1.200,0.000,0.000,0.000,0.000
745,2173.972,0.067,0.067,0.000,0.000,0.000,0.000
746,2176.891,2.700,2.700,0.000,0.000,0.000,0.000
747,2179.810,0.000,-0.867,0.000,0.000,0.000,0.000
748,2182.728,0.000,0.000,0.000,0.000,0.000,0.000
749,2185.646,1.167,1.167,0.000,0.000,0.000,0.000
750,2188.563,0.000,-1.067,0.000,0.000,0.000,0.000
751,2191.481,0.000,-0.334,0.000,0.000,0.000,0.000
752,2194.397,0.000,-1.067,0.000,0.000,0.000,0.000
753,2197.314,0.000,-1.033,0.000,0.000,0.000,0.000
754,2200.230,1.100,1.100,0.000,0.000,0.000,0.000
755,2203.145,0.000,-0.967,0.000,0.000,0.000,0.000
756,2206.061,0.000,0.000,0.000,0.000,0.000,0.000
757,2208.975,0.000,-0.933,0.000,0.000,0.000,0.000
758,2211.890,0.000,-0.867,0.000,0.000,0.000,0.000
759,2214.804,0.000,-0.067,0.000,0.000,0.000,0.000
760,2217.717,0.000,-1.134,0.000,0.000,0.000,0.000
761,2220.630,0.000,-0.234,0.000,0.000,0.000,0.000
762,2223.543,2.267,2.267,0.000,0.000,0.000,0.000
763,2226.455,0.000,-0.733,0.000,0.000,0.000,0.000
764,2229.367,0.000,-0.733,0.000,0.000,0.000,0.000
765,2232.279,2.800,2.800,0.000,0.000,0.000,0.000
766,2235.190,0.000,-1.200,0.000,0.000,0.000,0.000
767,2238.100,2.033,2.033,0.000,0.000,0.000,0.000
768,2241.011,0.167,0.167,0.000,0.000,0.000,0.000
769,2243.920,0.000,-0.134,0.000,0.000,0.000,0.000
770,2246.830,0.000,-0.767,0.000,0.000,0.000,0.000
771,2249.739,0.300,0.300,0.000,0.000,0.000,0.000
772,2252.647,0.333,0.333,0.000,0.000,0.000,0.000
773,2255.555,0.000,-0.833,0.000,0.000,0.000,0.000
774,2258.463,0.000,-0.100,0.000,0.000,0.000,0.000
775,2261.370,0.000,-0.767,0.000,0.000,0.000,0.000
776,2264.277,0.000,-0.067,0.000,0.000,0.000,0.000
777,2267.183,0.000,-0.933,0.000,0.000,0.000,0.000
778,2270.089,0.100,0.100,0.000,0.000,0.000,0.000
779,2272.995,0.200,0.200,0.000,0.000,0.000,0.000
780,2275.900,0.133,0.133,0.000,0.000,0.000,0.000
781,2278.804,0.967,0.967,0.000,0.000,0.000,0.000
782,2281.708,2.100,2.100,0.000,0.000,0.000,0.000
783,2284.612,0.133,0.133,0.000,0.000,0.000,0.000
784,2287.515,0.133,0.133,0.000,0.000,0.000,0.000
785,2290.418,0.000,-0.600,0.000,0.000,0.000,0.000
786,2293.321,0.300,0.300,0.000,0.000,0.000,0.000
787,2296.222,0.000,-0.967,0.000,0.000,0.000,0.000
788,2299.124,1.300,1.300,0.000,0.000,0.000,0.000
789,2302.025,0.000,-0.700,0.000,0.000,0.000,0.000
790,2304.926,0.000,-0.600,0.000,0.000,0.000,0.000
791,2307.826,0.000,-0.800,0.000,0.000,0.000,0.000
792,2310.725,2.200,2.200,0.000,0.000,0.000,0.000
793,2313.624,0.200,0.200,0.000,0.000,0.000,0.000
794,2316.523,1.167,1.167,0.000,0.000,0.000,0.000
795,2319.421,2.500,2.500,0.000,0.000,0.000,0.000
796,2322.319,0.000,-0.500,0.000,0.000,0.000,0.000
797,2325.217,0.000,-0.767,0.000,0.000,0.000,0.000
798,2328.113,0.233,0.233,0.000,0.000,0.000,0.000
799,2331.010,1.633,1.633,0.000,0.000,0.000,0.000
800,2333.906,1.500,1.500,0.000,0.000,0.000,0.000
801,2336.801,0.000,-0.867,0.000,0.000,0.000,0.000
802,2339.696,0.167,0.167,0.000,0.000,0.000,0.000
803,2342.591,0.333,0.333,0.000,0.000,0.000,0.000
804,2345.485,0.000,-0.867,0.000,0.000,0.000,0.000
805,2348.378,2.367,2.367,0.000,0.000,0.000,0.000
806,2351.271,0.000,-0.733,0.000,0.000,0.000,0.000
807,2354.164,0.000,-0.967,0.000,0.000,0.000,0.000
808,2357.056,0.000,-0.833,0.000,0.000,0.000,0.000
809,2359.948,0.000,-0.800,0.000,0.000,0.000,0.000
810,2362.839,0.000,-0.667,0.000,0.000,0.000,0.000
811,2365.729,0.000,-0.633,0.000,0.000,0.000,0.000
812,2368.620,0.000,-0.733,0.000,0.000,0.000,0.000
813,2371.509,0.000,-0.633,0.000,0.000,0.000,0.000
814,2374.398,0.000,-0.667,0.000,0.000,0.000,0.000
815,2377.287,3.267,3.267,0.000,0.000,0.000,0.000
816,2380.175,3.267,3.267,0.000,0.000,0.000,0.000
817,2383.063,0.000,-0.800,0.000,0.000,0.000,0.000
818,2385.950,0.000,-0.567,0.000,0.000,0.000,0.000
819,2388.837,0.500,0.500,0.000,0.000,0.000,0.000
820,2391.723,0.000,-0.600,0.000,0.000,0.000,0.000
821,2394.609,0.000,-0.667,0.000,0.000,0.000,0.000
822,2397.494,0.000,-0.900,0.000,0.000,0.000,0.000
823,2400.379,0.000,-0.367,0.000,0.000,0.000,0.000
824,2403.263,0.733,0.733,0.000,0.000,0.000,0.000
825,2406.146,0.000,-0.533,0.000,0.000,0.000,0.000
826,2409.030,1.200,1.200,0.000,0.000,0.000,0.000
827,2411.912,0.000,-0.533,0.000,0.000,0.000,0.000
828,2414.794,0.000,-0.467,0.000,0.000,0.000,0.000
829,2417.676,0.333,0.333,0.000,0.000,0.000,0.000
830,2420.557,2.300,2.300,0.000,0.000,0.000,0.000
831,2423.438,0.433,0.433,0.000,0.000,0.000,0.000
832,2426.318,0.367,0.367,0.000,0.000,0.000,0.000
833,2429.197,0.000,-0.700,0.000,0.000,0.000,0.000
834,2432.077,0.667,0.667,0.000,0.000,0.000,0.000
835,2434.955,0.000,-0.467,0.000,0.000,0.000,0.000
836,2437.833,0.000,-0.500,0.000,0.000,0.000,0.000
837,2440.710,0.333,0.333,0.000,0.000,0.000,0.000
838,2443.587,0.400,0.400,0.000,0.000,0.000,0.000
839,2446.464,0.500,0.500,0.000,0.000,0.000,0.000
840,2449.340,1.333,1.333,0.000,0.000,0.000,0.000
841,2452.215,0.000,-0.433,0.000,0.000,0.000,0.000
842,2455.090,0.300,0.300,0.000,0.000,0.000,0.000
843,2457.964,0.000,-0.533,0.000,0.000,0.000,0.000
844,2460.838,0.000,-0.400,0.000,0.000,0.000,0.000
845,2463.711,0.000,-0.433,0.000,0.000,0.000,0.000
846,2466.584,0.433,0.433,0.000,0.000,0.000,0.000
847,2469.456,0.000,-0.733,0.000,0.000,0.000,0.000
848,2472.327,0.000,-0.733,0.000,0.000,0.000,0.000
849,2475.199,0.000,-0.433,0.000,0.000,0.000,0.000
850,2478.069,0.000,-0.533,0.000,0.000,0.000,0.000
851,2480.939,0.000,-0.700,0.000,0.000,0.000,0.000
852,2483.808,0.000,-0.933,0.000,0.000,0.000,0.000
853,2486.677,0.000,-0.667,0.000,0.000,0.000,0.000
854,2489.546,0.000,-0.700,0.000,0.000,0.000,0.000
855,2492.413,0.267,0.267,0.000,0.000,0.000,0.000
856,2495.280,0.933,0.933,0.000,0.000,0.000,0.000
857,2498.147,0.000,-0.867,0.000,0.000,0.000,0.000
858,2501.013,0.000,-0.767,0.000,0.000,0.000,0.000
859,2503.879,0.766,0.766,0.000,0.000,0.000,0.000
860,2506.744,0.300,0.300,0.000,0.000,0.000,0.000
861,2509.608,0.000,-0.667,0.000,0.000,0.000,0.000
862,2512.472,0.000,-0.933,0.000,0.000,0.000,0.000
863,2515.335,0.000,-1.067,0.000,0.000,0.000,0.000
864,2518.198,0.000,-0.800,0.000,0.000,0.000,0.000
865,2521.060,0.000,-1.167,0.000,0.000,0.000,0.000
866,2523.922,0.833,0.833,0.000,0.000,0.000,0.000
867,2526.782,0.000,-0.300,0.000,0.000,0.000,0.000
868,2529.643,1.566,1.566,0.000,0.000,0.000,0.000
869,2532.503,0.000,-1.100,0.000,0.000,0.000,0.000
870,2535.362,1.300,1.300,0.000,0.000,0.000,0.000
871,2538.221,1.967,1.967,0.000,0.000,0.000,0.000
872,2541.079,0.000,-0.467,0.000,0.000,0.000,0.000
873,2543.936,0.000,-0.100,0.000,0.000,0.000,0.000
874,2546.793,0.000,-1.033,0.000,0.000,0.000,0.000
875,2549.650,0.000,-0.234,0.000,0.000,0.000,0.000
876,2552.505,0.000,-0.167,0.000,0.000,0.000,0.000
877,2555.361,0.700,0.700,0.000,0.000,0.000,0.000
