ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232
3442,1292.511,435.090,435.090,469.167,238.808,128.821,316.686,0.000,23.659,0.000,0.000,0.000,0.000
3443,1292.919,437.657,437.657,468.810,238.632,128.596,316.560,0.000,23.654,0.000,0.000,0.000,0.000
3444,1293.327,433.701,433.701,468.450,238.455,128.368,316.433,0.000,23.649,0.000,0.000,0.000,0.000
3445,1293.734,440.288,440.288,468.088,238.279,128.138,316.307,0.000,23.643,0.000,0.000,0.000,0.000
3446,1294.142,425.062,425.062,467.723,238.103,127.905,316.180,0.000,23.638,0.000,0.000,0.000,0.000
3447,1294.550,370.624,370.624,467.355,237.926,127.669,316.054,0.000,23.632,0.000,0.000,0.000,0.000
3448,1294.958,439.105,439.105,466.985,237.750,127.431,315.928,0.000,23.626,0.000,0.000,0.000,0.000
3449,1295.366,422.968,422.968,466.612,237.573,127.190,315.801,0.000,23.621,0.000,0.000,0.000,0.000
3450,1295.774,400.085,400.085,466.237,237.397,126.947,315.675,0.000,23.615,0.000,0.000,0.000,0.000
3451,1296.182,449.663,449.663,465.859,237.220,126.702,315.548,0.000,23.609,0.000,0.000,0.000,0.000
3452,1296.590,413.994,413.994,465.479,237.044,126.454,315.422,0.000,23.603,0.000,0.000,0.000,0.000
3453,1296.998,451.163,451.163,465.097,236.867,126.204,315.296,0.000,23.597,0.000,0.000,0.000,0.000
3454,1297.406,440.699,440.699,464.713,236.691,125.952,315.170,0.000,23.591,0.000,0.000,0.000,0.000
3455,1297.814,408.517,408.517,464.326,236.514,125.698,315.044,0.000,23.585,0.000,0.000,0.000,0.000
3456,1298.222,424.632,424.632,463.938,236.338,125.442,314.918,0.000,23.579,0.000,0.000,0.000,0.000
3457,1298.630,445.839,445.839,463.548,236.161,125.183,314.792,0.000,23.572,0.000,0.000,0.000,0.000
3458,1299.038,439.539,439.539,463.155,235.985,124.923,314.666,0.000,23.566,0.000,0.000,0.000,0.000
3459,1299.446,406.333,406.333,462.761,235.809,124.662,314.540,0.000,23.560,0.000,0.000,0.000,0.000
3460,1299.854,440.094,440.094,462.366,235.632,124.398,314.414,0.000,23.553,0.000,0.000,0.000,0.000
3461,1300.262,439.195,439.195,461.968,235.456,124.133,314.288,0.000,23.547,0.000,0.000,0.000,0.000
3462,1300.670,454.803,454.803,461.570,235.279,123.867,314.163,0.000,23.540,0.000,0.000,0.000,0.000
3463,1301.079,423.364,423.364,461.169,235.103,123.598,314.037,0.000,23.534,0.000,0.000,0.000,0.000
3464,1301.487,423.725,423.725,460.768,234.926,123.329,313.912,0.000,23.527,0.000,0.000,0.000,0.000
3465,1301.895,413.820,413.820,460.365,234.750,123.058,313.786,0.000,23.520,0.000,0.000,0.000,0.000
3466,1302.303,394.791,394.791,459.961,234.573,122.786,313.661,0.000,23.514,0.000,0.000,0.000,0.000
3467,1302.712,434.767,434.767,459.555,234.397,122.512,313.536,0.000,23.507,0.000,0.000,0.000,0.000
3468,1303.120,453.317,453.317,459.149,234.220,122.238,313.411,0.000,23.500,0.000,0.000,0.000,0.000
3469,1303.528,393.104,393.104,458.741,234.044,121.962,313.286,0.000,23.493,0.000,0.000,0.000,0.000
3470,1303.937,421.538,421.538,458.333,233.867,121.686,313.161,0.000,23.486,0.000,0.000,0.000,0.000
3471,1304.345,416.216,416.216,457.924,233.691,121.408,313.036,0.000,23.479,0.000,0.000,0.000,0.000
3472,1304.753,486.510,486.510,457.514,233.515,121.130,312.912,0.000,23.472,0.000,0.000,0.000,0.000
3473,1305.162,421.035,421.035,457.103,233.338,120.851,312.787,0.000,23.464,0.000,0.000,0.000,0.000
3474,1305.570,391.772,391.772,456.692,233.162,120.572,312.663,0.000,23.457,0.000,0.000,0.000,0.000
3475,1305.978,399.880,399.880,456.280,232.985,120.291,312.539,0.000,23.450,0.000,0.000,0.000,0.000
3476,1306.387,389.289,389.289,455.867,232.809,120.011,312.414,0.000,23.442,0.000,0.000,0.000,0.000
3477,1306.795,405.859,405.859,455.455,232.632,119.729,312.290,0.000,23.435,0.000,0.000,0.000,0.000
3478,1307.204,375.716,375.716,455.042,232.456,119.448,312.167,0.000,23.427,0.000,0.000,0.000,0.000
3479,1307.612,380.861,380.861,454.629,232.279,119.166,312.043,0.000,23.420,0.000,0.000,0.000,0.000
3480,1308.021,469.625,469.625,454.215,232.103,118.884,311.919,0.000,23.412,0.000,0.000,0.000,0.000
3481,1308.429,394.093,394.093,453.802,231.926,118.601,311.796,0.000,23.405,0.000,0.000,0.000,0.000
3482,1308.838,331.468,331.468,453.388,231.750,118.319,311.672,0.000,23.397,0.000,0.000,0.000,0.000
3483,1309.247,415.104,415.104,452.975,231.573,118.037,311.549,0.000,23.389,0.000,0.000,0.000,0.000
3484,1309.655,409.491,409.491,452.562,231.397,117.754,311.426,0.000,23.381,0.000,0.000,0.000,0.000
3485,1310.064,411.093,411.093,452.148,231.221,117.472,311.303,0.000,23.373,0.000,0.000,0.000,0.000
3486,1310.473,407.007,407.007,451.736,231.044,117.190,311.181,0.000,23.365,0.000,0.000,0.000,0.000
3487,1310.881,352.891,352.891,451.323,230.868,116.908,311.058,0.000,23.357,0.000,0.000,0.000,0.000
3488,1311.290,409.980,409.980,450.911,230.691,116.626,310.936,0.000,23.349,0.000,0.000,0.000,0.000
3489,1311.699,375.000,375.000,450.500,230.515,116.345,310.813,0.000,23.341,0.000,0.000,0.000,0.000
3490,1312.107,395.538,395.538,450.089,230.338,116.065,310.691,0.000,23.333,0.000,0.000,0.000,0.000
3491,1312.516,413.782,413.782,449.678,230.162,115.785,310.569,0.000,23.325,0.000,0.000,0.000,0.000
3492,1312.925,360.932,360.932,449.269,229.985,115.505,310.447,0.000,23.316,0.000,0.000,0.000,0.000
3493,1313.334,424.709,424.709,448.860,229.809,115.226,310.326,0.000,23.308,0.000,0.000,0.000,0.000
3494,1313.742,389.727,389.727,448.452,229.632,114.948,310.204,0.000,23.300,0.000,0.000,0.000,0.000
3495,1314.151,400.596,400.596,448.045,229.456,114.670,310.083,0.000,23.291,0.000,0.000,0.000,0.000
3496,1314.560,346.534,346.534,447.638,229.279,114.394,309.962,0.000,23.283,0.000,0.000,0.000,0.000
3497,1314.969,369.747,369.747,447.233,229.103,114.118,309.841,0.000,23.274,0.000,0.000,0.000,0.000
3498,1315.378,373.542,373.542,446.829,228.927,113.843,309.720,0.000,23.265,0.000,0.000,0.000,0.000
3499,1315.787,351.379,351.379,446.426,228.750,113.570,309.600,0.000,23.257,0.000,0.000,0.000,0.000
3500,1316.196,368.179,368.179,446.024,228.574,113.297,309.479,0.000,23.248,0.000,0.000,0.000,0.000
3501,1316.605,395.218,395.218,445.624,228.397,113.026,309.359,0.000,23.239,0.000,0.000,0.000,0.000
3502,1317.014,396.186,396.186,445.225,228.221,112.755,309.239,0.000,23.230,0.000,0.000,0.000,0.000
3503,1317.423,418.759,418.759,444.827,228.044,112.486,309.119,0.000,23.221,0.000,0.000,0.000,0.000
3504,1317.832,389.900,389.900,444.430,227.868,112.219,308.999,0.000,23.212,0.000,0.000,0.000,0.000
3505,1318.241,388.022,388.022,444.036,227.691,111.952,308.880,0.000,23.203,0.000,0.000,0.000,0.000
3506,1318.650,389.988,389.988,443.642,227.515,111.687,308.761,0.000,23.194,0.000,0.000,0.000,0.000
3507,1319.059,392.787,392.787,443.250,227.338,111.424,308.642,0.000,23.185,0.000,0.000,0.000,0.000
3508,1319.468,367.798,367.798,442.860,227.162,111.162,308.523,0.000,23.176,0.000,0.000,0.000,0.000
3509,1319.877,404.233,404.233,442.472,226.985,110.901,308.404,0.000,23.167,0.000,0.000,0.000,0.000
3510,1320.286,362.633,362.633,442.085,226.809,110.642,308.285,0.000,23.158,0.000,0.000,0.000,0.000
3511,1320.695,342.556,342.556,441.700,226.633,110.385,308.167,0.000,23.148,0.000,0.000,0.000,0.000
3512,1321.104,407.987,407.987,441.317,226.456,110.129,308.049,0.000,23.139,0.000,0.000,0.000,0.000
3513,1321.514,369.573,369.573,440.936,226.280,109.876,307.930,0.000,23.130,0.000,0.000,0.000,0.000
3514,1321.923,378.023,378.023,440.556,226.103,109.624,307.813,0.000,23.120,0.000,0.000,0.000,0.000
3515,1322.332,369.960,369.960,440.179,225.927,109.373,307.695,0.000,23.111,0.000,0.000,0.000,0.000
3516,1322.741,385.286,385.286,439.803,225.750,109.125,307.577,0.000,23.101,0.000,0.000,0.000,0.000
3517,1323.150,417.838,417.838,439.430,225.574,108.879,307.460,0.000,23.091,0.000,0.000,0.000,0.000
3518,1323.560,355.006,355.006,439.059,225.397,108.634,307.343,0.000,23.082,0.000,0.000,0.000,0.000
3519,1323.969,356.568,356.568,438.690,225.221,108.392,307.226,0.000,23.072,0.000,0.000,0.000,0.000
3520,1324.378,367.895,367.895,438.323,225.044,108.151,307.109,0.000,23.062,0.000,0.000,0.000,0.000
3521,1324.788,376.638,376.638,437.958,224.868,107.913,306.993,0.000,23.052,0.000,0.000,0.000,0.000
3522,1325.197,394.805,394.805,437.595,224.691,107.677,306.876,0.000,23.043,0.000,0.000,0.000,0.000
3523,1325.606,388.273,388.273,437.235,224.515,107.442,306.760,0.000,23.033,0.000,0.000,0.000,0.000
3524,1326.016,384.670,384.670,436.877,224.339,107.210,306.644,0.000,23.023,0.000,0.000,0.000,0.000
3525,1326.425,399.007,399.007,436.521,224.162,106.980,306.528,0.000,23.013,0.000,0.000,0.000,0.000
3526,1326.835,418.253,418.253,436.168,223.986,106.753,306.412,0.000,23.003,0.000,0.000,0.000,0.000
3527,1327.244,408.980,408.980,435.817,223.809,106.527,306.297,0.000,22.993,0.000,0.000,0.000,0.000
3528,1327.654,380.783,380.783,435.468,223.633,106.304,306.181,0.000,22.982,0.000,0.000,0.000,0.000
3529,1328.063,378.351,378.351,435.122,223.456,106.083,306.066,0.000,22.972,0.000,0.000,0.000,0.000
3530,1328.473,373.898,373.898,434.778,223.280,105.865,305.951,0.000,22.962,0.000,0.000,0.000,0.000
3531,1328.882,353.653,353.653,434.436,223.103,105.649,305.836,0.000,22.952,0.000,0.000,0.000,0.000
3532,1329.292,405.583,405.583,434.097,222.927,105.435,305.721,0.000,22.941,0.000,0.000,0.000,0.000
3533,1329.701,376.826,376.826,433.761,222.750,105.223,305.607,0.000,22.931,0.000,0.000,0.000,0.000
3534,1330.111,314.113,314.113,433.427,222.574,105.014,305.492,0.000,22.920,0.000,0.000,0.000,0.000
3535,1330.521,379.362,379.362,433.096,222.397,104.807,305.378,0.000,22.910,0.000,0.000,0.000,0.000
3536,1330.930,383.042,383.042,432.767,222.221,104.603,305.264,0.000,22.899,0.000,0.000,0.000,0.000
3537,1331.340,364.247,364.247,432.440,222.045,104.402,305.150,0.000,22.889,0.000,0.000,0.000,0.000
3538,1331.750,363.188,363.188,432.117,221.868,104.202,305.036,0.000,22.878,0.000,0.000,0.000,0.000
3539,1332.159,313.132,313.132,431.795,221.692,104.005,304.923,0.000,22.868,0.000,0.000,0.000,0.000
3540,1332.569,352.609,352.609,431.477,221.515,103.811,304.809,0.000,22.857,0.000,0.000,0.000,0.000
3541,1332.979,348.329,348.329,431.161,221.339,103.619,304.696,0.000,22.846,0.000,0.000,0.000,0.000
3542,1333.388,355.665,355.665,430.847,221.162,103.430,304.582,0.000,22.835,0.000,0.000,0.000,0.000
3543,1333.798,371.490,371.490,430.537,220.986,103.243,304.469,0.000,22.824,0.000,0.000,0.000,0.000
3544,1334.208,379.313,379.313,430.228,220.809,103.059,304.356,0.000,22.813,0.000,0.000,0.000,0.000
3545,1334.618,340.254,340.254,429.923,220.633,102.877,304.243,0.000,22.802,0.000,0.000,0.000,0.000
3546,1335.028,356.244,356.244,429.620,220.456,102.698,304.131,0.000,22.791,0.000,0.000,0.000,0.000
3547,1335.437,409.876,409.876,429.320,220.280,102.521,304.018,0.000,22.780,0.000,0.000,0.000,0.000
3548,1335.847,402.359,402.359,429.022,220.103,102.347,303.906,0.000,22.769,0.000,0.000,0.000,0.000
3549,1336.257,401.099,401.099,428.727,219.927,102.176,303.793,0.000,22.758,0.000,0.000,0.000,0.000
3550,1336.667,354.603,354.603,428.434,219.751,102.007,303.681,0.000,22.747,0.000,0.000,0.000,0.000
3551,1337.077,368.462,368.462,428.144,219.574,101.840,303.569,0.000,22.735,0.000,0.000,0.000,0.000
3552,1337.487,388.171,388.171,427.857,219.398,101.676,303.457,0.000,22.724,0.000,0.000,0.000,0.000
3553,1337.897,375.400,375.400,427.572,219.221,101.515,303.345,0.000,22.713,0.000,0.000,0.000,0.000
3554,1338.307,397.845,397.845,427.290,219.045,101.356,303.233,0.000,22.701,0.000,0.000,0.000,0.000
3555,1338.717,378.076,378.076,427.011,218.868,101.200,303.121,0.000,22.690,0.000,0.000,0.000,0.000
3556,1339.127,328.317,328.317,426.734,218.692,101.046,303.009,0.000,22.678,0.000,0.000,0.000,0.000
3557,1339.537,394.630,394.630,426.459,218.515,100.895,302.898,0.000,22.666,0.000,0.000,0.000,0.000
3558,1339.947,454.906,454.906,426.187,218.339,100.747,302.786,0.000,22.655,0.000,0.000,0.000,0.000
3559,1340.357,382.141,382.141,425.918,218.162,100.600,302.675,0.000,22.643,0.000,0.000,0.000,0.000
3560,1340.767,398.057,398.057,425.651,217.986,100.457,302.563,0.000,22.631,0.000,0.000,0.000,0.000
3561,1341.177,385.241,385.241,425.387,217.809,100.316,302.452,0.000,22.619,0.000,0.000,0.000,0.000
3562,1341.587,375.652,375.652,425.125,217.633,100.177,302.341,0.000,22.607,0.000,0.000,0.000,0.000
3563,1341.998,404.562,404.562,424.866,217.457,100.041,302.229,0.000,22.595,0.000,0.000,0.000,0.000
3564,1342.408,382.384,382.384,424.609,217.280,99.907,302.118,0.000,22.583,0.000,0.000,0.000,0.000
3565,1342.818,374.860,374.860,424.354,217.104,99.776,302.007,0.000,22.571,0.000,0.000,0.000,0.000
3566,1343.228,328.248,328.248,424.102,216.927,99.647,301.896,0.000,22.559,0.000,0.000,0.000,0.000
3567,1343.638,371.838,371.838,423.853,216.751,99.521,301.785,0.000,22.547,0.000,0.000,0.000,0.000
3568,1344.049,364.411,364.411,423.605,216.574,99.397,301.674,0.000,22.535,0.000,0.000,0.000,0.000
3569,1344.459,445.513,445.513,423.360,216.398,99.275,301.563,0.000,22.522,0.000,0.000,0.000,0.000
3570,1344.869,352.317,352.317,423.118,216.221,99.156,301.452,0.000,22.510,0.000,0.000,0.000,0.000
3571,1345.279,413.751,413.751,422.877,216.045,99.039,301.341,0.000,22.497,0.000,0.000,0.000,0.000
3572,1345.690,366.050,366.050,422.639,215.868,98.925,301.230,0.000,22.485,0.000,0.000,0.000,0.000
3573,1346.100,390.104,390.104,422.404,215.692,98.812,301.119,0.000,22.472,0.000,0.000,0.000,0.000
3574,1346.510,377.693,377.693,422.170,215.515,98.702,301.008,0.000,22.460,0.000,0.000,0.000,0.000
3575,1346.921,382.437,382.437,421.939,215.339,98.595,300.897,0.000,22.447,0.000,0.000,0.000,0.000
3576,1347.331,384.266,384.266,421.710,215.163,98.489,300.786,0.000,22.434,0.000,0.000,0.000,0.000
3577,1347.742,386.171,386.171,421.483,214.986,98.386,300.675,0.000,22.421,0.000,0.000,0.000,0.000
3578,1348.152,362.642,362.642,421.258,214.810,98.285,300.564,0.000,22.408,0.000,0.000,0.000,0.000
3579,1348.562,324.452,324.452,421.035,214.633,98.186,300.453,0.000,22.395,0.000,0.000,0.000,0.000
3580,1348.973,382.814,382.814,420.814,214.457,98.090,300.342,0.000,22.382,0.000,0.000,0.000,0.000
3581,1349.383,401.370,401.370,420.595,214.280,97.995,300.231,0.000,22.369,0.000,0.000,0.000,0.000
3582,1349.794,355.650,355.650,420.379,214.104,97.903,300.120,0.000,22.356,0.000,0.000,0.000,0.000
3583,1350.204,393.507,393.507,420.164,213.927,97.813,300.009,0.000,22.342,0.000,0.000,0.000,0.000
3584,1350.615,379.765,379.765,419.951,213.751,97.724,299.898,0.000,22.329,0.000,0.000,0.000,0.000
3585,1351.026,437.079,437.079,419.740,213.574,97.638,299.786,0.000,22.315,0.000,0.000,0.000,0.000
3586,1351.436,379.301,379.301,419.531,213.398,97.554,299.675,0.000,22.302,0.000,0.000,0.000,0.000
3587,1351.847,362.632,362.632,419.324,213.221,97.472,299.564,0.000,22.288,0.000,0.000,0.000,0.000
3588,1352.257,387.363,387.363,419.209,213.135,97.403,299.529,0.000,22.277,0.000,0.000,0.000,0.000
3589,1352.668,338.513,338.513,419.095,213.049,97.335,299.494,0.000,22.266,0.000,0.000,0.000,0.000
3590,1353.079,367.044,367.044,418.983,212.963,97.270,299.459,0.000,22.255,0.000,0.000,0.000,0.000
3591,1353.489,373.716,373.716,418.873,212.877,97.207,299.423,0.000,22.243,0.000,0.000,0.000,0.000
3592,1353.900,426.397,426.397,418.765,212.790,97.145,299.388,0.000,22.232,0.000,0.000,0.000,0.000
3593,1354.311,410.780,410.780,418.658,212.704,97.085,299.353,0.000,22.220,0.000,0.000,0.000,0.000
3594,1354.721,430.673,430.673,418.553,212.618,97.027,299.317,0.000,22.209,0.000,0.000,0.000,0.000
3595,1355.132,393.171,393.171,418.449,212.532,96.970,299.282,0.000,22.197,0.000,0.000,0.000,0.000
3596,1355.543,397.715,397.715,418.347,212.446,96.916,299.246,0.000,22.185,0.000,0.000,0.000,0.000
3597,1355.954,367.675,367.675,418.246,212.359,96.862,299.210,0.000,22.173,0.000,0.000,0.000,0.000
3598,1356.365,371.059,371.059,418.147,212.273,96.811,299.174,0.000,22.161,0.000,0.000,0.000,0.000
3599,1356.775,336.431,336.431,418.049,212.187,96.761,299.138,0.000,22.149,0.000,0.000,0.000,0.000
3600,1357.186,410.661,410.661,417.952,212.101,96.713,299.102,0.000,22.137,0.000,0.000,0.000,0.000
3601,1357.597,347.218,347.218,417.856,212.014,96.666,299.066,0.000,22.125,0.000,0.000,0.000,0.000
3602,1358.008,359.658,359.658,417.762,211.928,96.621,299.030,0.000,22.112,0.000,0.000,0.000,0.000
3603,1358.419,407.398,407.398,417.669,211.842,96.577,298.993,0.000,22.100,0.000,0.000,0.000,0.000
3604,1358.830,433.367,433.367,417.578,211.756,96.534,298.957,0.000,22.087,0.000,0.000,0.000,0.000
3605,1359.241,434.732,434.732,417.487,211.670,96.493,298.920,0.000,22.074,0.000,0.000,0.000,0.000
3606,1359.652,352.451,352.451,417.398,211.583,96.454,298.883,0.000,22.061,0.000,0.000,0.000,0.000
3607,1360.063,430.083,430.083,417.309,211.497,96.415,298.846,0.000,22.048,0.000,0.000,0.000,0.000
3608,1360.474,431.976,431.976,417.222,211.411,96.378,298.809,0.000,22.035,0.000,0.000,0.000,0.000
3609,1360.885,416.927,416.927,417.135,211.325,96.342,298.771,0.000,22.022,0.000,0.000,0.000,0.000
3610,1361.296,331.416,331.416,417.050,211.239,96.308,298.734,0.000,22.008,0.000,0.000,0.000,0.000
3611,1361.707,367.603,367.603,416.965,211.152,96.274,298.696,0.000,21.995,0.000,0.000,0.000,0.000
3612,1362.118,361.906,361.906,416.881,211.066,96.242,298.658,0.000,21.981,0.000,0.000,0.000,0.000
3613,1362.529,429.894,429.894,416.798,210.980,96.211,298.620,0.000,21.967,0.000,0.000,0.000,0.000
3614,1362.940,417.191,417.191,416.716,210.894,96.181,298.582,0.000,21.954,0.000,0.000,0.000,0.000
3615,1363.351,411.584,411.584,416.635,210.807,96.152,298.543,0.000,21.940,0.000,0.000,0.000,0.000
3616,1363.762,376.563,376.563,416.554,210.721,96.124,298.505,0.000,21.925,0.000,0.000,0.000,0.000
3617,1364.173,361.321,361.321,416.474,210.635,96.097,298.466,0.000,21.911,0.000,0.000,0.000,0.000
3618,1364.584,379.038,379.038,416.394,210.549,96.071,298.427,0.000,21.897,0.000,0.000,0.000,0.000
3619,1364.996,385.862,385.862,416.315,210.463,96.045,298.388,0.000,21.882,0.000,0.000,0.000,0.000
3620,1365.407,406.773,406.773,416.237,210.376,96.021,298.348,0.000,21.867,0.000,0.000,0.000,0.000
3621,1365.818,419.210,419.210,416.159,210.290,95.997,298.309,0.000,21.852,0.000,0.000,0.000,0.000
3622,1366.229,395.235,395.235,416.081,210.204,95.975,298.269,0.000,21.837,0.000,0.000,0.000,0.000
3623,1366.641,368.828,368.828,416.004,210.118,95.953,298.229,0.000,21.822,0.000,0.000,0.000,0.000
3624,1367.052,372.066,372.066,415.927,210.032,95.932,298.189,0.000,21.807,0.000,0.000,0.000,0.000
3625,1367.463,445.775,445.775,415.851,209.945,95.911,298.148,0.000,21.791,0.000,0.000,0.000,0.000
3626,1367.874,424.457,424.457,415.775,209.859,95.891,298.108,0.000,21.776,0.000,0.000,0.000,0.000
3627,1368.286,422.838,422.838,415.699,209.773,95.872,298.067,0.000,21.760,0.000,0.000,0.000,0.000
3628,1368.697,376.448,376.448,415.623,209.687,95.853,298.026,0.000,21.744,0.000,0.000,0.000,0.000
3629,1369.109,389.940,389.940,415.547,209.601,95.835,297.984,0.000,21.728,0.000,0.000,0.000,0.000
3630,1369.520,415.487,415.487,415.472,209.514,95.817,297.943,0.000,21.712,0.000,0.000,0.000,0.000
3631,1369.931,380.504,380.504,415.396,209.428,95.800,297.901,0.000,21.695,0.000,0.000,0.000,0.000
3632,1370.343,398.890,398.890,415.321,209.342,95.784,297.859,0.000,21.679,0.000,0.000,0.000,0.000
3633,1370.754,370.267,370.267,415.246,209.256,95.767,297.817,0.000,21.662,0.000,0.000,0.000,0.000
3634,1371.166,378.790,378.790,415.170,209.169,95.751,297.774,0.000,21.645,0.000,0.000,0.000,0.000
3635,1371.577,301.446,301.446,415.095,209.083,95.736,297.731,0.000,21.628,0.000,0.000,0.000,0.000
3636,1371.989,380.245,380.245,415.019,208.997,95.721,297.688,0.000,21.610,0.000,0.000,0.000,0.000
3637,1372.400,365.385,365.385,414.944,208.911,95.706,297.645,0.000,21.593,0.000,0.000,0.000,0.000
3638,1372.812,420.911,420.911,414.868,208.825,95.691,297.601,0.000,21.575,0.000,0.000,0.000,0.000
3639,1373.223,439.771,439.771,414.792,208.738,95.677,297.558,0.000,21.557,0.000,0.000,0.000,0.000
3640,1373.635,385.326,385.326,414.715,208.652,95.663,297.514,0.000,21.539,0.000,0.000,0.000,0.000
3641,1374.046,454.894,454.894,414.639,208.566,95.649,297.469,0.000,21.521,0.000,0.000,0.000,0.000
3642,1374.458,380.965,380.965,414.562,208.480,95.635,297.425,0.000,21.503,0.000,0.000,0.000,0.000
3643,1374.870,385.536,385.536,414.485,208.394,95.621,297.380,0.000,21.484,0.000,0.000,0.000,0.000
3644,1375.281,441.059,441.059,414.407,208.307,95.607,297.335,0.000,21.465,0.000,0.000,0.000,0.000
3645,1375.693,399.459,399.459,414.329,208.221,95.593,297.290,0.000,21.446,0.000,0.000,0.000,0.000
3646,1376.105,428.810,428.810,414.251,208.135,95.580,297.244,0.000,21.427,0.000,0.000,0.000,0.000
3647,1376.516,436.151,436.151,414.172,208.049,95.566,297.198,0.000,21.408,0.000,0.000,0.000,0.000
3648,1376.928,421.172,421.172,414.092,207.962,95.552,297.152,0.000,21.388,0.000,0.000,0.000,0.000
3649,1377.340,375.658,375.658,414.013,207.876,95.539,297.106,0.000,21.368,0.000,0.000,0.000,0.000
3650,1377.751,416.133,416.133,413.932,207.790,95.525,297.059,0.000,21.348,0.000,0.000,0.000,0.000
3651,1378.163,399.261,399.261,413.851,207.704,95.511,297.012,0.000,21.328,0.000,0.000,0.000,0.000
3652,1378.575,376.868,376.868,413.769,207.618,95.497,296.965,0.000,21.308,0.000,0.000,0.000,0.000
3653,1378.987,340.439,340.439,413.687,207.531,95.483,296.918,0.000,21.287,0.000,0.000,0.000,0.000
3654,1379.399,451.252,451.252,413.604,207.445,95.468,296.870,0.000,21.266,0.000,0.000,0.000,0.000
3655,1379.810,408.953,408.953,413.520,207.359,95.453,296.822,0.000,21.245,0.000,0.000,0.000,0.000
3656,1380.222,406.864,406.864,413.436,207.273,95.438,296.774,0.000,21.224,0.000,0.000,0.000,0.000
3657,1380.634,418.112,418.112,413.351,207.187,95.423,296.725,0.000,21.202,0.000,0.000,0.000,0.000
3658,1381.046,459.777,459.777,413.265,207.100,95.408,296.677,0.000,21.181,0.000,0.000,0.000,0.000
3659,1381.458,414.594,414.594,413.178,207.014,95.392,296.628,0.000,21.159,0.000,0.000,0.000,0.000
3660,1381.870,430.303,430.303,413.091,206.928,95.376,296.578,0.000,21.137,0.000,0.000,0.000,0.000
3661,1382.282,442.967,442.967,413.003,206.842,95.360,296.529,0.000,21.114,0.000,0.000,0.000,0.000
3662,1382.694,400.474,400.474,412.913,206.756,95.343,296.479,0.000,21.092,0.000,0.000,0.000,0.000
3663,1383.106,376.353,376.353,412.823,206.669,95.326,296.429,0.000,21.069,0.000,0.000,0.000,0.000
3664,1383.518,423.326,423.326,412.733,206.583,95.308,296.379,0.000,21.046,0.000,0.000,0.000,0.000
3665,1383.930,369.033,369.033,412.641,206.497,95.290,296.328,0.000,21.022,0.000,0.000,0.000,0.000
3666,1384.342,385.722,385.722,412.548,206.411,95.272,296.277,0.000,20.999,0.000,0.000,0.000,0.000
3667,1384.754,380.468,380.468,412.454,206.324,95.253,296.226,0.000,20.975,0.000,0.000,0.000,0.000
3668,1385.166,391.157,391.157,412.360,206.238,95.233,296.175,0.000,20.951,0.000,0.000,0.000,0.000
3669,1385.578,429.881,429.881,412.264,206.152,95.214,296.123,0.000,20.927,0.000,0.000,0.000,0.000
3670,1385.990,387.216,387.216,412.168,206.066,95.193,296.072,0.000,20.903,0.000,0.000,0.000,0.000
3671,1386.402,441.757,441.757,412.070,205.980,95.172,296.020,0.000,20.878,0.000,0.000,0.000,0.000
3672,1386.814,472.270,472.270,411.971,205.893,95.151,295.967,0.000,20.853,0.000,0.000,0.000,0.000
3673,1387.226,429.674,429.674,411.872,205.807,95.129,295.915,0.000,20.828,0.000,0.000,0.000,0.000
3674,1387.639,373.231,373.231,411.771,205.721,95.107,295.862,0.000,20.803,0.000,0.000,0.000,0.000
3675,1388.051,385.589,385.589,411.670,205.635,95.084,295.809,0.000,20.777,0.000,0.000,0.000,0.000
3676,1388.463,476.185,476.185,411.567,205.549,95.060,295.756,0.000,20.751,0.000,0.000,0.000,0.000
3677,1388.875,436.563,436.563,411.463,205.462,95.036,295.702,0.000,20.725,0.000,0.000,0.000,0.000
3678,1389.287,446.449,446.449,411.358,205.376,95.011,295.649,0.000,20.699,0.000,0.000,0.000,0.000
3679,1389.700,392.900,392.900,411.253,205.290,94.986,295.595,0.000,20.672,0.000,0.000,0.000,0.000
3680,1390.112,409.813,409.813,411.146,205.204,94.960,295.541,0.000,20.645,0.000,0.000,0.000,0.000
3681,1390.524,368.968,368.968,411.038,205.117,94.933,295.486,0.000,20.618,0.000,0.000,0.000,0.000
3682,1390.936,421.223,421.223,410.929,205.031,94.906,295.432,0.000,20.591,0.000,0.000,0.000,0.000
3683,1391.349,396.159,396.159,410.819,204.945,94.878,295.377,0.000,20.563,0.000,0.000,0.000,0.000
3684,1391.761,395.971,395.971,410.707,204.859,94.850,295.322,0.000,20.535,0.000,0.000,0.000,0.000
3685,1392.173,460.297,460.297,410.595,204.773,94.821,295.267,0.000,20.507,0.000,0.000,0.000,0.000
3686,1392.586,392.479,392.479,410.482,204.686,94.791,295.211,0.000,20.479,0.000,0.000,0.000,0.000
3687,1392.998,415.964,415.964,410.367,204.600,94.761,295.156,0.000,20.451,0.000,0.000,0.000,0.000
3688,1393.411,423.026,423.026,410.252,204.514,94.730,295.100,0.000,20.422,0.000,0.000,0.000,0.000
3689,1393.823,402.443,402.443,410.135,204.428,94.699,295.044,0.000,20.393,0.000,0.000,0.000,0.000
