ch,keV,net,fit,model,continuum_raw,Cs-137,continuum
1755,636.020,13383.888,13383.888,13586.807,269.493,13586.807,0.000
1756,636.384,13830.208,13830.208,13819.483,268.506,13819.483,0.000
1757,636.749,13893.694,13893.694,14051.575,267.520,14051.575,0.000
1758,637.113,14147.404,14147.404,14282.904,266.534,14282.904,0.000
1759,637.478,14537.174,14537.174,14513.289,265.548,14513.289,0.000
1760,637.842,14662.837,14662.837,14742.547,264.562,14742.547,0.000
1761,638.207,14924.983,14924.983,14970.494,263.576,14970.494,0.000
1762,638.572,15095.680,15095.680,15196.942,262.589,15196.942,0.000
1763,638.936,15549.090,15549.090,15421.703,261.603,15421.703,0.000
1764,639.301,15654.721,15654.721,15644.589,260.617,15644.589,0.000
1765,639.665,16216.649,16216.649,15865.409,259.631,15865.409,0.000
1766,640.030,16345.881,16345.881,16083.973,258.645,16083.973,0.000
1767,640.395,16516.664,16516.664,16300.089,257.659,16300.089,0.000
1768,640.759,16887.871,16887.871,16513.566,256.672,16513.566,0.000
1769,641.124,16899.392,16899.392,16724.214,255.686,16724.214,0.000
1770,641.489,17534.474,17534.474,16931.840,254.700,16931.840,0.000
1771,641.853,17156.203,17156.203,17136.256,253.714,17136.256,0.000
1772,642.218,17527.001,17527.001,17337.273,252.728,17337.273,0.000
1773,642.583,17737.852,17737.852,17534.702,251.742,17534.702,0.000
1774,642.948,18105.904,18105.904,17728.357,250.755,17728.357,0.000
1775,643.312,18426.403,18426.403,17918.055,249.769,17918.055,0.000
1776,643.677,18379.486,18379.486,18103.614,248.783,18103.614,0.000
1777,644.042,18832.394,18832.394,18284.852,247.797,18284.852,0.000
1778,644.407,19124.985,19124.985,18461.594,246.811,18461.594,0.000
1779,644.771,19222.638,19222.638,18633.666,245.825,18633.666,0.000
1780,645.136,19327.655,19327.655,18800.896,244.838,18800.896,0.000
1781,645.501,19532.155,19532.155,18963.117,243.852,18963.117,0.000
1782,645.866,20068.930,20068.930,19120.167,242.866,19120.167,0.000
1783,646.231,19911.989,19911.989,19271.886,241.880,19271.886,0.000
1784,646.596,20405.292,20405.292,19418.119,240.894,19418.119,0.000
1785,646.961,20184.992,20184.992,19558.715,239.908,19558.715,0.000
1786,647.326,20861.378,20861.378,19693.529,238.921,19693.529,0.000
1787,647.691,20691.667,20691.667,19822.422,237.935,19822.422,0.000
1788,648.055,20950.325,20950.325,19945.258,236.949,19945.258,0.000
1789,648.420,21060.362,21060.362,20061.907,235.963,20061.907,0.000
1790,648.785,21512.969,21512.969,20172.247,234.977,20172.247,0.000
1791,649.150,21433.678,21433.678,20276.159,233.991,20276.159,0.000
1792,649.515,21629.098,21629.098,20373.533,233.004,20373.533,0.000
1793,649.880,21769.691,21769.691,20464.264,232.018,20464.264,0.000
1794,650.246,21841.645,21841.645,20548.253,231.032,20548.253,0.000
1795,650.611,22263.562,22263.562,20625.408,230.046,20625.408,0.000
1796,650.976,22245.518,22245.518,20695.647,229.060,20695.647,0.000
1797,651.341,22330.061,22330.061,20758.890,228.074,20758.890,0.000
1798,651.706,22540.339,22540.339,20815.068,227.087,20815.068,0.000
1799,652.071,22638.735,22638.735,20864.118,226.101,20864.118,0.000
1800,652.436,22590.214,22590.214,20905.985,225.115,20905.985,0.000
1801,652.801,22809.313,22809.313,20940.620,224.129,20940.620,0.000
1802,653.166,22774.789,22774.789,20967.985,223.143,20967.985,0.000
1803,653.532,23012.591,23012.591,20988.045,222.157,20988.045,0.000
1804,653.897,23343.104,23343.104,21000.777,221.170,21000.777,0.000
1805,654.262,22873.536,22873.536,21006.165,220.184,21006.165,0.000
1806,654.627,23023.163,23023.163,21004.198,219.198,21004.198,0.000
1807,654.992,23307.352,23307.352,20994.876,218.212,20994.876,0.000
1808,655.358,23126.435,23126.435,20978.205,217.226,20978.205,0.000
1809,655.723,23333.067,23333.067,20954.201,216.240,20954.201,0.000
1810,656.088,23299.611,23299.611,20922.887,215.254,20922.887,0.000
1811,656.454,23098.347,23098.347,20884.291,214.267,20884.291,0.000
1812,656.819,23218.445,23218.445,20838.453,213.281,20838.453,0.000
1813,657.184,23242.567,23242.567,20785.417,212.295,20785.417,0.000
1814,657.550,23260.773,23260.773,20725.239,211.309,20725.239,0.000
1815,657.915,23149.052,23149.052,20657.977,210.323,20657.977,0.000
1816,658.280,23020.856,23020.856,20583.702,209.337,20583.702,0.000
1817,658.646,23039.942,23039.942,20502.487,208.350,20502.487,0.000
1818,659.011,22880.740,22880.740,20414.417,207.364,20414.417,0.000
1819,659.377,22615.954,22615.954,20319.581,206.378,20319.581,0.000
1820,659.742,22710.125,22710.125,20218.074,205.392,20218.074,0.000
1821,660.107,22643.335,22643.335,20110.001,204.406,20110.001,0.000
1822,660.473,22550.464,22550.464,19995.472,203.420,19995.472,0.000
1823,660.838,22727.108,22727.108,19874.602,202.433,19874.602,0.000
1824,661.204,22315.590,22315.590,19747.514,201.447,19747.514,0.000
1825,661.569,22196.589,22196.589,19614.335,200.461,19614.335,0.000
1826,661.935,22168.084,22168.084,19475.199,199.475,19475.199,0.000
1827,662.300,21852.644,21852.644,19330.247,198.489,19330.247,0.000
1828,662.666,21859.228,21859.228,19179.621,197.503,19179.621,0.000
1829,663.032,21677.980,21677.980,19023.472,196.516,19023.472,0.000
1830,663.397,21514.382,21514.382,18861.953,195.530,18861.953,0.000
1831,663.763,21460.072,21460.072,18695.223,194.544,18695.223,0.000
1832,664.128,21036.065,21036.065,18523.446,193.558,18523.446,0.000
1833,664.494,21133.860,21133.860,18346.787,192.572,18346.787,0.000
1834,664.860,20694.409,20694.409,18165.417,191.586,18165.417,0.000
1835,665.225,20577.664,20577.664,17979.510,190.599,17979.510,0.000
1836,665.591,20419.749,20419.749,17789.243,189.613,17789.243,0.000
1837,665.957,20091.326,20091.326,17594.795,188.627,17594.795,0.000
1838,666.323,19702.981,19702.981,17396.349,187.641,17396.349,0.000
1839,666.688,19508.652,19508.652,17194.089,186.655,17194.089,0.000
1840,667.054,19402.498,19402.498,16988.201,185.669,16988.201,0.000
1841,667.420,19322.235,19322.235,16778.875,184.682,16778.875,0.000
1842,667.786,18832.519,18832.519,16566.298,183.696,16566.298,0.000
1843,668.151,18422.674,18422.674,16350.662,182.710,16350.662,0.000
1844,668.517,18336.399,18336.399,16132.158,181.724,16132.158,0.000
1845,668.883,18224.832,18224.832,15910.979,180.738,15910.979,0.000
1846,669.249,17895.100,17895.100,15687.315,179.752,15687.315,0.000
1847,669.615,17581.803,17581.803,15461.361,178.765,15461.361,0.000
1848,669.981,17327.391,17327.391,15233.307,177.779,15233.307,0.000
1849,670.347,16961.707,16961.707,15003.344,176.793,15003.344,0.000
1850,670.712,16698.862,16698.862,14771.664,175.807,14771.664,0.000
1851,671.078,16333.717,16333.717,14538.455,174.821,14538.455,0.000
1852,671.444,16138.232,16138.232,14303.907,173.835,14303.907,0.000
1853,671.810,15836.396,15836.396,14068.204,172.848,14068.204,0.000
1854,672.176,15619.768,15619.768,13831.533,171.862,13831.533,0.000
1855,672.542,15538.803,15538.803,13594.075,170.876,13594.075,0.000
1856,672.908,14946.095,14946.095,13356.012,169.890,13356.012,0.000
1857,673.274,14829.449,14829.449,13117.520,168.904,13117.520,0.000
1858,673.640,14414.749,14414.749,12878.776,167.918,12878.776,0.000
1859,674.006,14376.024,14376.024,12639.950,166.931,12639.950,0.000
1860,674.373,13780.735,13780.735,12401.214,165.945,12401.214,0.000
1861,674.739,13622.643,13622.643,12162.732,164.959,12162.732,0.000
1862,675.105,13249.364,13249.364,11924.667,163.973,11924.667,0.000
1863,675.471,12987.390,12987.390,11687.178,162.987,11687.178,0.000
1864,675.837,12686.324,12686.324,11450.420,162.001,11450.420,0.000
1865,676.203,12327.237,12327.237,11214.544,161.014,11214.544,0.000
1866,676.569,11997.375,11997.375,10979.697,160.028,10979.697,0.000
1867,676.935,11725.419,11725.419,10746.024,159.042,10746.024,0.000
1868,677.302,11485.319,11485.319,10513.661,158.056,10513.661,0.000
1869,677.668,11201.065,11201.065,10282.744,157.070,10282.744,0.000
1870,678.034,10868.226,10868.226,10053.402,156.084,10053.402,0.000
1871,678.400,10581.862,10581.862,9825.762,155.097,9825.762,0.000
1872,678.767,10261.088,10261.088,9599.942,154.111,9599.942,0.000
1873,679.133,9927.568,9927.568,9376.061,153.125,9376.061,0.000
1874,679.499,9911.689,9911.689,9154.228,152.139,9154.228,0.000
1875,679.866,9454.899,9454.899,8934.550,151.153,8934.550,0.000
1876,680.232,9145.407,9145.407,8717.129,150.167,8717.129,0.000
1877,680.598,8976.217,8976.217,8502.061,149.180,8502.061,0.000
1878,680.965,8428.854,8428.854,8289.439,148.194,8289.439,0.000
1879,681.331,8327.578,8327.578,8079.350,147.208,8079.350,0.000
1880,681.697,8166.359,8166.359,7871.874,146.222,7871.874,0.000
1881,682.064,7966.458,7966.458,7667.091,145.236,7667.091,0.000
1882,682.430,7739.596,7739.596,7465.072,144.250,7465.072,0.000
1883,682.797,7331.698,7331.698,7265.884,143.263,7265.884,0.000
1884,683.163,7126.282,7126.282,7069.591,142.277,7069.591,0.000
1885,683.530,7067.364,7067.364,6876.250,141.291,6876.250,0.000
1886,683.896,6746.409,6746.409,6685.915,140.305,6685.915,0.000
1887,684.263,6518.728,6518.728,6498.635,139.319,6498.635,0.000
1888,684.629,6296.544,6296.544,6314.452,138.333,6314.452,0.000
1889,684.996,6032.586,6032.586,6133.407,137.346,6133.407,0.000
1890,685.362,5750.990,5750.990,5955.536,136.360,5955.536,0.000
1891,685.729,5640.746,5640.746,5780.867,135.374,5780.867,0.000
1892,686.096,5320.023,5320.023,5609.429,134.388,5609.429,0.000
1893,686.462,5208.459,5208.459,5441.243,133.402,5441.243,0.000
1894,686.829,4838.822,4838.822,5276.327,132.416,5276.327,0.000
1895,687.195,4873.837,4873.837,5114.696,131.430,5114.696,0.000
1896,687.562,4659.794,4659.794,4956.360,130.443,4956.360,0.000
1897,687.929,4319.376,4319.376,4801.324,129.457,4801.324,0.000
1898,688.296,4214.440,4214.440,4649.592,128.471,4649.592,0.000
1899,688.662,4052.083,4052.083,4501.164,127.485,4501.164,0.000
1900,689.029,3829.009,3829.009,4356.034,126.499,4356.034,0.000
1901,689.396,3910.859,3910.859,4214.196,125.513,4214.196,0.000
1902,689.763,3633.746,3633.746,4075.638,124.526,4075.638,0.000
1903,690.129,3533.464,3533.464,3940.346,123.540,3940.346,0.000
1904,690.496,3250.433,3250.433,3808.304,122.554,3808.304,0.000
1905,690.863,3216.633,3216.633,3679.493,121.568,3679.493,0.000
1906,691.230,3095.471,3095.471,3553.888,120.582,3553.888,0.000
1907,691.597,2917.162,2917.162,3431.467,119.596,3431.467,0.000
1908,691.964,2667.991,2667.991,3312.201,118.609,3312.201,0.000
1909,692.330,2720.065,2720.065,3196.060,117.623,3196.060,0.000
1910,692.697,2608.689,2608.689,3083.012,116.637,3083.012,0.000
1911,693.064,2421.980,2421.980,2973.024,115.651,2973.024,0.000
1912,693.431,2317.259,2317.259,2866.059,114.665,2866.059,0.000
1913,693.798,2189.247,2189.247,2762.079,113.679,2762.079,0.000
1914,694.165,2056.352,2056.352,2661.045,112.692,2661.045,0.000
1915,694.532,1991.877,1991.877,2562.916,111.706,2562.916,0.000
1916,694.899,1823.170,1823.170,2467.648,110.720,2467.648,0.000
1917,695.266,1915.335,1915.335,2375.197,109.734,2375.197,0.000
1918,695.633,1732.499,1732.499,2285.520,108.748,2285.520,0.000
1919,696.000,1609.199,1609.199,2198.567,107.762,2198.567,0.000
1920,696.367,1559.066,1559.066,2114.294,106.775,2114.294,0.000
1921,696.734,1444.777,1444.777,2032.650,105.789,2032.650,0.000
1922,697.102,1402.933,1402.933,1953.586,104.803,1953.586,0.000
1923,697.469,1352.900,1352.900,1877.054,103.817,1877.054,0.000
1924,697.836,1207.861,1207.861,1803.001,102.831,1803.001,0.000
1925,698.203,1202.074,1202.074,1731.378,101.845,1731.378,0.000
1926,698.570,1159.164,1159.164,1662.131,100.858,1662.131,0.000
1927,698.937,1043.642,1043.642,1595.211,99.872,1595.211,0.000
1928,699.305,1024.203,1024.203,1530.563,98.886,1530.563,0.000
1929,699.672,955.471,955.471,1468.137,97.900,1468.137,0.000
1930,700.039,941.101,941.101,1407.879,96.914,1407.879,0.000
1931,700.406,826.277,826.277,1349.738,95.928,1349.738,0.000
1932,700.774,799.848,799.848,1293.660,94.941,1293.660,0.000
1933,701.141,817.676,817.676,1239.594,93.955,1239.594,0.000
1934,701.508,715.427,715.427,1187.488,92.969,1187.488,0.000
1935,701.876,683.114,683.114,1137.290,91.983,1137.290,0.000
1936,702.243,680.346,680.346,1088.947,90.997,1088.947,0.000
1937,702.610,590.134,590.134,1042.411,90.011,1042.411,0.000
1938,702.978,606.061,606.061,997.629,89.024,997.629,0.000
1939,703.345,551.019,551.019,954.551,88.038,954.551,0.000
1940,703.713,515.839,515.839,913.129,87.052,913.129,0.000
1941,704.080,510.264,510.264,873.312,86.066,873.312,0.000
1942,704.447,472.566,472.566,835.053,85.080,835.053,0.000
1943,704.815,414.669,414.669,798.303,84.094,798.303,0.000
1944,705.182,380.665,380.665,763.016,83.107,763.016,0.000
1945,705.550,396.540,396.540,729.146,82.121,729.146,0.000
1946,705.917,338.860,338.860,696.646,81.135,696.646,0.000
1947,706.285,303.481,303.481,665.472,80.149,665.472,0.000
1948,706.653,325.409,325.409,635.580,79.163,635.580,0.000
1949,707.020,278.655,278.655,606.927,78.177,606.927,0.000
1950,707.388,244.356,244.356,579.470,77.190,579.470,0.000
1951,707.755,282.693,282.693,553.168,76.204,553.168,0.000
1952,708.123,230.480,230.480,527.980,75.218,527.980,0.000
1953,708.491,242.609,242.609,503.867,74.232,503.867,0.000
1954,708.858,226.966,226.966,480.789,73.246,480.789,0.000
1955,709.226,217.975,217.975,458.710,72.260,458.710,0.000
1956,709.594,146.146,146.146,437.591,71.273,437.591,0.000
1957,709.961,162.544,162.544,417.398,70.287,417.398,0.000
1958,710.329,160.191,160.191,398.094,69.301,398.094,0.000
1959,710.697,123.787,123.787,379.645,68.315,379.645,0.000
1960,711.065,148.215,148.215,362.019,67.329,362.019,0.000
1961,711.432,97.134,97.134,345.182,66.343,345.182,0.000
1962,711.800,142.102,142.102,329.104,65.356,329.104,0.000
1963,712.168,133.036,133.036,313.754,64.370,313.754,0.000
1964,712.536,119.959,119.959,299.102,63.384,299.102,0.000
1965,712.904,133.294,133.294,285.119,62.398,285.119,0.000
1966,713.272,101.513,101.513,271.778,61.412,271.778,0.000
1967,713.640,107.534,107.534,259.051,60.426,259.051,0.000
1968,714.008,95.959,95.959,246.912,59.439,246.912,0.000
1969,714.375,114.337,114.337,235.337,58.453,235.337,0.000
1970,714.743,96.310,96.310,224.300,57.467,224.300,0.000
1971,715.111,74.778,74.778,213.778,56.481,213.778,0.000
1972,715.479,62.383,62.383,203.748,55.495,203.748,0.000
1973,715.847,77.434,77.434,194.188,54.509,194.188,0.000
1974,716.215,48.405,48.405,185.077,53.523,185.077,0.000
1975,716.584,57.083,57.083,176.394,52.536,176.394,0.000
1976,716.952,57.663,57.663,168.120,51.550,168.120,0.000
1977,717.320,89.176,89.176,160.236,50.564,160.236,0.000
1978,717.688,49.459,49.459,152.723,49.578,152.723,0.000
1979,718.056,76.636,76.636,145.564,48.592,145.564,0.000
1980,718.424,77.045,77.045,138.741,47.606,138.741,0.000
1981,718.792,52.146,52.146,132.240,46.619,132.240,0.000
1982,719.160,53.173,53.173,126.043,45.633,126.043,0.000
1983,719.529,54.057,54.057,120.137,44.647,120.137,0.000
1984,719.897,58.499,58.499,114.506,43.661,114.506,0.000
1985,720.265,53.864,53.864,109.138,42.675,109.138,0.000
1986,720.633,48.842,48.842,104.018,41.689,104.018,0.000
1987,721.001,54.815,54.815,99.134,40.702,99.134,0.000
1988,721.370,48.347,48.347,94.475,39.716,94.475,0.000
1989,721.738,41.437,41.437,90.028,38.730,90.028,0.000
1990,722.106,60.552,60.552,85.783,37.744,85.783,0.000
1991,722.475,47.776,47.776,81.728,36.758,81.728,0.000
1992,722.843,40.373,40.373,77.855,35.772,77.855,0.000
1993,723.211,37.806,37.806,74.153,34.785,74.153,0.000
1994,723.580,24.603,24.603,70.613,33.799,70.613,0.000
1995,723.948,10.790,10.790,67.227,32.813,67.227,0.000
1996,724.317,37.964,37.964,63.985,31.827,63.985,0.000
1997,724.685,21.673,21.673,60.881,30.841,60.881,0.000
1998,725.054,52.672,52.672,57.906,29.855,57.906,0.000
1999,725.422,35.267,35.267,55.053,28.868,55.053,0.000
2000,725.791,45.583,45.583,52.316,27.882,52.316,0.000
2001,726.159,45.211,45.211,49.688,26.896,49.688,0.000
2002,726.528,47.644,47.644,47.162,25.910,47.162,0.000
2003,726.896,50.146,50.146,44.734,24.924,44.734,0.000
2004,727.265,24.820,24.820,42.396,23.938,42.396,0.000
2005,727.633,43.802,43.802,40.145,22.951,40.145,0.000
2006,728.002,40.926,40.926,37.975,21.965,37.975,0.000
2007,728.371,23.479,23.479,36.863,21.962,36.863,0.000
2008,728.739,47.714,47.714,35.824,21.958,35.824,0.000
2009,729.108,36.248,36.248,34.851,21.954,34.851,0.000
2010,729.477,30.293,30.293,33.942,21.951,33.942,0.000
2011,729.845,26.018,26.018,33.093,21.947,33.093,0.000
2012,730.214,40.628,40.628,32.299,21.943,32.299,0.000
2013,730.583,22.573,22.573,31.558,21.939,31.558,0.000
2014,730.951,34.690,34.690,30.867,21.936,30.867,0.000
2015,731.320,38.794,38.794,30.221,21.932,30.221,0.000
2016,731.689,32.050,32.050,29.619,21.928,29.619,0.000
2017,732.058,54.144,54.144,29.058,21.925,29.058,0.000
2018,732.427,32.664,32.664,28.534,21.921,28.534,0.000
2019,732.796,50.772,50.772,28.047,21.917,28.047,0.000
2020,733.164,55.520,55.520,27.593,21.914,27.593,0.000
2021,733.533,36.035,36.035,27.170,21.910,27.170,0.000
2022,733.902,18.858,18.858,26.776,21.906,26.776,0.000
2023,734.271,24.604,24.604,26.409,21.903,26.409,0.000
2024,734.640,53.124,53.124,26.068,21.899,26.068,0.000
2025,735.009,28.489,28.489,25.751,21.895,25.751,0.000
2026,735.378,29.831,29.831,25.456,21.892,25.456,0.000
2027,735.747,23.820,23.820,25.182,21.888,25.182,0.000
2028,736.116,41.703,41.703,24.928,21.884,24.928,0.000
2029,736.485,29.926,29.926,24.691,21.881,24.691,0.000
2030,736.854,36.412,36.412,24.472,21.877,24.472,0.000
2031,737.223,39.544,39.544,24.268,21.873,24.268,0.000
2032,737.592,45.593,45.593,24.079,21.869,24.079,0.000
2033,737.961,11.739,11.739,23.903,21.866,23.903,0.000
2034,738.331,63.567,63.567,23.740,21.862,23.740,0.000
2035,738.700,37.405,37.405,23.589,21.858,23.589,0.000
2036,739.069,20.488,20.488,23.449,21.855,23.449,0.000
2037,739.438,24.093,24.093,23.319,21.851,23.319,0.000
2038,739.807,48.897,48.897,23.199,21.847,23.199,0.000
2039,740.176,58.241,58.241,23.088,21.844,23.088,0.000
2040,740.546,22.528,22.528,22.984,21.840,22.984,0.000
2041,740.915,39.679,39.679,22.889,21.836,22.889,0.000
2042,741.284,36.771,36.771,22.800,21.833,22.800,0.000
2043,741.654,39.277,39.277,22.718,21.829,22.718,0.000
2044,742.023,31.401,31.401,22.642,21.825,22.642,0.000
2045,742.392,21.410,21.410,22.571,21.822,22.571,0.000
2046,742.762,31.104,31.104,22.506,21.818,22.506,0.000
2047,743.131,51.992,51.992,22.446,21.814,22.446,0.000
2048,743.500,27.907,27.907,22.390,21.811,22.390,0.000
2049,743.870,29.844,29.844,22.338,21.807,22.338,0.000
2050,744.239,29.720,29.720,22.290,21.803,22.290,0.000
2051,744.609,27.747,27.747,22.246,21.800,22.246,0.000
2052,744.978,31.990,31.990,22.204,21.796,22.204,0.000
2053,745.348,39.196,39.196,22.166,21.792,22.166,0.000
2054,745.717,16.044,16.044,22.131,21.788,22.131,0.000
2055,746.087,17.518,17.518,22.098,21.785,22.098,0.000
2056,746.456,55.690,55.690,22.068,21.781,22.068,0.000
2057,746.826,23.853,23.853,22.039,21.777,22.039,0.000
2058,747.195,39.694,39.694,22.013,21.774,22.013,0.000
2059,747.565,15.259,15.259,21.989,21.770,21.989,0.000
2060,747.935,36.441,36.441,21.966,21.766,21.966,0.000
2061,748.304,53.024,53.024,21.945,21.763,21.945,0.000
2062,748.674,28.814,28.814,21.926,21.759,21.926,0.000
2063,749.044,51.164,51.164,21.907,21.755,21.907,0.000
2064,749.413,53.050,53.050,21.890,21.752,21.890,0.000
2065,749.783,27.213,27.213,21.874,21.748,21.874,0.000
2066,750.153,37.559,37.559,21.859,21.744,21.859,0.000
2067,750.523,49.377,49.377,21.846,21.741,21.846,0.000
2068,750.892,16.708,16.708,21.832,21.737,21.832,0.000
2069,751.262,32.491,32.491,21.820,21.733,21.820,0.000
2070,751.632,23.170,23.170,21.809,21.730,21.809,0.000
2071,752.002,30.985,30.985,21.798,21.726,21.798,0.000
2072,752.372,32.278,32.278,21.788,21.722,21.788,0.000
2073,752.742,25.765,25.765,21.778,21.719,21.778,0.000
2074,753.111,29.383,29.383,21.769,21.715,21.769,0.000
2075,753.481,41.469,41.469,21.760,21.711,21.760,0.000
2076,753.851,50.675,50.675,21.752,21.707,21.752,0.000
2077,754.221,24.618,24.618,21.744,21.704,21.744,0.000
2078,754.591,19.314,19.314,21.737,21.700,21.737,0.000
2079,754.961,52.922,52.922,21.730,21.696,21.730,0.000
2080,755.331,32.057,32.057,21.723,21.693,21.723,0.000
2081,755.701,6.089,6.089,21.716,21.689,21.716,0.000
2082,756.071,27.385,27.385,21.710,21.685,21.710,0.000
2083,756.441,17.741,17.741,21.704,21.682,21.704,0.000
2084,756.811,22.305,22.305,21.698,21.678,21.698,0.000
2085,757.182,37.990,37.990,21.693,21.674,21.693,0.000
2086,757.552,32.703,32.703,21.687,21.671,21.687,0.000
2087,757.922,51.718,51.718,21.682,21.667,21.682,0.000
2088,758.292,46.633,46.633,21.677,21.663,21.677,0.000
2089,758.662,51.787,51.787,21.672,21.660,21.672,0.000
2090,759.032,36.223,36.223,21.667,21.656,21.667,0.000
2091,759.403,34.007,34.007,21.662,21.652,21.662,0.000
2092,759.773,46.324,46.324,21.658,21.649,21.658,0.000
2093,760.143,15.437,15.437,21.653,21.645,21.653,0.000
2094,760.513,43.621,43.621,21.649,21.641,21.649,0.000
2095,760.884,52.456,52.456,21.644,21.637,21.644,0.000
2096,761.254,53.329,53.329,21.640,21.634,21.640,0.000
2097,761.624,33.989,33.989,21.636,21.630,21.636,0.000
2098,761.995,23.080,23.080,21.631,21.626,21.631,0.000
2099,762.365,48.476,48.476,21.627,21.623,21.627,0.000
2100,762.736,35.187,35.187,21.623,21.619,21.623,0.000
2101,763.106,37.174,37.174,21.619,21.615,21.619,0.000
2102,763.476,48.570,48.570,21.615,21.612,21.615,0.000
2103,763.847,13.756,13.756,21.611,21.608,21.611,0.000
2104,764.217,3.709,3.709,21.607,21.604,21.607,0.000
2105,764.588,36.255,36.255,21.603,21.601,21.603,0.000
2106,764.958,22.677,22.677,21.599,21.597,21.599,0.000
2107,765.329,36.063,36.063,21.595,21.593,21.595,0.000
2108,765.699,41.966,41.966,21.591,21.590,21.591,0.000
2109,766.070,25.989,25.989,21.587,21.586,21.587,0.000
2110,766.441,30.149,30.149,21.584,21.582,21.584,0.000
2111,766.811,22.625,22.625,21.580,21.579,21.580,0.000
2112,767.182,42.776,42.776,21.576,21.575,21.576,0.000
2113,767.553,37.585,37.585,21.572,21.571,21.572,0.000
2114,767.923,14.163,14.163,21.568,21.568,21.568,0.000
2115,768.294,36.718,36.718,21.565,21.564,21.565,0.000
2116,768.665,19.055,19.055,21.561,21.560,21.561,0.000
2117,769.035,45.340,45.340,21.557,21.556,21.557,0.000
2118,769.406,26.111,26.111,21.553,21.553,21.553,0.000
2119,769.777,35.926,35.926,21.550,21.549,21.550,0.000
2120,770.148,24.308,24.308,21.546,21.545,21.546,0.000
2121,770.519,4.416,4.416,21.542,21.542,21.542,0.000
2122,770.889,48.605,48.605,21.538,21.538,21.538,0.000
2123,771.260,32.826,32.826,21.535,21.534,21.535,0.000
2124,771.631,30.853,30.853,21.531,21.531,21.531,0.000
2125,772.002,28.916,28.916,21.527,21.527,21.527,0.000
2126,772.373,33.551,33.551,21.524,21.523,21.524,0.000
2127,772.744,10.556,10.556,21.520,21.520,21.520,0.000
2128,773.115,25.816,25.816,21.516,21.516,21.516,0.000
2129,773.486,20.842,20.842,21.512,21.512,21.512,0.000
2130,773.857,31.454,31.454,21.509,21.509,21.509,0.000
2131,774.228,12.742,12.742,21.505,21.505,21.505,0.000
2132,774.599,24.272,24.272,21.501,21.501,21.501,0.000
2133,774.970,24.088,24.088,21.498,21.498,21.498,0.000
2134,775.341,30.331,30.331,21.494,21.494,21.494,0.000
2135,775.712,30.980,30.980,21.490,21.490,21.490,0.000
2136,776.083,44.079,44.079,21.487,21.487,21.487,0.000
2137,776.454,23.693,23.693,21.483,21.483,21.483,0.000
2138,776.826,35.973,35.973,21.479,21.479,21.479,0.000
2139,777.197,17.658,17.658,21.476,21.475,21.476,0.000
2140,777.568,34.681,34.681,21.472,21.472,21.472,0.000
2141,777.939,27.534,27.534,21.468,21.468,21.468,0.000
2142,778.310,18.120,18.120,21.464,21.464,21.464,0.000
2143,778.682,1.983,1.983,21.461,21.461,21.461,0.000
2144,779.053,18.894,18.894,21.457,21.457,21.457,0.000
2145,779.424,32.439,32.439,21.453,21.453,21.453,0.000
2146,779.796,29.535,29.535,21.450,21.450,21.450,0.000
2147,780.167,32.923,32.923,21.446,21.446,21.446,0.000
2148,780.538,26.267,26.267,21.442,21.442,21.442,0.000
2149,780.910,38.110,38.110,21.439,21.439,21.439,0.000
2150,781.281,17.190,17.190,21.435,21.435,21.435,0.000
2151,781.652,42.526,42.526,21.431,21.431,21.431,0.000
2152,782.024,17.248,17.248,21.428,21.428,21.428,0.000
2153,782.395,26.316,26.316,21.424,21.424,21.424,0.000
2154,782.767,38.825,38.825,21.420,21.420,21.420,0.000
2155,783.138,38.090,38.090,21.417,21.417,21.417,0.000
2156,783.510,15.128,15.128,21.413,21.413,21.413,0.000
2157,783.881,42.659,42.659,21.409,21.409,21.409,0.000
2158,784.253,21.684,21.684,21.405,21.405,21.405,0.000
2159,784.625,23.700,23.700,21.402,21.402,21.402,0.000
2160,784.996,49.914,49.914,21.398,21.398,21.398,0.000
2161,785.368,33.270,33.270,21.394,21.394,21.394,0.000
2162,785.739,28.899,28.899,21.391,21.391,21.391,0.000
2163,786.111,19.624,19.624,21.387,21.387,21.387,0.000
2164,786.483,23.575,23.575,21.383,21.383,21.383,0.000
2165,786.854,20.412,20.412,21.380,21.380,21.380,0.000
2166,787.226,18.273,18.273,21.376,21.376,21.376,0.000
2167,787.598,47.251,47.251,21.372,21.372,21.372,0.000
2168,787.970,38.881,38.881,21.369,21.369,21.369,0.000
2169,788.341,34.850,34.850,21.365,21.365,21.365,0.000
2170,788.713,31.015,31.015,21.361,21.361,21.361,0.000
2171,789.085,33.588,33.588,21.358,21.358,21.358,0.000
2172,789.457,14.380,14.380,21.354,21.354,21.354,0.000
2173,789.829,25.790,25.790,21.350,21.350,21.350,0.000
2174,790.201,15.225,15.225,21.347,21.347,21.347,0.000
2175,790.573,33.166,33.166,21.343,21.343,21.343,0.000
2176,790.945,29.077,29.077,21.339,21.339,21.339,0.000
2177,791.317,24.635,24.635,21.336,21.336,21.336,0.000
2178,791.689,17.043,17.043,21.332,21.332,21.332,0.000
2179,792.061,14.456,14.456,21.328,21.328,21.328,0.000
2180,792.433,49.104,49.104,21.324,21.324,21.324,0.000
2181,792.805,33.901,33.901,21.321,21.321,21.321,0.000
