ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Ba
4469,1579.529,32.298,36.800,16.767,19.412,13.450,0.000,3.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4470,1579.891,34.335,36.892,16.778,19.453,13.471,0.000,3.968,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4471,1580.254,28.335,36.984,16.790,19.493,13.492,0.000,3.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4472,1580.616,30.297,37.075,16.801,19.531,13.513,0.000,4.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4473,1580.978,33.224,37.165,16.813,19.569,13.534,0.000,4.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4474,1581.340,30.742,37.255,16.825,19.607,13.556,0.000,4.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4475,1581.702,34.075,37.344,16.836,19.643,13.577,0.000,4.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4476,1582.064,37.112,37.432,16.848,19.678,13.599,0.000,4.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4477,1582.426,34.779,37.519,16.859,19.711,13.620,0.000,4.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4478,1582.788,40.224,37.605,16.871,19.743,13.642,0.000,4.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4479,1583.150,32.075,37.689,16.882,19.774,13.664,0.000,4.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4480,1583.512,41.483,37.772,16.894,19.804,13.685,0.000,4.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4481,1583.875,38.335,37.854,16.906,19.832,13.707,0.000,4.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4482,1584.237,36.705,37.935,16.917,19.859,13.729,0.000,4.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4483,1584.599,30.149,38.014,16.929,19.884,13.751,0.000,4.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4484,1584.961,32.186,38.092,16.940,19.908,13.774,0.000,4.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4485,1585.323,35.186,38.169,16.952,19.931,13.796,0.000,4.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4486,1585.685,43.075,38.244,16.963,19.953,13.818,0.000,4.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4487,1586.047,35.742,38.318,16.975,19.973,13.840,0.000,4.505,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4488,1586.409,41.372,38.391,16.987,19.991,13.863,0.000,4.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4489,1586.771,44.186,38.462,16.998,20.009,13.886,0.000,4.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4490,1587.133,38.557,38.532,17.010,20.025,13.908,0.000,4.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4491,1587.495,29.112,38.600,17.021,20.039,13.931,0.000,4.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4492,1587.857,41.298,38.668,17.033,20.053,13.954,0.000,4.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4493,1588.219,38.557,38.733,17.045,20.065,13.977,0.000,4.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4494,1588.581,32.853,38.798,17.056,20.075,13.999,0.000,4.723,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4495,1588.943,36.890,38.860,17.068,20.084,14.023,0.000,4.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4496,1589.305,29.779,38.922,17.079,20.092,14.046,0.000,4.784,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4497,1589.667,35.186,38.982,17.091,20.098,14.069,0.000,4.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4498,1590.029,23.594,39.040,17.102,20.103,14.092,0.000,4.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4499,1590.391,40.631,39.097,17.114,20.107,14.115,0.000,4.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4500,1590.753,37.557,39.152,17.126,20.109,14.139,0.000,4.905,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4501,1591.115,40.409,39.206,17.137,20.109,14.162,0.000,4.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4502,1591.477,44.409,39.259,17.149,20.109,14.186,0.000,4.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4503,1591.839,45.335,39.310,17.160,20.106,14.209,0.000,4.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4504,1592.201,32.483,39.359,17.172,20.103,14.233,0.000,5.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4505,1592.563,40.038,39.407,17.183,20.098,14.257,0.000,5.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4506,1592.925,33.853,39.454,17.195,20.091,14.281,0.000,5.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4507,1593.287,32.483,39.498,17.207,20.084,14.305,0.000,5.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4508,1593.649,45.853,39.542,17.218,20.074,14.329,0.000,5.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4509,1594.011,37.224,39.584,17.230,20.064,14.353,0.000,5.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4510,1594.373,28.261,39.624,17.241,20.052,14.377,0.000,5.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4511,1594.735,48.557,39.662,17.253,20.038,14.401,0.000,5.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4512,1595.097,37.038,39.699,17.264,20.024,14.425,0.000,5.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4513,1595.459,29.186,39.734,17.276,20.007,14.449,0.000,5.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4514,1595.821,34.409,39.768,17.288,19.990,14.474,0.000,5.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4515,1596.183,45.594,39.800,17.299,19.971,14.498,0.000,5.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4516,1596.545,42.557,39.830,17.311,19.950,14.523,0.000,5.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4517,1596.907,35.631,39.859,17.322,19.928,14.547,0.000,5.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4518,1597.269,38.816,39.886,17.334,19.905,14.572,0.000,5.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4519,1597.631,27.038,39.911,17.345,19.880,14.597,0.000,5.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4520,1597.993,35.409,39.935,17.357,19.854,14.621,0.000,5.459,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4521,1598.355,36.483,39.957,17.369,19.827,14.646,0.000,5.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4522,1598.716,38.038,39.977,17.380,19.798,14.671,0.000,5.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4523,1599.078,38.298,39.996,17.392,19.768,14.696,0.000,5.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4524,1599.440,41.557,40.012,17.403,19.736,14.721,0.000,5.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4525,1599.802,40.112,40.028,17.415,19.703,14.746,0.000,5.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4526,1600.164,39.409,40.041,17.427,19.669,14.771,0.000,5.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4527,1600.526,28.520,40.053,17.438,19.633,14.796,0.000,5.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4528,1600.888,44.112,40.063,17.450,19.597,14.821,0.000,5.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4529,1601.250,51.557,40.072,17.461,19.559,14.847,0.000,5.666,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4530,1601.612,40.038,40.078,17.473,19.519,14.872,0.000,5.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4531,1601.974,50.186,40.084,17.484,19.479,14.897,0.000,5.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4532,1602.335,33.816,40.087,17.496,19.437,14.923,0.000,5.728,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4533,1602.697,32.779,40.089,17.508,19.394,14.948,0.000,5.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4534,1603.059,30.335,40.089,17.519,19.349,14.974,0.000,5.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4535,1603.421,39.557,40.087,17.531,19.304,14.999,0.000,5.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4536,1603.783,41.853,40.084,17.542,19.257,15.025,0.000,5.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4537,1604.145,36.112,40.079,17.554,19.209,15.050,0.000,5.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4538,1604.507,39.112,40.073,17.565,19.160,15.076,0.000,5.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4539,1604.868,40.409,40.065,17.577,19.109,15.102,0.000,5.854,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4540,1605.230,37.779,40.055,17.589,19.058,15.127,0.000,5.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4541,1605.592,46.297,40.044,17.600,19.005,15.153,0.000,5.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4542,1605.954,45.112,40.031,17.612,18.951,15.179,0.000,5.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4543,1606.316,39.853,40.016,17.623,18.896,15.205,0.000,5.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4544,1606.678,35.742,40.000,17.635,18.840,15.231,0.000,5.928,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4545,1607.039,38.557,39.982,17.646,18.783,15.257,0.000,5.942,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4546,1607.401,32.149,39.962,17.658,18.725,15.283,0.000,5.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4547,1607.763,33.038,39.941,17.670,18.666,15.309,0.000,5.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4548,1608.125,46.483,39.918,17.681,18.606,15.335,0.000,5.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4549,1608.487,52.853,39.894,17.693,18.544,15.361,0.000,5.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4550,1608.848,56.409,39.868,17.704,18.482,15.387,0.000,5.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4551,1609.210,31.742,39.841,17.716,18.419,15.413,0.000,6.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4552,1609.572,43.927,39.812,17.727,18.354,15.439,0.000,6.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4553,1609.934,39.261,39.781,17.739,18.289,15.465,0.000,6.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4554,1610.296,40.409,39.749,17.751,18.223,15.491,0.000,6.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4555,1610.657,38.335,39.715,17.762,18.155,15.518,0.000,6.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4556,1611.019,36.779,39.680,17.774,18.087,15.544,0.000,6.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4557,1611.381,45.001,39.644,17.785,18.018,15.570,0.000,6.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4558,1611.743,41.186,39.605,17.797,17.948,15.596,0.000,6.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4559,1612.104,44.224,39.566,17.809,17.877,15.623,0.000,6.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4560,1612.466,46.557,39.525,17.820,17.806,15.649,0.000,6.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4561,1612.828,43.371,39.482,17.832,17.733,15.675,0.000,6.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4562,1613.190,43.742,39.438,17.843,17.660,15.702,0.000,6.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4563,1613.551,43.779,39.393,17.855,17.586,15.728,0.000,6.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4564,1613.913,48.557,39.346,17.866,17.511,15.754,0.000,6.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4565,1614.275,30.964,39.297,17.878,17.435,15.781,0.000,6.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4566,1614.637,33.779,39.247,17.890,17.358,15.807,0.000,6.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4567,1614.998,45.409,39.196,17.901,17.281,15.833,0.000,6.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4568,1615.360,36.186,39.144,17.913,17.203,15.860,0.000,6.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4569,1615.722,48.779,39.090,17.924,17.124,15.886,0.000,6.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4570,1616.084,43.557,39.035,17.936,17.044,15.913,0.000,6.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4571,1616.445,34.964,38.978,17.947,16.964,15.939,0.000,6.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4572,1616.807,26.557,38.920,17.959,16.883,15.965,0.000,6.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4573,1617.169,41.964,38.861,17.971,16.801,15.992,0.000,6.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4574,1617.530,39.075,38.800,17.982,16.719,16.018,0.000,6.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4575,1617.892,38.112,38.738,17.994,16.636,16.045,0.000,6.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4576,1618.254,48.186,38.675,18.005,16.552,16.071,0.000,6.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4577,1618.615,29.668,38.611,18.017,16.468,16.097,0.000,6.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4578,1618.977,32.557,38.545,18.028,16.384,16.124,0.000,6.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4579,1619.339,45.150,38.478,18.040,16.298,16.150,0.000,6.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4580,1619.700,34.298,38.410,18.052,16.212,16.176,0.000,6.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4581,1620.062,35.335,38.341,18.063,16.126,16.203,0.000,6.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4582,1620.424,40.557,38.270,18.075,16.039,16.229,0.000,6.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4583,1620.785,49.594,38.199,18.086,15.951,16.255,0.000,5.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4584,1621.147,30.779,38.126,18.098,15.863,16.282,0.000,5.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4585,1621.509,35.445,38.052,18.109,15.775,16.308,0.000,5.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4586,1621.870,27.223,37.977,18.121,15.686,16.334,0.000,5.957,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4587,1622.232,40.186,37.901,18.133,15.596,16.361,0.000,5.944,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4588,1622.594,29.557,37.823,18.144,15.506,16.387,0.000,5.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4589,1622.955,45.557,37.745,18.156,15.416,16.413,0.000,5.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4590,1623.317,35.483,37.666,18.167,15.325,16.439,0.000,5.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4591,1623.679,48.594,37.585,18.179,15.234,16.465,0.000,5.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4592,1624.040,37.261,37.504,18.191,15.142,16.492,0.000,5.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4593,1624.402,34.335,37.421,18.202,15.050,16.518,0.000,5.854,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4594,1624.763,49.186,37.338,18.214,14.958,16.544,0.000,5.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4595,1625.125,34.520,37.253,18.225,14.865,16.570,0.000,5.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4596,1625.487,32.038,37.168,18.237,14.772,16.596,0.000,5.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4597,1625.848,33.186,37.082,18.248,14.678,16.622,0.000,5.781,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4598,1626.210,40.038,36.994,18.260,14.585,16.648,0.000,5.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4599,1626.571,37.112,36.906,18.272,14.491,16.674,0.000,5.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4600,1626.933,38.297,36.817,18.283,14.396,16.700,0.000,5.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4601,1627.294,25.557,36.727,18.295,14.302,16.726,0.000,5.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4602,1627.656,40.224,36.636,18.306,14.207,16.751,0.000,5.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4603,1628.018,42.779,36.545,18.318,14.112,16.777,0.000,5.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4604,1628.379,38.557,36.453,18.329,14.016,16.803,0.000,5.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4605,1628.741,43.779,36.359,18.341,13.921,16.829,0.000,5.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4606,1629.102,27.186,36.265,18.353,13.825,16.854,0.000,5.586,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4607,1629.464,43.631,36.171,18.364,13.729,16.880,0.000,5.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4608,1629.825,34.112,36.075,18.376,13.633,16.906,0.000,5.537,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4609,1630.187,25.779,35.979,18.387,13.537,16.931,0.000,5.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4610,1630.548,41.038,35.882,18.399,13.440,16.957,0.000,5.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4611,1630.910,40.853,35.785,18.410,13.343,16.982,0.000,5.459,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4612,1631.272,45.483,35.686,18.422,13.247,17.008,0.000,5.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4613,1631.633,21.519,35.587,18.434,13.150,17.033,0.000,5.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4614,1631.995,32.149,35.488,18.445,13.053,17.058,0.000,5.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4615,1632.356,35.335,35.388,18.457,12.955,17.083,0.000,5.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4616,1632.718,37.520,35.287,18.468,12.858,17.109,0.000,5.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4617,1633.079,25.742,35.186,18.480,12.761,17.134,0.000,5.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4618,1633.441,31.779,35.084,18.491,12.664,17.159,0.000,5.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4619,1633.802,37.297,34.982,18.503,12.566,17.184,0.000,5.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4620,1634.164,33.186,34.879,18.515,12.469,17.209,0.000,5.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4621,1634.525,38.038,34.776,18.526,12.371,17.234,0.000,5.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4622,1634.887,40.261,34.672,18.538,12.273,17.259,0.000,5.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4623,1635.248,45.223,34.567,18.549,12.176,17.284,0.000,5.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4624,1635.610,33.853,34.463,18.561,12.078,17.308,0.000,5.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4625,1635.971,32.261,34.358,18.573,11.981,17.333,0.000,5.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4626,1636.332,35.446,34.252,18.584,11.883,17.358,0.000,5.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4627,1636.694,40.779,34.146,18.596,11.786,17.382,0.000,4.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4628,1637.055,40.409,34.040,18.607,11.688,17.407,0.000,4.945,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4629,1637.417,34.297,33.933,18.619,11.591,17.431,0.000,4.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4630,1637.778,44.668,33.826,18.630,11.493,17.455,0.000,4.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4631,1638.140,46.927,33.719,18.642,11.396,17.480,0.000,4.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4632,1638.501,30.705,33.612,18.654,11.299,17.504,0.000,4.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4633,1638.863,35.150,33.504,18.665,11.201,17.528,0.000,4.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4634,1639.224,37.223,33.396,18.677,11.104,17.552,0.000,4.739,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4635,1639.585,30.001,33.288,18.688,11.007,17.576,0.000,4.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4636,1639.947,38.519,33.179,18.700,10.911,17.600,0.000,4.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4637,1640.308,44.409,33.071,18.711,10.814,17.624,0.000,4.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4638,1640.670,37.668,32.962,18.723,10.717,17.648,0.000,4.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4639,1641.031,24.631,32.853,18.735,10.621,17.672,0.000,4.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4640,1641.393,40.519,32.744,18.746,10.525,17.695,0.000,4.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4641,1641.754,43.446,32.634,18.758,10.429,17.719,0.000,4.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4642,1642.115,40.853,32.525,18.769,10.333,17.742,0.000,4.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4643,1642.477,22.186,32.416,18.781,10.237,17.766,0.000,4.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4644,1642.838,28.335,32.306,18.792,10.141,17.789,0.000,4.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4645,1643.199,33.038,32.197,18.804,10.046,17.812,0.000,4.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4646,1643.561,35.149,32.087,18.816,9.951,17.836,0.000,4.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4647,1643.922,34.631,31.978,18.827,9.856,17.859,0.000,4.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4648,1644.284,33.335,31.868,18.839,9.761,17.882,0.000,4.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4649,1644.645,35.631,31.759,18.850,9.667,17.905,0.000,4.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4650,1645.006,43.557,31.649,18.862,9.573,17.928,0.000,4.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4651,1645.368,34.483,31.540,18.874,9.479,17.950,0.000,4.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4652,1645.729,36.964,31.431,18.885,9.385,17.973,0.000,4.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4653,1646.090,22.112,31.321,18.897,9.291,17.996,0.000,4.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4654,1646.452,26.297,31.212,18.908,9.198,18.018,0.000,3.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4655,1646.813,26.519,31.103,18.920,9.105,18.041,0.000,3.957,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4656,1647.174,31.483,30.995,18.931,9.013,18.063,0.000,3.919,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4657,1647.536,26.483,30.886,18.943,8.921,18.085,0.000,3.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4658,1647.897,30.075,30.778,18.955,8.829,18.108,0.000,3.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4659,1648.258,25.631,30.669,18.966,8.737,18.130,0.000,3.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4660,1648.620,41.779,30.561,18.978,8.646,18.152,0.000,3.764,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4661,1648.981,26.594,30.454,18.989,8.555,18.174,0.000,3.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4662,1649.342,40.371,30.346,19.001,8.464,18.196,0.000,3.686,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4663,1649.703,30.223,30.239,19.012,8.374,18.217,0.000,3.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4664,1650.065,35.409,30.132,19.024,8.284,18.239,0.000,3.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4665,1650.426,28.927,30.025,19.036,8.194,18.261,0.000,3.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4666,1650.787,27.038,29.919,19.047,8.105,18.282,0.000,3.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4667,1651.149,33.742,29.813,19.059,8.016,18.304,0.000,3.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4668,1651.510,32.112,29.707,19.070,7.928,18.325,0.000,3.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4669,1651.871,28.668,29.602,19.082,7.840,18.346,0.000,3.416,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4670,1652.232,20.779,29.497,19.093,7.752,18.367,0.000,3.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4671,1652.594,39.001,29.392,19.105,7.665,18.388,0.000,3.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4672,1652.955,36.927,29.288,19.117,7.578,18.409,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4673,1653.316,32.335,29.184,19.128,7.491,18.430,0.000,3.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4674,1653.677,34.038,29.081,19.140,7.405,18.451,0.000,3.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4675,1654.039,20.186,28.978,19.151,7.320,18.472,0.000,3.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4676,1654.400,31.853,28.875,19.163,7.235,18.493,0.000,3.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4677,1654.761,23.631,28.773,19.174,7.150,18.513,0.000,3.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4678,1655.122,33.705,28.672,19.186,7.066,18.534,0.000,3.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4679,1655.483,33.557,28.571,19.198,6.982,18.554,0.000,3.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4680,1655.845,36.335,28.470,19.209,6.898,18.574,0.000,2.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4681,1656.206,21.409,28.370,19.221,6.815,18.594,0.000,2.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4682,1656.567,35.297,28.271,19.232,6.733,18.614,0.000,2.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4683,1656.928,35.112,28.172,19.244,6.651,18.635,0.000,2.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4684,1657.289,30.853,28.073,19.256,6.570,18.654,0.000,2.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4685,1657.651,24.149,27.976,19.267,6.488,18.674,0.000,2.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000
