ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb
4976,1930.925,253.703,253.703,257.906,79.951,0.000,257.737,0.000,0.169,0.000,0.000,0.000,0.000,0.000
4977,1931.340,245.028,245.028,257.756,79.798,0.000,257.591,0.000,0.165,0.000,0.000,0.000,0.000,0.000
4978,1931.754,229.510,229.510,257.606,79.644,0.000,257.444,0.000,0.161,0.000,0.000,0.000,0.000,0.000
4979,1932.169,217.493,217.493,257.456,79.491,0.000,257.298,0.000,0.158,0.000,0.000,0.000,0.000,0.000
4980,1932.583,243.290,243.290,257.307,79.338,0.000,257.153,0.000,0.154,0.000,0.000,0.000,0.000,0.000
4981,1932.998,248.988,248.988,257.159,79.185,0.000,257.008,0.000,0.151,0.000,0.000,0.000,0.000,0.000
4982,1933.412,251.665,251.665,257.011,79.032,0.000,256.863,0.000,0.148,0.000,0.000,0.000,0.000,0.000
4983,1933.826,248.171,248.171,256.863,78.879,0.000,256.719,0.000,0.144,0.000,0.000,0.000,0.000,0.000
4984,1934.241,257.515,257.515,256.716,78.725,0.000,256.575,0.000,0.141,0.000,0.000,0.000,0.000,0.000
4985,1934.655,230.080,230.080,256.570,78.572,0.000,256.432,0.000,0.138,0.000,0.000,0.000,0.000,0.000
4986,1935.070,247.659,247.659,256.424,78.419,0.000,256.289,0.000,0.135,0.000,0.000,0.000,0.000,0.000
4987,1935.484,225.393,225.393,256.279,78.266,0.000,256.147,0.000,0.132,0.000,0.000,0.000,0.000,0.000
4988,1935.898,243.849,243.849,256.134,78.113,0.000,256.005,0.000,0.129,0.000,0.000,0.000,0.000,0.000
4989,1936.313,254.290,254.290,255.990,77.960,0.000,255.864,0.000,0.126,0.000,0.000,0.000,0.000,0.000
4990,1936.727,223.457,223.457,255.846,77.806,0.000,255.723,0.000,0.123,0.000,0.000,0.000,0.000,0.000
4991,1937.141,243.042,243.042,255.703,77.653,0.000,255.583,0.000,0.120,0.000,0.000,0.000,0.000,0.000
4992,1937.555,249.657,249.657,255.561,77.500,0.000,255.443,0.000,0.117,0.000,0.000,0.000,0.000,0.000
4993,1937.970,254.269,254.269,255.419,77.347,0.000,255.304,0.000,0.115,0.000,0.000,0.000,0.000,0.000
4994,1938.384,239.030,239.030,255.278,77.194,0.000,255.166,0.000,0.112,0.000,0.000,0.000,0.000,0.000
4995,1938.798,223.251,223.251,255.137,77.041,0.000,255.028,0.000,0.109,0.000,0.000,0.000,0.000,0.000
4996,1939.212,225.591,225.591,254.997,76.887,0.000,254.890,0.000,0.107,0.000,0.000,0.000,0.000,0.000
4997,1939.626,248.413,248.413,254.858,76.734,0.000,254.754,0.000,0.104,0.000,0.000,0.000,0.000,0.000
4998,1940.041,232.648,232.648,254.719,76.581,0.000,254.617,0.000,0.102,0.000,0.000,0.000,0.000,0.000
4999,1940.455,245.302,245.302,254.581,76.428,0.000,254.482,0.000,0.100,0.000,0.000,0.000,0.000,0.000
5000,1940.869,251.160,251.160,254.444,76.275,0.000,254.347,0.000,0.097,0.000,0.000,0.000,0.000,0.000
5001,1941.283,263.401,263.401,254.308,76.122,0.000,254.213,0.000,0.095,0.000,0.000,0.000,0.000,0.000
5002,1941.697,281.562,281.562,254.172,75.968,0.000,254.080,0.000,0.093,0.000,0.000,0.000,0.000,0.000
5003,1942.111,233.325,233.325,254.037,75.815,0.000,253.947,0.000,0.090,0.000,0.000,0.000,0.000,0.000
5004,1942.525,236.268,236.268,253.903,75.662,0.000,253.815,0.000,0.088,0.000,0.000,0.000,0.000,0.000
5005,1942.939,228.942,228.942,253.770,75.509,0.000,253.683,0.000,0.086,0.000,0.000,0.000,0.000,0.000
5006,1943.353,248.047,248.047,253.637,75.356,0.000,253.553,0.000,0.084,0.000,0.000,0.000,0.000,0.000
5007,1943.767,271.565,271.565,253.505,75.203,0.000,253.423,0.000,0.082,0.000,0.000,0.000,0.000,0.000
5008,1944.181,245.998,245.998,253.374,75.049,0.000,253.294,0.000,0.080,0.000,0.000,0.000,0.000,0.000
5009,1944.595,268.484,268.484,253.244,74.896,0.000,253.166,0.000,0.078,0.000,0.000,0.000,0.000,0.000
5010,1945.009,254.402,254.402,253.115,74.743,0.000,253.038,0.000,0.076,0.000,0.000,0.000,0.000,0.000
5011,1945.423,246.407,246.407,252.986,74.590,0.000,252.912,0.000,0.074,0.000,0.000,0.000,0.000,0.000
5012,1945.836,270.268,270.268,252.859,74.437,0.000,252.786,0.000,0.073,0.000,0.000,0.000,0.000,0.000
5013,1946.250,256.163,256.163,252.732,74.284,0.000,252.661,0.000,0.071,0.000,0.000,0.000,0.000,0.000
5014,1946.664,246.899,246.899,252.606,74.131,0.000,252.537,0.000,0.069,0.000,0.000,0.000,0.000,0.000
5015,1947.078,236.368,236.368,252.481,73.977,0.000,252.414,0.000,0.067,0.000,0.000,0.000,0.000,0.000
5016,1947.492,246.616,246.616,252.357,73.824,0.000,252.292,0.000,0.066,0.000,0.000,0.000,0.000,0.000
5017,1947.905,266.316,266.316,252.234,73.671,0.000,252.170,0.000,0.064,0.000,0.000,0.000,0.000,0.000
5018,1948.319,231.711,231.711,252.112,73.518,0.000,252.050,0.000,0.063,0.000,0.000,0.000,0.000,0.000
5019,1948.733,250.986,250.986,251.991,73.365,0.000,251.930,0.000,0.061,0.000,0.000,0.000,0.000,0.000
5020,1949.147,235.700,235.700,251.871,73.212,0.000,251.812,0.000,0.059,0.000,0.000,0.000,0.000,0.000
5021,1949.560,257.682,257.682,251.752,73.058,0.000,251.694,0.000,0.058,0.000,0.000,0.000,0.000,0.000
5022,1949.974,246.188,246.188,251.634,72.905,0.000,251.578,0.000,0.057,0.000,0.000,0.000,0.000,0.000
5023,1950.388,238.004,238.004,251.518,72.752,0.000,251.462,0.000,0.055,0.000,0.000,0.000,0.000,0.000
5024,1950.801,254.135,254.135,251.402,72.599,0.000,251.348,0.000,0.054,0.000,0.000,0.000,0.000,0.000
5025,1951.215,217.841,217.841,251.287,72.446,0.000,251.235,0.000,0.052,0.000,0.000,0.000,0.000,0.000
5026,1951.628,231.016,231.016,251.174,72.293,0.000,251.122,0.000,0.051,0.000,0.000,0.000,0.000,0.000
5027,1952.042,233.443,233.443,251.061,72.139,0.000,251.011,0.000,0.050,0.000,0.000,0.000,0.000,0.000
5028,1952.455,215.503,215.503,250.950,71.986,0.000,250.901,0.000,0.048,0.000,0.000,0.000,0.000,0.000
5029,1952.869,228.653,228.653,250.840,71.833,0.000,250.792,0.000,0.047,0.000,0.000,0.000,0.000,0.000
5030,1953.282,249.356,249.356,250.731,71.680,0.000,250.685,0.000,0.046,0.000,0.000,0.000,0.000,0.000
5031,1953.696,229.407,229.407,250.623,71.527,0.000,250.578,0.000,0.045,0.000,0.000,0.000,0.000,0.000
5032,1954.109,247.685,247.685,250.516,71.374,0.000,250.473,0.000,0.044,0.000,0.000,0.000,0.000,0.000
5033,1954.523,223.294,223.294,250.411,71.220,0.000,250.369,0.000,0.043,0.000,0.000,0.000,0.000,0.000
5034,1954.936,234.149,234.149,250.307,71.067,0.000,250.266,0.000,0.041,0.000,0.000,0.000,0.000,0.000
5035,1955.350,231.264,231.264,250.204,70.914,0.000,250.164,0.000,0.040,0.000,0.000,0.000,0.000,0.000
5036,1955.763,233.459,233.459,250.103,70.761,0.000,250.064,0.000,0.039,0.000,0.000,0.000,0.000,0.000
5037,1956.176,245.694,245.694,250.003,70.608,0.000,249.964,0.000,0.038,0.000,0.000,0.000,0.000,0.000
5038,1956.590,240.319,240.319,249.904,70.455,0.000,249.867,0.000,0.037,0.000,0.000,0.000,0.000,0.000
5039,1957.003,251.124,251.124,249.807,70.301,0.000,249.770,0.000,0.036,0.000,0.000,0.000,0.000,0.000
5040,1957.416,229.303,229.303,249.711,70.148,0.000,249.675,0.000,0.035,0.000,0.000,0.000,0.000,0.000
5041,1957.830,254.633,254.633,249.616,69.995,0.000,249.582,0.000,0.034,0.000,0.000,0.000,0.000,0.000
5042,1958.243,244.963,244.963,249.523,69.842,0.000,249.489,0.000,0.034,0.000,0.000,0.000,0.000,0.000
5043,1958.656,210.110,210.110,249.431,69.689,0.000,249.398,0.000,0.033,0.000,0.000,0.000,0.000,0.000
5044,1959.069,232.942,232.942,249.341,69.536,0.000,249.309,0.000,0.032,0.000,0.000,0.000,0.000,0.000
5045,1959.482,210.361,210.361,249.252,69.382,0.000,249.221,0.000,0.031,0.000,0.000,0.000,0.000,0.000
5046,1959.896,221.080,221.080,249.165,69.229,0.000,249.135,0.000,0.030,0.000,0.000,0.000,0.000,0.000
5047,1960.309,225.675,225.675,249.079,69.076,0.000,249.050,0.000,0.029,0.000,0.000,0.000,0.000,0.000
5048,1960.722,227.709,227.709,248.995,68.923,0.000,248.966,0.000,0.029,0.000,0.000,0.000,0.000,0.000
5049,1961.135,200.330,200.330,248.912,68.770,0.000,248.885,0.000,0.028,0.000,0.000,0.000,0.000,0.000
5050,1961.548,253.832,253.832,248.831,68.617,0.000,248.804,0.000,0.027,0.000,0.000,0.000,0.000,0.000
5051,1961.961,223.984,223.984,248.752,68.464,0.000,248.726,0.000,0.026,0.000,0.000,0.000,0.000,0.000
5052,1962.374,227.838,227.838,248.674,68.310,0.000,248.649,0.000,0.026,0.000,0.000,0.000,0.000,0.000
5053,1962.787,235.512,235.512,248.598,68.157,0.000,248.573,0.000,0.025,0.000,0.000,0.000,0.000,0.000
5054,1963.200,232.169,232.169,248.524,68.004,0.000,248.500,0.000,0.024,0.000,0.000,0.000,0.000,0.000
5055,1963.613,249.100,249.100,248.451,67.851,0.000,248.428,0.000,0.024,0.000,0.000,0.000,0.000,0.000
5056,1964.026,264.128,264.128,248.380,67.698,0.000,248.357,0.000,0.023,0.000,0.000,0.000,0.000,0.000
5057,1964.439,209.010,209.010,248.311,67.545,0.000,248.289,0.000,0.022,0.000,0.000,0.000,0.000,0.000
5058,1964.852,205.928,205.928,248.244,67.391,0.000,248.222,0.000,0.022,0.000,0.000,0.000,0.000,0.000
5059,1965.265,213.867,213.867,248.178,67.238,0.000,248.157,0.000,0.021,0.000,0.000,0.000,0.000,0.000
5060,1965.677,220.972,220.972,248.115,67.085,0.000,248.094,0.000,0.021,0.000,0.000,0.000,0.000,0.000
5061,1966.090,261.285,261.285,248.053,66.932,0.000,248.033,0.000,0.020,0.000,0.000,0.000,0.000,0.000
5062,1966.503,237.187,237.187,247.993,66.779,0.000,247.973,0.000,0.019,0.000,0.000,0.000,0.000,0.000
5063,1966.916,227.868,227.868,247.935,66.626,0.000,247.916,0.000,0.019,0.000,0.000,0.000,0.000,0.000
5064,1967.329,241.148,241.148,247.879,66.472,0.000,247.860,0.000,0.018,0.000,0.000,0.000,0.000,0.000
5065,1967.741,228.671,228.671,247.824,66.319,0.000,247.806,0.000,0.018,0.000,0.000,0.000,0.000,0.000
5066,1968.154,230.375,230.375,247.772,66.166,0.000,247.755,0.000,0.017,0.000,0.000,0.000,0.000,0.000
5067,1968.567,223.381,223.381,247.722,66.013,0.000,247.705,0.000,0.017,0.000,0.000,0.000,0.000,0.000
5068,1968.979,219.193,219.193,247.674,65.860,0.000,247.657,0.000,0.016,0.000,0.000,0.000,0.000,0.000
5069,1969.392,213.041,213.041,247.628,65.707,0.000,247.612,0.000,0.016,0.000,0.000,0.000,0.000,0.000
5070,1969.805,218.751,218.751,247.584,65.553,0.000,247.568,0.000,0.016,0.000,0.000,0.000,0.000,0.000
5071,1970.217,214.607,214.607,247.542,65.400,0.000,247.527,0.000,0.015,0.000,0.000,0.000,0.000,0.000
5072,1970.630,231.122,231.122,247.502,65.247,0.000,247.488,0.000,0.015,0.000,0.000,0.000,0.000,0.000
5073,1971.042,235.866,235.866,247.465,65.094,0.000,247.450,0.000,0.014,0.000,0.000,0.000,0.000,0.000
5074,1971.455,214.101,214.101,247.429,64.941,0.000,247.415,0.000,0.014,0.000,0.000,0.000,0.000,0.000
5075,1971.867,252.908,252.908,247.396,64.788,0.000,247.383,0.000,0.014,0.000,0.000,0.000,0.000,0.000
5076,1972.280,239.082,239.082,247.365,64.634,0.000,247.352,0.000,0.013,0.000,0.000,0.000,0.000,0.000
5077,1972.692,201.214,201.214,247.337,64.481,0.000,247.324,0.000,0.013,0.000,0.000,0.000,0.000,0.000
5078,1973.105,229.153,229.153,247.310,64.328,0.000,247.298,0.000,0.012,0.000,0.000,0.000,0.000,0.000
5079,1973.517,231.083,231.083,247.286,64.175,0.000,247.274,0.000,0.012,0.000,0.000,0.000,0.000,0.000
5080,1973.930,272.993,272.993,247.265,64.022,0.000,247.253,0.000,0.012,0.000,0.000,0.000,0.000,0.000
5081,1974.342,240.643,240.643,247.245,63.869,0.000,247.234,0.000,0.011,0.000,0.000,0.000,0.000,0.000
5082,1974.754,234.294,234.294,247.228,63.715,0.000,247.217,0.000,0.011,0.000,0.000,0.000,0.000,0.000
5083,1975.167,216.818,216.818,247.214,63.562,0.000,247.203,0.000,0.011,0.000,0.000,0.000,0.000,0.000
5084,1975.579,225.601,225.601,247.202,63.409,0.000,247.192,0.000,0.010,0.000,0.000,0.000,0.000,0.000
5085,1975.991,250.083,250.083,247.192,63.256,0.000,247.182,0.000,0.010,0.000,0.000,0.000,0.000,0.000
5086,1976.404,229.404,229.404,247.186,63.103,0.000,247.176,0.000,0.010,0.000,0.000,0.000,0.000,0.000
5087,1976.816,231.924,231.924,247.181,62.950,0.000,247.171,0.000,0.010,0.000,0.000,0.000,0.000,0.000
5088,1977.228,201.150,201.150,247.179,62.797,0.000,247.170,0.000,0.009,0.000,0.000,0.000,0.000,0.000
5089,1977.640,219.725,219.725,247.180,62.643,0.000,247.171,0.000,0.009,0.000,0.000,0.000,0.000,0.000
5090,1978.052,218.741,218.741,247.183,62.490,0.000,247.175,0.000,0.009,0.000,0.000,0.000,0.000,0.000
5091,1978.465,206.403,206.403,247.189,62.337,0.000,247.181,0.000,0.009,0.000,0.000,0.000,0.000,0.000
5092,1978.877,206.470,206.470,247.198,62.184,0.000,247.190,0.000,0.008,0.000,0.000,0.000,0.000,0.000
5093,1979.289,202.970,202.970,247.209,62.031,0.000,247.201,0.000,0.008,0.000,0.000,0.000,0.000,0.000
5094,1979.701,220.403,220.403,247.224,61.878,0.000,247.216,0.000,0.008,0.000,0.000,0.000,0.000,0.000
5095,1980.113,238.172,238.172,247.241,61.724,0.000,247.233,0.000,0.008,0.000,0.000,0.000,0.000,0.000
5096,1980.525,255.190,255.190,247.260,61.571,0.000,247.253,0.000,0.007,0.000,0.000,0.000,0.000,0.000
5097,1980.937,242.015,242.015,247.283,61.418,0.000,247.276,0.000,0.007,0.000,0.000,0.000,0.000,0.000
5098,1981.349,224.650,224.650,247.308,61.265,0.000,247.301,0.000,0.007,0.000,0.000,0.000,0.000,0.000
5099,1981.761,232.600,232.600,247.337,61.112,0.000,247.330,0.000,0.007,0.000,0.000,0.000,0.000,0.000
5100,1982.173,230.239,230.239,247.368,60.959,0.000,247.361,0.000,0.007,0.000,0.000,0.000,0.000,0.000
5101,1982.585,215.569,215.569,247.402,60.805,0.000,247.396,0.000,0.006,0.000,0.000,0.000,0.000,0.000
5102,1982.997,193.420,193.420,247.439,60.652,0.000,247.433,0.000,0.006,0.000,0.000,0.000,0.000,0.000
5103,1983.408,204.799,204.799,247.479,60.499,0.000,247.473,0.000,0.006,0.000,0.000,0.000,0.000,0.000
5104,1983.820,216.361,216.361,247.522,60.346,0.000,247.516,0.000,0.006,0.000,0.000,0.000,0.000,0.000
5105,1984.232,222.422,222.422,247.569,60.193,0.000,247.563,0.000,0.006,0.000,0.000,0.000,0.000,0.000
5106,1984.644,233.975,233.975,247.618,60.040,0.000,247.612,0.000,0.006,0.000,0.000,0.000,0.000,0.000
5107,1985.056,197.952,197.952,247.670,59.886,0.000,247.665,0.000,0.005,0.000,0.000,0.000,0.000,0.000
5108,1985.467,221.814,221.814,247.726,59.733,0.000,247.721,0.000,0.005,0.000,0.000,0.000,0.000,0.000
5109,1985.879,219.163,219.163,247.784,59.580,0.000,247.779,0.000,0.005,0.000,0.000,0.000,0.000,0.000
5110,1986.291,212.398,212.398,247.846,59.427,0.000,247.841,0.000,0.005,0.000,0.000,0.000,0.000,0.000
5111,1986.702,199.556,199.556,247.912,59.274,0.000,247.907,0.000,0.005,0.000,0.000,0.000,0.000,0.000
5112,1987.114,221.274,221.274,247.980,59.121,0.000,247.975,0.000,0.005,0.000,0.000,0.000,0.000,0.000
5113,1987.526,213.735,213.735,248.052,58.967,0.000,248.047,0.000,0.005,0.000,0.000,0.000,0.000,0.000
5114,1987.937,180.334,180.334,248.127,58.814,0.000,248.122,0.000,0.004,0.000,0.000,0.000,0.000,0.000
5115,1988.349,206.446,206.446,248.205,58.661,0.000,248.201,0.000,0.004,0.000,0.000,0.000,0.000,0.000
5116,1988.760,214.122,214.122,248.287,58.508,0.000,248.282,0.000,0.004,0.000,0.000,0.000,0.000,0.000
5117,1989.172,217.710,217.710,248.372,58.355,0.000,248.368,0.000,0.004,0.000,0.000,0.000,0.000,0.000
5118,1989.583,237.272,237.272,248.460,58.202,0.000,248.456,0.000,0.004,0.000,0.000,0.000,0.000,0.000
5119,1989.995,211.272,211.272,248.552,58.048,0.000,248.548,0.000,0.004,0.000,0.000,0.000,0.000,0.000
5120,1990.406,261.137,261.137,248.648,57.895,0.000,248.644,0.000,0.004,0.000,0.000,0.000,0.000,0.000
5121,1990.818,207.238,207.238,248.747,57.742,0.000,248.743,0.000,0.004,0.000,0.000,0.000,0.000,0.000
5122,1991.229,202.549,202.549,248.849,57.589,0.000,248.846,0.000,0.004,0.000,0.000,0.000,0.000,0.000
5123,1991.641,201.183,201.183,248.955,57.436,0.000,248.952,0.000,0.003,0.000,0.000,0.000,0.000,0.000
5124,1992.052,207.199,207.199,249.065,57.283,0.000,249.061,0.000,0.003,0.000,0.000,0.000,0.000,0.000
5125,1992.463,237.231,237.231,249.178,57.130,0.000,249.175,0.000,0.003,0.000,0.000,0.000,0.000,0.000
5126,1992.875,194.867,194.867,249.295,56.976,0.000,249.292,0.000,0.003,0.000,0.000,0.000,0.000,0.000
5127,1993.286,221.695,221.695,249.416,56.823,0.000,249.412,0.000,0.003,0.000,0.000,0.000,0.000,0.000
5128,1993.697,226.877,226.877,249.540,56.670,0.000,249.537,0.000,0.003,0.000,0.000,0.000,0.000,0.000
5129,1994.108,179.879,179.879,249.668,56.517,0.000,249.665,0.000,0.003,0.000,0.000,0.000,0.000,0.000
5130,1994.519,221.337,221.337,249.800,56.364,0.000,249.797,0.000,0.003,0.000,0.000,0.000,0.000,0.000
5131,1994.931,242.811,242.811,249.935,56.211,0.000,249.932,0.000,0.003,0.000,0.000,0.000,0.000,0.000
5132,1995.342,222.047,222.047,250.074,56.057,0.000,250.072,0.000,0.003,0.000,0.000,0.000,0.000,0.000
5133,1995.753,236.125,236.125,250.218,55.904,0.000,250.215,0.000,0.003,0.000,0.000,0.000,0.000,0.000
5134,1996.164,244.128,244.128,250.365,55.751,0.000,250.362,0.000,0.003,0.000,0.000,0.000,0.000,0.000
5135,1996.575,215.104,215.104,250.515,55.598,0.000,250.513,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5136,1996.986,212.549,212.549,250.670,55.445,0.000,250.668,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5137,1997.397,224.476,224.476,250.829,55.292,0.000,250.827,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5138,1997.808,212.897,212.897,250.992,55.138,0.000,250.989,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5139,1998.219,222.241,222.241,251.158,54.985,0.000,251.156,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5140,1998.630,234.779,234.779,251.329,54.832,0.000,251.327,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5141,1999.041,228.607,228.607,251.504,54.679,0.000,251.502,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5142,1999.452,251.622,251.622,251.683,54.526,0.000,251.680,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5143,1999.863,203.284,203.284,251.865,54.373,0.000,251.863,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5144,2000.274,226.326,226.326,252.052,54.219,0.000,252.050,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5145,2000.684,201.237,201.237,252.243,54.066,0.000,252.241,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5146,2001.095,201.604,201.604,252.438,53.913,0.000,252.437,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5147,2001.506,236.681,236.681,252.638,53.760,0.000,252.636,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5148,2001.917,218.229,218.229,252.841,53.607,0.000,252.840,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5149,2002.328,215.908,215.908,253.049,53.454,0.000,253.047,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5150,2002.738,195.153,195.153,253.261,53.300,0.000,253.259,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5151,2003.149,200.681,200.681,253.477,53.147,0.000,253.476,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5152,2003.560,224.554,224.554,253.698,52.994,0.000,253.696,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5153,2003.970,204.112,204.112,253.922,52.841,0.000,253.921,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5154,2004.381,207.413,207.413,254.151,52.688,0.000,254.150,0.000,0.002,0.000,0.000,0.000,0.000,0.000
5155,2004.791,205.059,205.059,254.385,52.535,0.000,254.383,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5156,2005.202,206.612,206.612,254.623,52.381,0.000,254.621,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5157,2005.612,174.340,174.340,254.865,52.228,0.000,254.863,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5158,2006.023,174.892,174.892,255.111,52.075,0.000,255.110,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5159,2006.433,220.540,220.540,255.362,51.922,0.000,255.361,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5160,2006.844,190.990,190.990,255.617,51.769,0.000,255.616,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5161,2007.254,206.607,206.607,255.877,51.616,0.000,255.876,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5162,2007.664,190.232,190.232,256.141,51.463,0.000,256.140,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5163,2008.075,198.711,198.711,256.410,51.309,0.000,256.408,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5164,2008.485,201.135,201.135,256.683,51.156,0.000,256.681,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5165,2008.895,236.106,236.106,256.960,51.003,0.000,256.959,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5166,2009.306,221.969,221.969,257.242,50.850,0.000,257.241,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5167,2009.716,213.930,213.930,257.529,50.697,0.000,257.528,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5168,2010.126,222.516,222.516,257.820,50.544,0.000,257.819,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5169,2010.536,235.067,235.067,258.115,50.390,0.000,258.114,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5170,2010.947,215.118,215.118,258.415,50.237,0.000,258.414,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5171,2011.357,220.775,220.775,258.720,50.084,0.000,258.719,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5172,2011.767,232.780,232.780,259.029,49.931,0.000,259.028,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5173,2012.177,210.320,210.320,259.343,49.778,0.000,259.342,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5174,2012.587,185.134,185.134,259.662,49.625,0.000,259.661,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5175,2012.997,218.613,218.613,259.985,49.471,0.000,259.984,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5176,2013.407,187.038,187.038,260.312,49.318,0.000,260.311,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5177,2013.817,202.106,202.106,260.644,49.165,0.000,260.643,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5178,2014.227,211.882,211.882,260.981,49.012,0.000,260.980,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5179,2014.637,215.213,215.213,261.322,48.859,0.000,261.322,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5180,2015.047,176.865,176.865,261.668,48.706,0.000,261.668,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5181,2015.457,230.565,230.565,262.019,48.552,0.000,262.018,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5182,2015.866,228.980,228.980,262.374,48.399,0.000,262.374,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5183,2016.276,189.774,189.774,262.734,48.246,0.000,262.733,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5184,2016.686,197.621,197.621,263.099,48.093,0.000,263.098,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5185,2017.096,205.748,205.748,263.468,47.940,0.000,263.467,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5186,2017.506,229.925,229.925,263.842,47.787,0.000,263.841,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5187,2017.915,240.987,240.987,264.220,47.633,0.000,264.219,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5188,2018.325,188.782,188.782,264.603,47.480,0.000,264.602,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5189,2018.735,187.144,187.144,264.991,47.327,0.000,264.990,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5190,2019.144,218.951,218.951,265.383,47.174,0.000,265.382,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5191,2019.554,216.509,216.509,265.780,47.021,0.000,265.779,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5192,2019.963,232.234,232.234,266.181,46.868,0.000,266.181,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5193,2020.373,215.982,215.982,266.588,46.714,0.000,266.587,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5194,2020.782,221.491,221.491,266.998,46.561,0.000,266.998,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5195,2021.192,190.743,190.743,267.414,46.408,0.000,267.413,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5196,2021.601,220.503,220.503,267.833,46.255,0.000,267.833,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5197,2022.011,192.131,192.131,268.258,46.102,0.000,268.257,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5198,2022.420,173.408,173.408,268.687,45.949,0.000,268.686,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5199,2022.830,216.089,216.089,269.120,45.796,0.000,269.120,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5200,2023.239,213.611,213.611,269.559,45.642,0.000,269.558,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5201,2023.648,200.812,200.812,270.001,45.489,0.000,270.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5202,2024.058,232.137,232.137,270.448,45.336,0.000,270.448,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5203,2024.467,204.405,204.405,270.900,45.183,0.000,270.899,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5204,2024.876,210.310,210.310,271.356,45.030,0.000,271.356,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5205,2025.285,253.779,253.779,271.817,44.877,0.000,271.816,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5206,2025.694,190.318,190.318,272.282,44.723,0.000,272.281,0.000,0.001,0.000,0.000,0.000,0.000,0.000
5207,2026.104,205.673,205.673,272.751,44.570,0.000,272.751,0.000,0.001,0.000,0.000,0.000,0.000,0.000
