ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb
3784,1433.078,412.061,412.061,423.018,226.423,94.160,311.555,0.000,17.303,0.000,0.000,0.000,0.000,0.000
3785,1433.492,334.282,334.282,422.943,226.309,94.198,311.482,0.000,17.262,0.000,0.000,0.000,0.000,0.000
3786,1433.906,390.248,390.248,422.871,226.195,94.238,311.410,0.000,17.222,0.000,0.000,0.000,0.000,0.000
3787,1434.320,387.655,387.655,422.801,226.080,94.281,311.337,0.000,17.183,0.000,0.000,0.000,0.000,0.000
3788,1434.734,374.963,374.963,422.735,225.966,94.327,311.265,0.000,17.143,0.000,0.000,0.000,0.000,0.000
3789,1435.148,410.209,410.209,422.672,225.852,94.374,311.194,0.000,17.104,0.000,0.000,0.000,0.000,0.000
3790,1435.563,441.130,441.130,422.612,225.738,94.424,311.122,0.000,17.065,0.000,0.000,0.000,0.000,0.000
3791,1435.977,393.093,393.093,422.555,225.624,94.477,311.051,0.000,17.026,0.000,0.000,0.000,0.000,0.000
3792,1436.391,439.975,439.975,422.501,225.510,94.532,310.981,0.000,16.988,0.000,0.000,0.000,0.000,0.000
3793,1436.805,394.172,394.172,422.450,225.396,94.590,310.910,0.000,16.949,0.000,0.000,0.000,0.000,0.000
3794,1437.219,356.961,356.961,422.402,225.282,94.650,310.840,0.000,16.912,0.000,0.000,0.000,0.000,0.000
3795,1437.633,419.689,419.689,422.358,225.168,94.713,310.771,0.000,16.874,0.000,0.000,0.000,0.000,0.000
3796,1438.047,446.855,446.855,422.317,225.054,94.779,310.701,0.000,16.837,0.000,0.000,0.000,0.000,0.000
3797,1438.461,349.464,349.464,422.279,224.940,94.847,310.632,0.000,16.800,0.000,0.000,0.000,0.000,0.000
3798,1438.876,382.732,382.732,422.245,224.825,94.918,310.563,0.000,16.763,0.000,0.000,0.000,0.000,0.000
3799,1439.290,367.151,367.151,422.214,224.711,94.992,310.495,0.000,16.727,0.000,0.000,0.000,0.000,0.000
3800,1439.704,405.812,405.812,422.186,224.597,95.069,310.427,0.000,16.691,0.000,0.000,0.000,0.000,0.000
3801,1440.118,412.876,412.876,422.162,224.483,95.148,310.359,0.000,16.655,0.000,0.000,0.000,0.000,0.000
3802,1440.532,406.301,406.301,422.141,224.369,95.230,310.291,0.000,16.620,0.000,0.000,0.000,0.000,0.000
3803,1440.947,381.468,381.468,422.123,224.255,95.314,310.224,0.000,16.585,0.000,0.000,0.000,0.000,0.000
3804,1441.361,385.842,385.842,422.110,224.141,95.402,310.157,0.000,16.550,0.000,0.000,0.000,0.000,0.000
3805,1441.775,442.501,442.501,422.099,224.027,95.492,310.091,0.000,16.516,0.000,0.000,0.000,0.000,0.000
3806,1442.190,362.884,362.884,422.092,223.913,95.585,310.024,0.000,16.483,0.000,0.000,0.000,0.000,0.000
3807,1442.604,426.724,426.724,422.089,223.799,95.681,309.958,0.000,16.449,0.000,0.000,0.000,0.000,0.000
3808,1443.018,392.458,392.458,422.090,223.684,95.780,309.893,0.000,16.416,0.000,0.000,0.000,0.000,0.000
3809,1443.433,439.241,439.241,422.094,223.570,95.882,309.828,0.000,16.384,0.000,0.000,0.000,0.000,0.000
3810,1443.847,389.838,389.838,422.101,223.456,95.987,309.763,0.000,16.352,0.000,0.000,0.000,0.000,0.000
3811,1444.261,391.326,391.326,422.112,223.342,96.094,309.698,0.000,16.320,0.000,0.000,0.000,0.000,0.000
3812,1444.676,369.560,369.560,422.127,223.228,96.204,309.633,0.000,16.289,0.000,0.000,0.000,0.000,0.000
3813,1445.090,414.864,414.864,422.146,223.114,96.318,309.569,0.000,16.259,0.000,0.000,0.000,0.000,0.000
3814,1445.505,355.158,355.158,422.168,223.000,96.434,309.506,0.000,16.229,0.000,0.000,0.000,0.000,0.000
3815,1445.919,406.402,406.402,422.194,222.886,96.553,309.442,0.000,16.199,0.000,0.000,0.000,0.000,0.000
3816,1446.333,328.375,328.375,422.224,222.772,96.675,309.379,0.000,16.170,0.000,0.000,0.000,0.000,0.000
3817,1446.748,321.825,321.825,422.257,222.658,96.800,309.316,0.000,16.141,0.000,0.000,0.000,0.000,0.000
3818,1447.162,366.225,366.225,422.294,222.544,96.928,309.253,0.000,16.113,0.000,0.000,0.000,0.000,0.000
3819,1447.577,417.336,417.336,422.335,222.429,97.059,309.191,0.000,16.085,0.000,0.000,0.000,0.000,0.000
3820,1447.991,421.769,421.769,422.380,222.315,97.192,309.129,0.000,16.058,0.000,0.000,0.000,0.000,0.000
3821,1448.406,390.133,390.133,422.428,222.201,97.329,309.067,0.000,16.032,0.000,0.000,0.000,0.000,0.000
3822,1448.820,396.083,396.083,422.480,222.087,97.468,309.006,0.000,16.006,0.000,0.000,0.000,0.000,0.000
3823,1449.235,351.331,351.331,422.536,221.973,97.611,308.944,0.000,15.980,0.000,0.000,0.000,0.000,0.000
3824,1449.650,417.623,417.623,422.595,221.859,97.756,308.883,0.000,15.956,0.000,0.000,0.000,0.000,0.000
3825,1450.064,386.525,386.525,422.659,221.745,97.905,308.823,0.000,15.931,0.000,0.000,0.000,0.000,0.000
3826,1450.479,382.525,382.525,422.726,221.631,98.056,308.762,0.000,15.908,0.000,0.000,0.000,0.000,0.000
3827,1450.893,365.866,365.866,422.796,221.517,98.210,308.702,0.000,15.885,0.000,0.000,0.000,0.000,0.000
3828,1451.308,412.253,412.253,422.871,221.403,98.367,308.642,0.000,15.862,0.000,0.000,0.000,0.000,0.000
3829,1451.723,451.276,451.276,422.949,221.288,98.526,308.583,0.000,15.840,0.000,0.000,0.000,0.000,0.000
3830,1452.137,384.765,384.765,423.031,221.174,98.689,308.523,0.000,15.819,0.000,0.000,0.000,0.000,0.000
3831,1452.552,398.334,398.334,423.117,221.060,98.854,308.464,0.000,15.798,0.000,0.000,0.000,0.000,0.000
3832,1452.967,349.932,349.932,423.206,220.946,99.023,308.405,0.000,15.778,0.000,0.000,0.000,0.000,0.000
3833,1453.381,354.811,354.811,423.299,220.832,99.194,308.347,0.000,15.759,0.000,0.000,0.000,0.000,0.000
3834,1453.796,387.070,387.070,423.396,220.718,99.367,308.288,0.000,15.740,0.000,0.000,0.000,0.000,0.000
3835,1454.211,386.166,386.166,423.496,220.604,99.544,308.230,0.000,15.722,0.000,0.000,0.000,0.000,0.000
3836,1454.626,393.366,393.366,423.600,220.490,99.723,308.172,0.000,15.705,0.000,0.000,0.000,0.000,0.000
3837,1455.040,387.847,387.847,423.708,220.376,99.905,308.114,0.000,15.688,0.000,0.000,0.000,0.000,0.000
3838,1455.455,385.512,385.512,423.819,220.262,100.090,308.057,0.000,15.672,0.000,0.000,0.000,0.000,0.000
3839,1455.870,407.775,407.775,423.934,220.148,100.278,308.000,0.000,15.657,0.000,0.000,0.000,0.000,0.000
3840,1456.285,407.413,407.413,424.053,220.033,100.468,307.943,0.000,15.642,0.000,0.000,0.000,0.000,0.000
3841,1456.699,413.198,413.198,424.175,219.919,100.660,307.886,0.000,15.629,0.000,0.000,0.000,0.000,0.000
3842,1457.114,445.254,445.254,424.300,219.805,100.856,307.829,0.000,15.615,0.000,0.000,0.000,0.000,0.000
3843,1457.529,405.026,405.026,424.429,219.691,101.054,307.773,0.000,15.603,0.000,0.000,0.000,0.000,0.000
3844,1457.944,413.644,413.644,424.562,219.577,101.254,307.716,0.000,15.591,0.000,0.000,0.000,0.000,0.000
3845,1458.359,400.593,400.593,424.698,219.463,101.457,307.660,0.000,15.581,0.000,0.000,0.000,0.000,0.000
3846,1458.774,387.231,387.231,424.837,219.349,101.662,307.605,0.000,15.570,0.000,0.000,0.000,0.000,0.000
3847,1459.189,472.950,472.950,424.980,219.235,101.870,307.549,0.000,15.561,0.000,0.000,0.000,0.000,0.000
3848,1459.604,484.145,484.145,425.126,219.121,102.081,307.493,0.000,15.552,0.000,0.000,0.000,0.000,0.000
3849,1460.018,402.517,402.517,425.276,219.007,102.293,307.438,0.000,15.544,0.000,0.000,0.000,0.000,0.000
3850,1460.433,321.184,321.184,425.429,218.893,102.508,307.383,0.000,15.537,0.000,0.000,0.000,0.000,0.000
3851,1460.848,407.976,407.976,425.585,218.778,102.726,307.328,0.000,15.531,0.000,0.000,0.000,0.000,0.000
3852,1461.263,409.247,409.247,425.744,218.664,102.945,307.273,0.000,15.526,0.000,0.000,0.000,0.000,0.000
3853,1461.678,465.144,465.144,425.906,218.550,103.167,307.219,0.000,15.521,0.000,0.000,0.000,0.000,0.000
3854,1462.093,395.184,395.184,426.072,218.436,103.391,307.164,0.000,15.517,0.000,0.000,0.000,0.000,0.000
3855,1462.508,421.216,421.216,426.241,218.322,103.617,307.110,0.000,15.514,0.000,0.000,0.000,0.000,0.000
3856,1462.923,423.941,423.941,426.412,218.208,103.845,307.056,0.000,15.512,0.000,0.000,0.000,0.000,0.000
3857,1463.338,407.741,407.741,426.587,218.094,104.075,307.002,0.000,15.510,0.000,0.000,0.000,0.000,0.000
3858,1463.754,403.887,403.887,426.765,217.980,104.308,306.948,0.000,15.509,0.000,0.000,0.000,0.000,0.000
3859,1464.169,434.498,434.498,426.946,217.866,104.542,306.894,0.000,15.510,0.000,0.000,0.000,0.000,0.000
3860,1464.584,385.296,385.296,427.129,217.752,104.778,306.840,0.000,15.511,0.000,0.000,0.000,0.000,0.000
3861,1464.999,451.732,451.732,427.316,217.637,105.016,306.787,0.000,15.513,0.000,0.000,0.000,0.000,0.000
3862,1465.414,401.629,401.629,427.505,217.523,105.256,306.734,0.000,15.515,0.000,0.000,0.000,0.000,0.000
3863,1465.829,448.563,448.563,427.697,217.409,105.498,306.680,0.000,15.519,0.000,0.000,0.000,0.000,0.000
3864,1466.244,422.310,422.310,427.892,217.295,105.741,306.627,0.000,15.524,0.000,0.000,0.000,0.000,0.000
3865,1466.659,441.209,441.209,428.089,217.181,105.986,306.574,0.000,15.529,0.000,0.000,0.000,0.000,0.000
3866,1467.074,432.806,432.806,428.289,217.067,106.233,306.522,0.000,15.535,0.000,0.000,0.000,0.000,0.000
3867,1467.490,423.926,423.926,428.492,216.953,106.481,306.469,0.000,15.542,0.000,0.000,0.000,0.000,0.000
3868,1467.905,484.630,484.630,428.697,216.839,106.731,306.416,0.000,15.550,0.000,0.000,0.000,0.000,0.000
3869,1468.320,484.203,484.203,428.904,216.725,106.982,306.364,0.000,15.559,0.000,0.000,0.000,0.000,0.000
3870,1468.735,434.833,434.833,429.114,216.611,107.234,306.311,0.000,15.569,0.000,0.000,0.000,0.000,0.000
3871,1469.151,471.258,471.258,429.327,216.497,107.488,306.259,0.000,15.579,0.000,0.000,0.000,0.000,0.000
3872,1469.566,470.398,470.398,429.541,216.382,107.744,306.207,0.000,15.591,0.000,0.000,0.000,0.000,0.000
3873,1469.981,479.125,479.125,429.758,216.268,108.000,306.155,0.000,15.603,0.000,0.000,0.000,0.000,0.000
3874,1470.396,444.726,444.726,429.977,216.154,108.258,306.103,0.000,15.617,0.000,0.000,0.000,0.000,0.000
3875,1470.812,393.097,393.097,430.198,216.040,108.516,306.051,0.000,15.631,0.000,0.000,0.000,0.000,0.000
3876,1471.227,534.470,534.470,430.421,215.926,108.776,305.999,0.000,15.646,0.000,0.000,0.000,0.000,0.000
3877,1471.642,511.136,511.136,430.646,215.812,109.037,305.947,0.000,15.662,0.000,0.000,0.000,0.000,0.000
3878,1472.058,489.630,489.630,430.873,215.698,109.299,305.896,0.000,15.679,0.000,0.000,0.000,0.000,0.000
3879,1472.473,491.893,491.893,431.102,215.584,109.561,305.844,0.000,15.697,0.000,0.000,0.000,0.000,0.000
3880,1472.888,543.759,543.759,431.333,215.470,109.825,305.793,0.000,15.716,0.000,0.000,0.000,0.000,0.000
3881,1473.304,495.617,495.617,431.565,215.356,110.089,305.741,0.000,15.735,0.000,0.000,0.000,0.000,0.000
3882,1473.719,477.172,477.172,431.799,215.241,110.353,305.690,0.000,15.756,0.000,0.000,0.000,0.000,0.000
3883,1474.134,483.656,483.656,432.035,215.127,110.619,305.639,0.000,15.777,0.000,0.000,0.000,0.000,0.000
3884,1474.550,462.900,462.900,432.272,215.013,110.885,305.588,0.000,15.800,0.000,0.000,0.000,0.000,0.000
3885,1474.965,545.075,545.075,432.511,214.899,111.151,305.537,0.000,15.823,0.000,0.000,0.000,0.000,0.000
3886,1475.381,485.139,485.139,432.751,214.785,111.418,305.486,0.000,15.847,0.000,0.000,0.000,0.000,0.000
3887,1475.796,470.695,470.695,432.993,214.671,111.686,305.435,0.000,15.873,0.000,0.000,0.000,0.000,0.000
3888,1476.212,527.382,527.382,433.236,214.557,111.953,305.384,0.000,15.899,0.000,0.000,0.000,0.000,0.000
3889,1476.627,405.568,405.568,433.480,214.443,112.221,305.333,0.000,15.926,0.000,0.000,0.000,0.000,0.000
3890,1477.043,457.052,457.052,433.726,214.329,112.489,305.283,0.000,15.954,0.000,0.000,0.000,0.000,0.000
3891,1477.458,443.769,443.769,433.972,214.215,112.757,305.232,0.000,15.983,0.000,0.000,0.000,0.000,0.000
3892,1477.874,487.650,487.650,434.220,214.101,113.025,305.182,0.000,16.012,0.000,0.000,0.000,0.000,0.000
3893,1478.289,457.689,457.689,434.468,213.986,113.293,305.131,0.000,16.043,0.000,0.000,0.000,0.000,0.000
3894,1478.705,465.147,465.147,434.717,213.872,113.562,305.081,0.000,16.075,0.000,0.000,0.000,0.000,0.000
3895,1479.120,527.465,527.465,434.968,213.758,113.829,305.031,0.000,16.107,0.000,0.000,0.000,0.000,0.000
3896,1479.536,511.698,511.698,435.219,213.644,114.097,304.981,0.000,16.141,0.000,0.000,0.000,0.000,0.000
3897,1479.952,511.689,511.689,435.471,213.530,114.364,304.931,0.000,16.175,0.000,0.000,0.000,0.000,0.000
3898,1480.367,511.260,511.260,435.723,213.416,114.631,304.881,0.000,16.210,0.000,0.000,0.000,0.000,0.000
3899,1480.783,478.468,478.468,435.976,213.302,114.898,304.831,0.000,16.247,0.000,0.000,0.000,0.000,0.000
3900,1481.198,551.420,551.420,436.229,213.188,115.164,304.782,0.000,16.284,0.000,0.000,0.000,0.000,0.000
3901,1481.614,512.936,512.936,436.483,213.074,115.430,304.732,0.000,16.322,0.000,0.000,0.000,0.000,0.000
3902,1482.030,465.898,465.898,436.738,212.960,115.695,304.683,0.000,16.361,0.000,0.000,0.000,0.000,0.000
3903,1482.445,555.195,555.195,436.992,212.845,115.959,304.633,0.000,16.400,0.000,0.000,0.000,0.000,0.000
3904,1482.861,571.815,571.815,437.247,212.731,116.222,304.584,0.000,16.441,0.000,0.000,0.000,0.000,0.000
3905,1483.277,495.737,495.737,437.503,212.617,116.485,304.535,0.000,16.482,0.000,0.000,0.000,0.000,0.000
3906,1483.692,545.539,545.539,437.758,212.503,116.747,304.486,0.000,16.525,0.000,0.000,0.000,0.000,0.000
3907,1484.108,593.775,593.775,438.013,212.389,117.008,304.437,0.000,16.568,0.000,0.000,0.000,0.000,0.000
3908,1484.524,509.115,509.115,438.269,212.275,117.268,304.388,0.000,16.612,0.000,0.000,0.000,0.000,0.000
3909,1484.940,591.256,591.256,438.524,212.161,117.527,304.340,0.000,16.657,0.000,0.000,0.000,0.000,0.000
3910,1485.355,518.634,518.634,438.779,212.047,117.784,304.291,0.000,16.703,0.000,0.000,0.000,0.000,0.000
3911,1485.771,540.106,540.106,439.034,211.933,118.041,304.243,0.000,16.750,0.000,0.000,0.000,0.000,0.000
3912,1486.187,591.432,591.432,439.289,211.819,118.296,304.195,0.000,16.797,0.000,0.000,0.000,0.000,0.000
3913,1486.603,604.875,604.875,439.543,211.705,118.550,304.147,0.000,16.846,0.000,0.000,0.000,0.000,0.000
3914,1487.019,584.548,584.548,439.797,211.590,118.803,304.100,0.000,16.895,0.000,0.000,0.000,0.000,0.000
3915,1487.434,552.264,552.264,440.051,211.476,119.054,304.052,0.000,16.945,0.000,0.000,0.000,0.000,0.000
3916,1487.850,524.327,524.327,440.304,211.362,119.304,304.005,0.000,16.996,0.000,0.000,0.000,0.000,0.000
3917,1488.266,561.745,561.745,440.557,211.248,119.552,303.957,0.000,17.048,0.000,0.000,0.000,0.000,0.000
3918,1488.682,556.492,556.492,440.809,211.134,119.798,303.910,0.000,17.100,0.000,0.000,0.000,0.000,0.000
3919,1489.098,549.758,549.758,441.060,211.020,120.043,303.864,0.000,17.154,0.000,0.000,0.000,0.000,0.000
3920,1489.514,515.221,515.221,441.311,210.906,120.286,303.817,0.000,17.208,0.000,0.000,0.000,0.000,0.000
3921,1489.930,542.588,542.588,441.561,210.792,120.528,303.771,0.000,17.262,0.000,0.000,0.000,0.000,0.000
3922,1490.346,625.059,625.059,441.810,210.678,120.767,303.725,0.000,17.318,0.000,0.000,0.000,0.000,0.000
3923,1490.762,644.662,644.662,442.059,210.564,121.005,303.679,0.000,17.374,0.000,0.000,0.000,0.000,0.000
3924,1491.178,562.335,562.335,442.306,210.449,121.241,303.634,0.000,17.432,0.000,0.000,0.000,0.000,0.000
3925,1491.593,593.351,593.351,442.552,210.335,121.474,303.588,0.000,17.490,0.000,0.000,0.000,0.000,0.000
3926,1492.009,587.300,587.300,442.798,210.221,121.706,303.543,0.000,17.548,0.000,0.000,0.000,0.000,0.000
3927,1492.425,526.920,526.920,443.042,210.107,121.936,303.499,0.000,17.607,0.000,0.000,0.000,0.000,0.000
3928,1492.841,595.729,595.729,443.285,209.993,122.163,303.454,0.000,17.668,0.000,0.000,0.000,0.000,0.000
3929,1493.257,573.945,573.945,443.527,209.879,122.388,303.410,0.000,17.728,0.000,0.000,0.000,0.000,0.000
3930,1493.673,588.374,588.374,443.768,209.765,122.611,303.367,0.000,17.790,0.000,0.000,0.000,0.000,0.000
3931,1494.089,538.539,538.539,444.008,209.651,122.832,303.323,0.000,17.852,0.000,0.000,0.000,0.000,0.000
3932,1494.506,628.130,628.130,444.246,209.537,123.051,303.280,0.000,17.915,0.000,0.000,0.000,0.000,0.000
3933,1494.922,574.724,574.724,444.483,209.423,123.267,303.238,0.000,17.978,0.000,0.000,0.000,0.000,0.000
3934,1495.338,602.742,602.742,444.718,209.309,123.480,303.196,0.000,18.042,0.000,0.000,0.000,0.000,0.000
3935,1495.754,563.916,563.916,444.952,209.194,123.692,303.154,0.000,18.107,0.000,0.000,0.000,0.000,0.000
3936,1496.170,600.779,600.779,445.185,209.080,123.900,303.112,0.000,18.172,0.000,0.000,0.000,0.000,0.000
3937,1496.586,607.789,607.789,445.416,208.966,124.107,303.071,0.000,18.238,0.000,0.000,0.000,0.000,0.000
3938,1497.002,612.399,612.399,445.646,208.852,124.310,303.031,0.000,18.305,0.000,0.000,0.000,0.000,0.000
3939,1497.418,549.228,549.228,445.874,208.738,124.511,302.991,0.000,18.372,0.000,0.000,0.000,0.000,0.000
3940,1497.834,571.016,571.016,446.101,208.624,124.710,302.951,0.000,18.440,0.000,0.000,0.000,0.000,0.000
3941,1498.250,599.947,599.947,446.326,208.510,124.906,302.912,0.000,18.508,0.000,0.000,0.000,0.000,0.000
3942,1498.667,565.042,565.042,446.549,208.396,125.099,302.873,0.000,18.577,0.000,0.000,0.000,0.000,0.000
3943,1499.083,582.991,582.991,446.771,208.282,125.289,302.835,0.000,18.647,0.000,0.000,0.000,0.000,0.000
3944,1499.499,619.415,619.415,446.991,208.168,125.477,302.798,0.000,18.717,0.000,0.000,0.000,0.000,0.000
3945,1499.915,599.931,599.931,447.209,208.053,125.661,302.761,0.000,18.787,0.000,0.000,0.000,0.000,0.000
3946,1500.331,638.773,638.773,447.426,207.939,125.843,302.724,0.000,18.858,0.000,0.000,0.000,0.000,0.000
3947,1500.748,595.960,595.960,447.640,207.825,126.023,302.688,0.000,18.929,0.000,0.000,0.000,0.000,0.000
3948,1501.164,580.692,580.692,447.853,207.711,126.199,302.653,0.000,19.001,0.000,0.000,0.000,0.000,0.000
3949,1501.580,623.745,623.745,448.065,207.597,126.372,302.619,0.000,19.074,0.000,0.000,0.000,0.000,0.000
3950,1501.996,532.537,532.537,448.274,207.483,126.543,302.585,0.000,19.146,0.000,0.000,0.000,0.000,0.000
3951,1502.413,588.326,588.326,448.482,207.369,126.711,302.551,0.000,19.220,0.000,0.000,0.000,0.000,0.000
3952,1502.829,593.022,593.022,448.688,207.255,126.875,302.519,0.000,19.293,0.000,0.000,0.000,0.000,0.000
3953,1503.245,587.434,587.434,448.892,207.141,127.037,302.487,0.000,19.367,0.000,0.000,0.000,0.000,0.000
3954,1503.662,613.308,613.308,449.094,207.027,127.196,302.456,0.000,19.442,0.000,0.000,0.000,0.000,0.000
3955,1504.078,549.074,549.074,449.294,206.913,127.352,302.425,0.000,19.517,0.000,0.000,0.000,0.000,0.000
3956,1504.494,591.962,591.962,449.492,206.798,127.505,302.396,0.000,19.592,0.000,0.000,0.000,0.000,0.000
3957,1504.911,605.633,605.633,449.689,206.684,127.655,302.367,0.000,19.667,0.000,0.000,0.000,0.000,0.000
3958,1505.327,589.066,589.066,449.884,206.570,127.802,302.339,0.000,19.743,0.000,0.000,0.000,0.000,0.000
3959,1505.743,645.127,645.127,450.077,206.456,127.946,302.312,0.000,19.819,0.000,0.000,0.000,0.000,0.000
3960,1506.160,558.928,558.928,450.268,206.342,128.087,302.286,0.000,19.895,0.000,0.000,0.000,0.000,0.000
3961,1506.576,590.301,590.301,450.457,206.228,128.225,302.260,0.000,19.972,0.000,0.000,0.000,0.000,0.000
3962,1506.993,604.196,604.196,450.644,206.114,128.360,302.236,0.000,20.049,0.000,0.000,0.000,0.000,0.000
3963,1507.409,621.491,621.491,450.830,206.000,128.492,302.212,0.000,20.126,0.000,0.000,0.000,0.000,0.000
3964,1507.826,626.242,626.242,451.014,205.886,128.621,302.189,0.000,20.203,0.000,0.000,0.000,0.000,0.000
3965,1508.242,631.422,631.422,451.196,205.772,128.747,302.168,0.000,20.281,0.000,0.000,0.000,0.000,0.000
3966,1508.658,518.410,518.410,451.376,205.657,128.870,302.147,0.000,20.359,0.000,0.000,0.000,0.000,0.000
3967,1509.075,593.705,593.705,451.555,205.543,128.990,302.128,0.000,20.437,0.000,0.000,0.000,0.000,0.000
3968,1509.491,632.732,632.732,451.731,205.429,129.108,302.109,0.000,20.515,0.000,0.000,0.000,0.000,0.000
3969,1509.908,618.423,618.423,451.906,205.315,129.222,302.091,0.000,20.593,0.000,0.000,0.000,0.000,0.000
3970,1510.324,631.428,631.428,452.080,205.201,129.333,302.075,0.000,20.671,0.000,0.000,0.000,0.000,0.000
3971,1510.741,565.705,565.705,452.252,205.087,129.442,302.060,0.000,20.750,0.000,0.000,0.000,0.000,0.000
3972,1511.157,575.272,575.272,452.422,204.973,129.548,302.046,0.000,20.828,0.000,0.000,0.000,0.000,0.000
3973,1511.574,564.720,564.720,452.590,204.859,129.650,302.033,0.000,20.907,0.000,0.000,0.000,0.000,0.000
3974,1511.991,605.554,605.554,452.757,204.745,129.750,302.021,0.000,20.986,0.000,0.000,0.000,0.000,0.000
3975,1512.407,569.757,569.757,452.923,204.631,129.848,302.011,0.000,21.065,0.000,0.000,0.000,0.000,0.000
3976,1512.824,582.212,582.212,453.087,204.517,129.942,302.001,0.000,21.144,0.000,0.000,0.000,0.000,0.000
3977,1513.240,623.204,623.204,453.250,204.402,130.034,301.994,0.000,21.222,0.000,0.000,0.000,0.000,0.000
3978,1513.657,542.567,542.567,453.411,204.288,130.123,301.987,0.000,21.301,0.000,0.000,0.000,0.000,0.000
3979,1514.073,625.028,625.028,453.571,204.174,130.209,301.982,0.000,21.380,0.000,0.000,0.000,0.000,0.000
3980,1514.490,593.301,593.301,453.729,204.060,130.293,301.978,0.000,21.459,0.000,0.000,0.000,0.000,0.000
3981,1514.907,572.673,572.673,453.887,203.946,130.374,301.975,0.000,21.538,0.000,0.000,0.000,0.000,0.000
3982,1515.323,613.247,613.247,454.043,203.832,130.452,301.974,0.000,21.616,0.000,0.000,0.000,0.000,0.000
3983,1515.740,597.688,597.688,454.198,203.718,130.528,301.975,0.000,21.695,0.000,0.000,0.000,0.000,0.000
3984,1516.157,561.192,561.192,454.352,203.604,130.602,301.977,0.000,21.774,0.000,0.000,0.000,0.000,0.000
3985,1516.573,571.852,571.852,454.505,203.490,130.673,301.980,0.000,21.852,0.000,0.000,0.000,0.000,0.000
3986,1516.990,529.739,529.739,454.657,203.376,130.742,301.985,0.000,21.930,0.000,0.000,0.000,0.000,0.000
3987,1517.407,556.454,556.454,454.808,203.261,130.808,301.991,0.000,22.009,0.000,0.000,0.000,0.000,0.000
3988,1517.824,617.585,617.585,454.958,203.147,130.872,301.999,0.000,22.087,0.000,0.000,0.000,0.000,0.000
3989,1518.240,576.509,576.509,455.108,203.033,130.934,302.009,0.000,22.165,0.000,0.000,0.000,0.000,0.000
3990,1518.657,560.741,560.741,455.256,202.919,130.993,302.021,0.000,22.242,0.000,0.000,0.000,0.000,0.000
3991,1519.074,584.037,584.037,455.405,202.805,131.051,302.034,0.000,22.320,0.000,0.000,0.000,0.000,0.000
3992,1519.491,581.255,581.255,455.552,202.691,131.106,302.049,0.000,22.397,0.000,0.000,0.000,0.000,0.000
3993,1519.907,572.413,572.413,455.699,202.577,131.160,302.065,0.000,22.474,0.000,0.000,0.000,0.000,0.000
3994,1520.324,555.937,555.937,455.846,202.463,131.211,302.084,0.000,22.551,0.000,0.000,0.000,0.000,0.000
3995,1520.741,560.606,560.606,455.993,202.349,131.261,302.104,0.000,22.628,0.000,0.000,0.000,0.000,0.000
3996,1521.158,580.571,580.571,456.139,202.235,131.309,302.126,0.000,22.704,0.000,0.000,0.000,0.000,0.000
3997,1521.575,592.166,592.166,456.285,202.121,131.355,302.150,0.000,22.780,0.000,0.000,0.000,0.000,0.000
3998,1521.991,602.104,602.104,456.431,202.006,131.399,302.175,0.000,22.856,0.000,0.000,0.000,0.000,0.000
3999,1522.408,563.220,563.220,456.577,201.892,131.442,302.203,0.000,22.932,0.000,0.000,0.000,0.000,0.000
4000,1522.825,529.639,529.639,456.723,201.778,131.483,302.233,0.000,23.007,0.000,0.000,0.000,0.000,0.000
4001,1523.242,525.599,525.599,456.869,201.664,131.523,302.265,0.000,23.082,0.000,0.000,0.000,0.000,0.000
4002,1523.659,542.470,542.470,457.016,201.550,131.561,302.298,0.000,23.156,0.000,0.000,0.000,0.000,0.000
4003,1524.076,565.236,565.236,457.163,201.436,131.598,302.334,0.000,23.231,0.000,0.000,0.000,0.000,0.000
4004,1524.493,530.666,530.666,457.310,201.322,131.634,302.372,0.000,23.305,0.000,0.000,0.000,0.000,0.000
4005,1524.909,501.942,501.942,457.458,201.208,131.668,302.412,0.000,23.378,0.000,0.000,0.000,0.000,0.000
4006,1525.326,578.973,578.973,457.607,201.094,131.702,302.454,0.000,23.451,0.000,0.000,0.000,0.000,0.000
4007,1525.743,528.545,528.545,457.757,200.980,131.734,302.499,0.000,23.524,0.000,0.000,0.000,0.000,0.000
4008,1526.160,557.868,557.868,457.907,200.866,131.766,302.545,0.000,23.597,0.000,0.000,0.000,0.000,0.000
4009,1526.577,518.081,518.081,458.059,200.751,131.796,302.594,0.000,23.669,0.000,0.000,0.000,0.000,0.000
4010,1526.994,545.739,545.739,458.211,200.637,131.826,302.645,0.000,23.740,0.000,0.000,0.000,0.000,0.000
4011,1527.411,513.714,513.714,458.365,200.523,131.855,302.698,0.000,23.811,0.000,0.000,0.000,0.000,0.000
4012,1527.828,540.117,540.117,458.520,200.409,131.884,302.754,0.000,23.882,0.000,0.000,0.000,0.000,0.000
4013,1528.245,544.261,544.261,458.677,200.295,131.912,302.812,0.000,23.952,0.000,0.000,0.000,0.000,0.000
4014,1528.662,503.394,503.394,458.835,200.181,131.940,302.872,0.000,24.022,0.000,0.000,0.000,0.000,0.000
4015,1529.079,505.865,505.865,458.994,200.067,131.967,302.935,0.000,24.092,0.000,0.000,0.000,0.000,0.000
