ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232
4631,1787.049,364.545,364.545,340.772,172.764,3.447,333.993,0.000,3.333,0.000,0.000,0.000,0.000
4632,1787.468,358.167,358.167,340.746,172.810,3.367,334.054,0.000,3.325,0.000,0.000,0.000,0.000
4633,1787.886,392.000,392.000,340.722,172.856,3.289,334.116,0.000,3.317,0.000,0.000,0.000,0.000
4634,1788.305,366.690,366.690,340.701,172.902,3.213,334.177,0.000,3.311,0.000,0.000,0.000,0.000
4635,1788.724,343.053,343.053,340.682,172.948,3.138,334.239,0.000,3.304,0.000,0.000,0.000,0.000
4636,1789.143,353.391,353.391,340.665,172.994,3.065,334.301,0.000,3.299,0.000,0.000,0.000,0.000
4637,1789.562,340.006,340.006,340.650,173.040,2.993,334.363,0.000,3.294,0.000,0.000,0.000,0.000
4638,1789.980,380.312,380.312,340.638,173.086,2.923,334.425,0.000,3.290,0.000,0.000,0.000,0.000
4639,1790.399,366.387,366.387,340.627,173.132,2.854,334.486,0.000,3.287,0.000,0.000,0.000,0.000
4640,1790.818,347.398,347.398,340.619,173.178,2.787,334.548,0.000,3.284,0.000,0.000,0.000,0.000
4641,1791.236,381.656,381.656,340.612,173.224,2.721,334.610,0.000,3.281,0.000,0.000,0.000,0.000
4642,1791.655,354.655,354.655,340.608,173.270,2.656,334.673,0.000,3.279,0.000,0.000,0.000,0.000
4643,1792.074,384.450,384.450,340.605,173.316,2.593,334.735,0.000,3.278,0.000,0.000,0.000,0.000
4644,1792.493,339.890,339.890,340.605,173.362,2.531,334.797,0.000,3.277,0.000,0.000,0.000,0.000
4645,1792.911,348.131,348.131,340.606,173.408,2.470,334.859,0.000,3.277,0.000,0.000,0.000,0.000
4646,1793.330,377.589,377.589,340.609,173.454,2.411,334.921,0.000,3.278,0.000,0.000,0.000,0.000
4647,1793.749,385.958,385.958,340.614,173.500,2.352,334.984,0.000,3.278,0.000,0.000,0.000,0.000
4648,1794.167,378.513,378.513,340.621,173.546,2.295,335.046,0.000,3.280,0.000,0.000,0.000,0.000
4649,1794.586,372.081,372.081,340.630,173.592,2.240,335.108,0.000,3.282,0.000,0.000,0.000,0.000
4650,1795.005,374.011,374.011,340.640,173.638,2.185,335.171,0.000,3.284,0.000,0.000,0.000,0.000
4651,1795.423,386.266,386.266,340.652,173.684,2.132,335.233,0.000,3.287,0.000,0.000,0.000,0.000
4652,1795.842,364.871,364.871,340.665,173.730,2.080,335.295,0.000,3.290,0.000,0.000,0.000,0.000
4653,1796.261,353.658,353.658,340.680,173.776,2.029,335.358,0.000,3.293,0.000,0.000,0.000,0.000
4654,1796.679,367.740,367.740,340.345,173.470,1.979,335.069,0.000,3.297,0.000,0.000,0.000,0.000
4655,1797.098,335.520,335.520,340.011,173.164,1.930,334.781,0.000,3.300,0.000,0.000,0.000,0.000
4656,1797.517,373.083,373.083,339.679,172.859,1.882,334.492,0.000,3.305,0.000,0.000,0.000,0.000
4657,1797.935,378.527,378.527,339.348,172.553,1.836,334.204,0.000,3.309,0.000,0.000,0.000,0.000
4658,1798.354,351.924,351.924,339.019,172.247,1.790,333.915,0.000,3.314,0.000,0.000,0.000,0.000
4659,1798.773,365.162,365.162,338.691,171.941,1.745,333.627,0.000,3.319,0.000,0.000,0.000,0.000
4660,1799.191,388.243,388.243,338.365,171.636,1.701,333.338,0.000,3.325,0.000,0.000,0.000,0.000
4661,1799.610,380.156,380.156,338.040,171.330,1.659,333.050,0.000,3.331,0.000,0.000,0.000,0.000
4662,1800.028,433.621,433.621,337.716,171.024,1.617,332.761,0.000,3.338,0.000,0.000,0.000,0.000
4663,1800.447,419.179,419.179,337.393,170.718,1.576,332.473,0.000,3.344,0.000,0.000,0.000,0.000
4664,1800.865,381.391,381.391,337.072,170.413,1.536,332.184,0.000,3.351,0.000,0.000,0.000,0.000
4665,1801.284,400.039,400.039,336.752,170.107,1.497,331.896,0.000,3.359,0.000,0.000,0.000,0.000
4666,1801.703,332.267,332.267,336.433,169.801,1.459,331.608,0.000,3.366,0.000,0.000,0.000,0.000
4667,1802.121,350.333,350.333,336.115,169.495,1.422,331.319,0.000,3.374,0.000,0.000,0.000,0.000
4668,1802.540,323.407,323.407,335.799,169.190,1.386,331.031,0.000,3.382,0.000,0.000,0.000,0.000
4669,1802.958,334.234,334.234,335.483,168.884,1.350,330.742,0.000,3.391,0.000,0.000,0.000,0.000
4670,1803.377,364.476,364.476,335.169,168.578,1.315,330.454,0.000,3.399,0.000,0.000,0.000,0.000
4671,1803.795,364.492,364.492,334.855,168.272,1.281,330.166,0.000,3.408,0.000,0.000,0.000,0.000
4672,1804.214,378.283,378.283,334.543,167.967,1.248,329.877,0.000,3.417,0.000,0.000,0.000,0.000
4673,1804.632,363.197,363.197,334.232,167.661,1.216,329.589,0.000,3.427,0.000,0.000,0.000,0.000
4674,1805.051,415.477,415.477,333.921,167.355,1.184,329.300,0.000,3.437,0.000,0.000,0.000,0.000
4675,1805.469,379.565,379.565,333.612,167.049,1.153,329.012,0.000,3.446,0.000,0.000,0.000,0.000
4676,1805.888,406.361,406.361,333.303,166.743,1.123,328.724,0.000,3.456,0.000,0.000,0.000,0.000
4677,1806.306,362.733,362.733,332.996,166.438,1.094,328.435,0.000,3.467,0.000,0.000,0.000,0.000
4678,1806.725,416.814,416.814,332.689,166.132,1.065,328.147,0.000,3.477,0.000,0.000,0.000,0.000
4679,1807.143,436.763,436.763,332.383,165.826,1.037,327.858,0.000,3.488,0.000,0.000,0.000,0.000
4680,1807.562,409.544,409.544,332.078,165.520,1.010,327.570,0.000,3.498,0.000,0.000,0.000,0.000
4681,1807.980,394.977,394.977,331.774,165.215,0.983,327.282,0.000,3.509,0.000,0.000,0.000,0.000
4682,1808.398,403.712,403.712,331.470,164.909,0.957,326.993,0.000,3.520,0.000,0.000,0.000,0.000
4683,1808.817,402.317,402.317,331.168,164.603,0.931,326.705,0.000,3.532,0.000,0.000,0.000,0.000
4684,1809.235,385.115,385.115,330.866,164.297,0.907,326.416,0.000,3.543,0.000,0.000,0.000,0.000
4685,1809.654,400.116,400.116,330.565,163.992,0.882,326.128,0.000,3.555,0.000,0.000,0.000,0.000
4686,1810.072,422.079,422.079,330.264,163.686,0.859,325.839,0.000,3.566,0.000,0.000,0.000,0.000
4687,1810.491,339.774,339.774,329.964,163.380,0.836,325.551,0.000,3.578,0.000,0.000,0.000,0.000
4688,1810.909,394.397,394.397,329.665,163.074,0.813,325.262,0.000,3.590,0.000,0.000,0.000,0.000
4689,1811.327,429.470,429.470,329.366,162.769,0.791,324.974,0.000,3.601,0.000,0.000,0.000,0.000
4690,1811.746,379.793,379.793,329.068,162.463,0.770,324.685,0.000,3.613,0.000,0.000,0.000,0.000
4691,1812.164,405.625,405.625,328.771,162.157,0.749,324.397,0.000,3.625,0.000,0.000,0.000,0.000
4692,1812.582,394.858,394.858,328.474,161.851,0.728,324.108,0.000,3.638,0.000,0.000,0.000,0.000
4693,1813.001,394.980,394.980,328.178,161.546,0.708,323.820,0.000,3.650,0.000,0.000,0.000,0.000
4694,1813.419,373.339,373.339,327.882,161.240,0.689,323.531,0.000,3.662,0.000,0.000,0.000,0.000
4695,1813.837,396.985,396.985,327.587,160.934,0.670,323.243,0.000,3.674,0.000,0.000,0.000,0.000
4696,1814.256,364.480,364.480,327.292,160.628,0.652,322.954,0.000,3.687,0.000,0.000,0.000,0.000
4697,1814.674,396.893,396.893,326.998,160.323,0.634,322.665,0.000,3.699,0.000,0.000,0.000,0.000
4698,1815.092,400.027,400.027,326.704,160.017,0.616,322.377,0.000,3.711,0.000,0.000,0.000,0.000
4699,1815.511,383.685,383.685,326.411,159.711,0.599,322.088,0.000,3.724,0.000,0.000,0.000,0.000
4700,1815.929,404.385,404.385,326.118,159.405,0.583,321.799,0.000,3.736,0.000,0.000,0.000,0.000
4701,1816.347,421.364,421.364,325.825,159.100,0.566,321.511,0.000,3.748,0.000,0.000,0.000,0.000
4702,1816.766,368.529,368.529,325.533,158.794,0.550,321.222,0.000,3.761,0.000,0.000,0.000,0.000
4703,1817.184,407.482,407.482,325.242,158.488,0.535,320.933,0.000,3.773,0.000,0.000,0.000,0.000
4704,1817.602,379.247,379.247,324.950,158.182,0.520,320.644,0.000,3.786,0.000,0.000,0.000,0.000
4705,1818.020,385.295,385.295,324.659,157.877,0.505,320.356,0.000,3.798,0.000,0.000,0.000,0.000
4706,1818.439,408.410,408.410,324.368,157.571,0.491,320.067,0.000,3.810,0.000,0.000,0.000,0.000
4707,1818.857,390.587,390.587,324.078,157.265,0.477,319.778,0.000,3.823,0.000,0.000,0.000,0.000
4708,1819.275,419.443,419.443,323.788,156.959,0.464,319.489,0.000,3.835,0.000,0.000,0.000,0.000
4709,1819.693,374.672,374.672,323.498,156.654,0.451,319.200,0.000,3.847,0.000,0.000,0.000,0.000
4710,1820.111,393.975,393.975,323.209,156.348,0.438,318.911,0.000,3.859,0.000,0.000,0.000,0.000
4711,1820.530,375.085,375.085,322.919,156.042,0.425,318.623,0.000,3.871,0.000,0.000,0.000,0.000
4712,1820.948,398.869,398.869,322.630,155.736,0.413,318.334,0.000,3.883,0.000,0.000,0.000,0.000
4713,1821.366,422.848,422.848,322.341,155.430,0.401,318.045,0.000,3.895,0.000,0.000,0.000,0.000
4714,1821.784,405.912,405.912,322.053,155.125,0.390,317.756,0.000,3.907,0.000,0.000,0.000,0.000
4715,1822.202,441.140,441.140,321.764,154.819,0.379,317.467,0.000,3.919,0.000,0.000,0.000,0.000
4716,1822.620,387.094,387.094,321.476,154.513,0.368,317.178,0.000,3.931,0.000,0.000,0.000,0.000
4717,1823.039,438.560,438.560,321.188,154.207,0.357,316.888,0.000,3.942,0.000,0.000,0.000,0.000
4718,1823.457,400.585,400.585,320.900,153.902,0.347,316.599,0.000,3.954,0.000,0.000,0.000,0.000
4719,1823.875,451.133,451.133,320.612,153.596,0.337,316.310,0.000,3.965,0.000,0.000,0.000,0.000
4720,1824.293,421.696,421.696,320.324,153.290,0.327,316.021,0.000,3.976,0.000,0.000,0.000,0.000
4721,1824.711,397.129,397.129,320.037,152.984,0.317,315.732,0.000,3.988,0.000,0.000,0.000,0.000
4722,1825.129,378.174,378.174,319.749,152.679,0.308,315.443,0.000,3.999,0.000,0.000,0.000,0.000
4723,1825.547,389.972,389.972,319.462,152.373,0.299,315.153,0.000,4.010,0.000,0.000,0.000,0.000
4724,1825.965,388.351,388.351,319.175,152.067,0.290,314.864,0.000,4.020,0.000,0.000,0.000,0.000
4725,1826.383,392.381,392.381,318.887,151.761,0.282,314.575,0.000,4.031,0.000,0.000,0.000,0.000
4726,1826.801,423.237,423.237,318.600,151.456,0.273,314.285,0.000,4.042,0.000,0.000,0.000,0.000
4727,1827.219,411.244,411.244,318.313,151.150,0.265,313.996,0.000,4.052,0.000,0.000,0.000,0.000
4728,1827.637,394.092,394.092,318.026,150.844,0.257,313.706,0.000,4.062,0.000,0.000,0.000,0.000
4729,1828.055,346.204,346.204,317.739,150.538,0.250,313.417,0.000,4.072,0.000,0.000,0.000,0.000
4730,1828.473,409.954,409.954,317.452,150.233,0.242,313.127,0.000,4.082,0.000,0.000,0.000,0.000
4731,1828.891,414.534,414.534,317.165,149.927,0.235,312.838,0.000,4.092,0.000,0.000,0.000,0.000
4732,1829.309,384.214,384.214,316.878,149.621,0.228,312.548,0.000,4.102,0.000,0.000,0.000,0.000
4733,1829.727,372.250,372.250,316.591,149.315,0.221,312.259,0.000,4.111,0.000,0.000,0.000,0.000
4734,1830.145,391.172,391.172,316.304,149.010,0.215,311.969,0.000,4.120,0.000,0.000,0.000,0.000
4735,1830.563,414.286,414.286,316.017,148.704,0.208,311.679,0.000,4.129,0.000,0.000,0.000,0.000
4736,1830.981,416.509,416.509,315.730,148.398,0.202,311.390,0.000,4.138,0.000,0.000,0.000,0.000
4737,1831.399,385.928,385.928,315.442,148.092,0.196,311.100,0.000,4.147,0.000,0.000,0.000,0.000
4738,1831.817,368.484,368.484,315.155,147.787,0.190,310.810,0.000,4.155,0.000,0.000,0.000,0.000
4739,1832.235,425.200,425.200,314.868,147.481,0.184,310.520,0.000,4.164,0.000,0.000,0.000,0.000
4740,1832.653,374.623,374.623,314.581,147.175,0.178,310.230,0.000,4.172,0.000,0.000,0.000,0.000
4741,1833.071,379.860,379.860,314.293,146.869,0.173,309.940,0.000,4.180,0.000,0.000,0.000,0.000
4742,1833.489,381.116,381.116,314.006,146.564,0.168,309.650,0.000,4.187,0.000,0.000,0.000,0.000
4743,1833.907,395.509,395.509,313.718,146.258,0.163,309.360,0.000,4.195,0.000,0.000,0.000,0.000
4744,1834.325,369.114,369.114,313.430,145.952,0.158,309.070,0.000,4.202,0.000,0.000,0.000,0.000
4745,1834.743,367.277,367.277,313.142,145.646,0.153,308.780,0.000,4.209,0.000,0.000,0.000,0.000
4746,1835.160,354.241,354.241,312.854,145.341,0.148,308.490,0.000,4.216,0.000,0.000,0.000,0.000
4747,1835.578,380.010,380.010,312.566,145.035,0.143,308.200,0.000,4.223,0.000,0.000,0.000,0.000
4748,1835.996,382.645,382.645,312.278,144.729,0.139,307.910,0.000,4.229,0.000,0.000,0.000,0.000
4749,1836.414,369.266,369.266,311.989,144.423,0.135,307.619,0.000,4.235,0.000,0.000,0.000,0.000
4750,1836.832,390.861,390.861,311.701,144.117,0.130,307.329,0.000,4.241,0.000,0.000,0.000,0.000
4751,1837.250,381.348,381.348,311.412,143.812,0.126,307.039,0.000,4.247,0.000,0.000,0.000,0.000
4752,1837.667,344.962,344.962,311.123,143.506,0.122,306.748,0.000,4.253,0.000,0.000,0.000,0.000
4753,1838.085,342.032,342.032,310.834,143.200,0.119,306.458,0.000,4.258,0.000,0.000,0.000,0.000
4754,1838.503,360.860,360.860,310.545,142.894,0.115,306.167,0.000,4.263,0.000,0.000,0.000,0.000
4755,1838.921,398.939,398.939,310.255,142.589,0.111,305.876,0.000,4.268,0.000,0.000,0.000,0.000
4756,1839.338,372.456,372.456,309.966,142.283,0.108,305.586,0.000,4.272,0.000,0.000,0.000,0.000
4757,1839.756,382.684,382.684,309.676,141.977,0.104,305.295,0.000,4.276,0.000,0.000,0.000,0.000
4758,1840.174,411.468,411.468,309.386,141.671,0.101,305.004,0.000,4.280,0.000,0.000,0.000,0.000
4759,1840.592,358.205,358.205,309.096,141.366,0.098,304.714,0.000,4.284,0.000,0.000,0.000,0.000
4760,1841.009,317.788,317.788,308.805,141.060,0.095,304.423,0.000,4.288,0.000,0.000,0.000,0.000
4761,1841.427,381.293,381.293,308.515,140.754,0.092,304.132,0.000,4.291,0.000,0.000,0.000,0.000
4762,1841.845,402.237,402.237,308.224,140.448,0.089,303.841,0.000,4.294,0.000,0.000,0.000,0.000
4763,1842.262,360.318,360.318,307.933,140.143,0.086,303.550,0.000,4.297,0.000,0.000,0.000,0.000
4764,1842.680,403.537,403.537,307.641,139.837,0.083,303.259,0.000,4.299,0.000,0.000,0.000,0.000
4765,1843.098,374.892,374.892,307.350,139.531,0.081,302.968,0.000,4.301,0.000,0.000,0.000,0.000
4766,1843.515,342.032,342.032,307.058,139.225,0.078,302.676,0.000,4.303,0.000,0.000,0.000,0.000
4767,1843.933,381.923,381.923,306.766,138.920,0.075,302.385,0.000,4.305,0.000,0.000,0.000,0.000
4768,1844.351,353.897,353.897,306.473,138.614,0.073,302.094,0.000,4.307,0.000,0.000,0.000,0.000
4769,1844.768,347.663,347.663,306.181,138.308,0.071,301.803,0.000,4.308,0.000,0.000,0.000,0.000
4770,1845.186,353.085,353.085,305.888,138.002,0.068,301.511,0.000,4.309,0.000,0.000,0.000,0.000
4771,1845.604,323.788,323.788,305.595,137.697,0.066,301.220,0.000,4.309,0.000,0.000,0.000,0.000
4772,1846.021,362.642,362.642,305.302,137.391,0.064,300.928,0.000,4.310,0.000,0.000,0.000,0.000
4773,1846.439,363.127,363.127,305.008,137.085,0.062,300.636,0.000,4.310,0.000,0.000,0.000,0.000
4774,1846.856,338.730,338.730,304.714,136.779,0.060,300.345,0.000,4.309,0.000,0.000,0.000,0.000
4775,1847.274,335.022,335.022,304.420,136.474,0.058,300.053,0.000,4.309,0.000,0.000,0.000,0.000
4776,1847.691,385.047,385.047,304.126,136.168,0.056,299.761,0.000,4.308,0.000,0.000,0.000,0.000
4777,1848.109,372.012,372.012,303.831,135.862,0.054,299.469,0.000,4.307,0.000,0.000,0.000,0.000
4778,1848.526,350.414,350.414,303.536,135.556,0.052,299.178,0.000,4.306,0.000,0.000,0.000,0.000
4779,1848.944,366.413,366.413,303.241,135.251,0.051,298.886,0.000,4.304,0.000,0.000,0.000,0.000
4780,1849.361,371.704,371.704,302.945,134.945,0.049,298.593,0.000,4.302,0.000,0.000,0.000,0.000
4781,1849.779,324.123,324.123,302.649,134.639,0.047,298.301,0.000,4.300,0.000,0.000,0.000,0.000
4782,1850.196,346.980,346.980,302.353,134.333,0.046,298.009,0.000,4.298,0.000,0.000,0.000,0.000
4783,1850.614,355.590,355.590,302.056,134.028,0.044,297.717,0.000,4.295,0.000,0.000,0.000,0.000
4784,1851.031,347.550,347.550,301.760,133.722,0.043,297.425,0.000,4.292,0.000,0.000,0.000,0.000
4785,1851.449,350.178,350.178,301.463,133.416,0.041,297.132,0.000,4.289,0.000,0.000,0.000,0.000
4786,1851.866,322.366,322.366,301.165,133.110,0.040,296.840,0.000,4.285,0.000,0.000,0.000,0.000
4787,1852.284,322.206,322.206,300.868,132.804,0.039,296.547,0.000,4.282,0.000,0.000,0.000,0.000
4788,1852.701,332.394,332.394,300.570,132.499,0.037,296.255,0.000,4.278,0.000,0.000,0.000,0.000
4789,1853.118,357.025,357.025,300.271,132.193,0.036,295.962,0.000,4.273,0.000,0.000,0.000,0.000
4790,1853.536,333.013,333.013,299.973,131.887,0.035,295.669,0.000,4.269,0.000,0.000,0.000,0.000
4791,1853.953,322.379,322.379,299.674,131.581,0.034,295.376,0.000,4.264,0.000,0.000,0.000,0.000
4792,1854.370,312.529,312.529,299.375,131.276,0.033,295.083,0.000,4.258,0.000,0.000,0.000,0.000
4793,1854.788,314.008,314.008,299.075,130.970,0.031,294.791,0.000,4.253,0.000,0.000,0.000,0.000
4794,1855.205,337.278,337.278,298.775,130.664,0.030,294.497,0.000,4.247,0.000,0.000,0.000,0.000
4795,1855.622,307.458,307.458,298.475,130.358,0.029,294.204,0.000,4.241,0.000,0.000,0.000,0.000
4796,1856.040,316.874,316.874,298.175,130.053,0.028,293.911,0.000,4.235,0.000,0.000,0.000,0.000
4797,1856.457,347.541,347.541,297.874,129.747,0.027,293.618,0.000,4.228,0.000,0.000,0.000,0.000
4798,1856.874,345.198,345.198,297.573,129.441,0.026,293.325,0.000,4.222,0.000,0.000,0.000,0.000
4799,1857.292,321.347,321.347,297.271,129.135,0.026,293.031,0.000,4.214,0.000,0.000,0.000,0.000
4800,1857.709,325.716,325.716,296.969,128.830,0.025,292.738,0.000,4.207,0.000,0.000,0.000,0.000
4801,1858.126,327.976,327.976,296.667,128.524,0.024,292.444,0.000,4.199,0.000,0.000,0.000,0.000
4802,1858.543,309.569,309.569,296.365,128.218,0.023,292.150,0.000,4.192,0.000,0.000,0.000,0.000
4803,1858.961,328.805,328.805,296.062,127.912,0.022,291.857,0.000,4.183,0.000,0.000,0.000,0.000
4804,1859.378,333.255,333.255,295.759,127.607,0.021,291.563,0.000,4.175,0.000,0.000,0.000,0.000
4805,1859.795,311.172,311.172,295.456,127.301,0.021,291.269,0.000,4.166,0.000,0.000,0.000,0.000
4806,1860.212,284.607,284.607,295.152,126.995,0.020,290.975,0.000,4.157,0.000,0.000,0.000,0.000
4807,1860.629,314.862,314.862,294.848,126.689,0.019,290.681,0.000,4.148,0.000,0.000,0.000,0.000
4808,1861.047,349.136,349.136,294.544,126.384,0.019,290.387,0.000,4.138,0.000,0.000,0.000,0.000
4809,1861.464,337.974,337.974,294.239,126.078,0.018,290.092,0.000,4.129,0.000,0.000,0.000,0.000
4810,1861.881,323.070,323.070,293.934,125.772,0.017,289.798,0.000,4.119,0.000,0.000,0.000,0.000
4811,1862.298,327.563,327.563,293.629,125.466,0.017,289.504,0.000,4.108,0.000,0.000,0.000,0.000
4812,1862.715,290.824,290.824,293.323,125.161,0.016,289.209,0.000,4.098,0.000,0.000,0.000,0.000
4813,1863.132,307.284,307.284,293.017,124.855,0.016,288.914,0.000,4.087,0.000,0.000,0.000,0.000
4814,1863.549,318.971,318.971,292.711,124.549,0.015,288.620,0.000,4.076,0.000,0.000,0.000,0.000
4815,1863.966,343.202,343.202,292.404,124.243,0.015,288.325,0.000,4.065,0.000,0.000,0.000,0.000
4816,1864.383,345.742,345.742,292.097,123.938,0.014,288.030,0.000,4.053,0.000,0.000,0.000,0.000
4817,1864.800,315.911,315.911,291.790,123.632,0.014,287.735,0.000,4.042,0.000,0.000,0.000,0.000
4818,1865.217,307.568,307.568,291.483,123.326,0.013,287.440,0.000,4.030,0.000,0.000,0.000,0.000
4819,1865.634,315.170,315.170,291.175,123.020,0.013,287.145,0.000,4.017,0.000,0.000,0.000,0.000
4820,1866.051,315.259,315.259,290.867,122.715,0.012,286.850,0.000,4.005,0.000,0.000,0.000,0.000
4821,1866.468,320.697,320.697,290.558,122.409,0.012,286.554,0.000,3.992,0.000,0.000,0.000,0.000
4822,1866.885,276.955,276.955,290.249,122.103,0.011,286.259,0.000,3.979,0.000,0.000,0.000,0.000
4823,1867.302,297.602,297.602,289.940,121.797,0.011,285.963,0.000,3.966,0.000,0.000,0.000,0.000
4824,1867.719,309.888,309.888,289.631,121.491,0.010,285.668,0.000,3.953,0.000,0.000,0.000,0.000
4825,1868.136,318.127,318.127,289.321,121.186,0.010,285.372,0.000,3.939,0.000,0.000,0.000,0.000
4826,1868.553,296.426,296.426,289.011,120.880,0.010,285.076,0.000,3.925,0.000,0.000,0.000,0.000
4827,1868.970,314.003,314.003,288.701,120.574,0.009,284.780,0.000,3.911,0.000,0.000,0.000,0.000
4828,1869.387,283.608,283.608,288.390,120.268,0.009,284.484,0.000,3.897,0.000,0.000,0.000,0.000
4829,1869.804,273.886,273.886,288.079,119.963,0.009,284.188,0.000,3.882,0.000,0.000,0.000,0.000
4830,1870.221,275.582,275.582,287.768,119.657,0.008,283.892,0.000,3.867,0.000,0.000,0.000,0.000
4831,1870.638,287.065,287.065,287.456,119.351,0.008,283.596,0.000,3.852,0.000,0.000,0.000,0.000
4832,1871.055,339.714,339.714,287.144,119.045,0.008,283.299,0.000,3.837,0.000,0.000,0.000,0.000
4833,1871.471,328.839,328.839,286.832,118.740,0.008,283.003,0.000,3.822,0.000,0.000,0.000,0.000
4834,1871.888,278.875,278.875,286.520,118.434,0.007,282.706,0.000,3.806,0.000,0.000,0.000,0.000
4835,1872.305,322.283,322.283,286.207,118.128,0.007,282.410,0.000,3.791,0.000,0.000,0.000,0.000
4836,1872.722,285.219,285.219,285.894,117.822,0.007,282.113,0.000,3.775,0.000,0.000,0.000,0.000
4837,1873.139,280.676,280.676,285.581,117.517,0.006,281.816,0.000,3.758,0.000,0.000,0.000,0.000
4838,1873.555,300.601,300.601,285.267,117.211,0.006,281.519,0.000,3.742,0.000,0.000,0.000,0.000
4839,1873.972,263.279,263.279,284.953,116.905,0.006,281.222,0.000,3.726,0.000,0.000,0.000,0.000
4840,1874.389,300.233,300.233,284.639,116.599,0.006,280.924,0.000,3.709,0.000,0.000,0.000,0.000
4841,1874.806,271.601,271.601,284.325,116.294,0.006,280.627,0.000,3.692,0.000,0.000,0.000,0.000
4842,1875.222,287.119,287.119,284.010,115.988,0.005,280.330,0.000,3.675,0.000,0.000,0.000,0.000
4843,1875.639,293.761,293.761,283.695,115.682,0.005,280.032,0.000,3.658,0.000,0.000,0.000,0.000
4844,1876.056,304.209,304.209,283.380,115.376,0.005,279.734,0.000,3.640,0.000,0.000,0.000,0.000
4845,1876.473,301.852,301.852,283.064,115.071,0.005,279.437,0.000,3.623,0.000,0.000,0.000,0.000
4846,1876.889,283.441,283.441,282.748,114.765,0.005,279.139,0.000,3.605,0.000,0.000,0.000,0.000
4847,1877.306,304.480,304.480,282.432,114.459,0.004,278.841,0.000,3.587,0.000,0.000,0.000,0.000
4848,1877.723,287.524,287.524,282.116,114.153,0.004,278.543,0.000,3.569,0.000,0.000,0.000,0.000
4849,1878.139,276.320,276.320,281.799,113.848,0.004,278.244,0.000,3.551,0.000,0.000,0.000,0.000
4850,1878.556,271.075,271.075,281.482,113.542,0.004,277.946,0.000,3.532,0.000,0.000,0.000,0.000
4851,1878.972,250.960,250.960,281.165,113.236,0.004,277.648,0.000,3.514,0.000,0.000,0.000,0.000
4852,1879.389,264.297,264.297,280.848,112.930,0.004,277.349,0.000,3.495,0.000,0.000,0.000,0.000
4853,1879.806,292.366,292.366,280.530,112.625,0.004,277.050,0.000,3.476,0.000,0.000,0.000,0.000
4854,1880.222,241.834,241.834,280.212,112.319,0.003,276.752,0.000,3.457,0.000,0.000,0.000,0.000
4855,1880.639,273.580,273.580,279.894,112.013,0.003,276.453,0.000,3.438,0.000,0.000,0.000,0.000
4856,1881.055,304.008,304.008,279.575,111.707,0.003,276.154,0.000,3.419,0.000,0.000,0.000,0.000
4857,1881.472,291.299,291.299,279.257,111.402,0.003,275.854,0.000,3.399,0.000,0.000,0.000,0.000
4858,1881.888,263.780,263.780,278.938,111.096,0.003,275.555,0.000,3.380,0.000,0.000,0.000,0.000
4859,1882.305,260.206,260.206,278.619,110.790,0.003,275.256,0.000,3.360,0.000,0.000,0.000,0.000
4860,1882.721,294.582,294.582,278.299,110.484,0.003,274.956,0.000,3.340,0.000,0.000,0.000,0.000
4861,1883.138,281.545,281.545,277.980,110.178,0.003,274.657,0.000,3.320,0.000,0.000,0.000,0.000
4862,1883.554,289.340,289.340,277.660,109.873,0.003,274.357,0.000,3.300,0.000,0.000,0.000,0.000
4863,1883.970,211.089,211.089,277.340,109.567,0.002,274.057,0.000,3.280,0.000,0.000,0.000,0.000
4864,1884.387,276.716,276.716,277.019,109.261,0.002,273.757,0.000,3.260,0.000,0.000,0.000,0.000
4865,1884.803,282.412,282.412,276.699,108.955,0.002,273.457,0.000,3.240,0.000,0.000,0.000,0.000
4866,1885.220,291.689,291.689,276.378,108.650,0.002,273.157,0.000,3.219,0.000,0.000,0.000,0.000
4867,1885.636,291.460,291.460,276.057,108.344,0.002,272.856,0.000,3.199,0.000,0.000,0.000,0.000
4868,1886.052,267.351,267.351,275.736,108.038,0.002,272.556,0.000,3.178,0.000,0.000,0.000,0.000
4869,1886.469,264.101,264.101,275.415,107.732,0.002,272.255,0.000,3.157,0.000,0.000,0.000,0.000
4870,1886.885,268.155,268.155,275.093,107.427,0.002,271.954,0.000,3.137,0.000,0.000,0.000,0.000
4871,1887.301,254.612,254.612,274.771,107.121,0.002,271.654,0.000,3.116,0.000,0.000,0.000,0.000
4872,1887.718,260.767,260.767,274.449,106.815,0.002,271.353,0.000,3.095,0.000,0.000,0.000,0.000
4873,1888.134,288.259,288.259,274.127,106.509,0.002,271.051,0.000,3.074,0.000,0.000,0.000,0.000
4874,1888.550,303.278,303.278,273.804,106.204,0.002,270.750,0.000,3.053,0.000,0.000,0.000,0.000
4875,1888.966,246.998,246.998,273.482,105.898,0.002,270.449,0.000,3.032,0.000,0.000,0.000,0.000
4876,1889.383,286.661,286.661,273.159,105.592,0.001,270.147,0.000,3.010,0.000,0.000,0.000,0.000
4877,1889.799,288.052,288.052,272.836,105.286,0.001,269.846,0.000,2.989,0.000,0.000,0.000,0.000
4878,1890.215,259.034,259.034,272.513,104.981,0.001,269.544,0.000,2.968,0.000,0.000,0.000,0.000
