ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb
4481,1724.178,325.921,325.921,374.788,125.236,55.780,296.408,0.000,22.599,0.000,0.000,0.000,0.000,0.000
4482,1724.598,321.146,321.146,373.545,125.099,55.052,296.183,0.000,22.310,0.000,0.000,0.000,0.000,0.000
4483,1725.017,314.571,314.571,372.311,124.962,54.330,295.959,0.000,22.022,0.000,0.000,0.000,0.000,0.000
4484,1725.436,330.929,330.929,371.088,124.825,53.614,295.737,0.000,21.737,0.000,0.000,0.000,0.000,0.000
4485,1725.856,324.482,324.482,369.875,124.688,52.905,295.516,0.000,21.454,0.000,0.000,0.000,0.000,0.000
4486,1726.275,275.981,275.981,368.672,124.551,52.201,295.297,0.000,21.174,0.000,0.000,0.000,0.000,0.000
4487,1726.695,309.655,309.655,367.479,124.414,51.504,295.080,0.000,20.895,0.000,0.000,0.000,0.000,0.000
4488,1727.114,296.047,296.047,366.297,124.277,50.812,294.865,0.000,20.619,0.000,0.000,0.000,0.000,0.000
4489,1727.533,328.013,328.013,365.124,124.140,50.127,294.651,0.000,20.346,0.000,0.000,0.000,0.000,0.000
4490,1727.953,306.587,306.587,363.961,124.003,49.448,294.439,0.000,20.074,0.000,0.000,0.000,0.000,0.000
4491,1728.372,260.828,260.828,362.809,123.866,48.775,294.229,0.000,19.805,0.000,0.000,0.000,0.000,0.000
4492,1728.791,328.431,328.431,361.667,123.729,48.109,294.020,0.000,19.538,0.000,0.000,0.000,0.000,0.000
4493,1729.211,311.302,311.302,360.534,123.592,47.448,293.812,0.000,19.274,0.000,0.000,0.000,0.000,0.000
4494,1729.630,315.499,315.499,359.412,123.455,46.794,293.607,0.000,19.012,0.000,0.000,0.000,0.000,0.000
4495,1730.049,285.420,285.420,358.300,123.318,46.146,293.403,0.000,18.752,0.000,0.000,0.000,0.000,0.000
4496,1730.469,281.106,281.106,357.198,123.181,45.504,293.200,0.000,18.495,0.000,0.000,0.000,0.000,0.000
4497,1730.888,315.462,315.462,356.106,123.044,44.868,292.999,0.000,18.240,0.000,0.000,0.000,0.000,0.000
4498,1731.307,307.397,307.397,355.025,122.906,44.238,292.799,0.000,17.987,0.000,0.000,0.000,0.000,0.000
4499,1731.727,317.605,317.605,353.953,122.769,43.614,292.601,0.000,17.737,0.000,0.000,0.000,0.000,0.000
4500,1732.146,302.882,302.882,352.891,122.632,42.996,292.405,0.000,17.490,0.000,0.000,0.000,0.000,0.000
4501,1732.565,325.001,325.001,351.839,122.495,42.385,292.210,0.000,17.245,0.000,0.000,0.000,0.000,0.000
4502,1732.985,312.751,312.751,350.798,122.358,41.779,292.016,0.000,17.002,0.000,0.000,0.000,0.000,0.000
4503,1733.404,298.638,298.638,349.766,122.221,41.180,291.824,0.000,16.762,0.000,0.000,0.000,0.000,0.000
4504,1733.823,295.606,295.606,348.744,122.084,40.587,291.633,0.000,16.524,0.000,0.000,0.000,0.000,0.000
4505,1734.243,276.771,276.771,347.732,121.947,39.999,291.444,0.000,16.288,0.000,0.000,0.000,0.000,0.000
4506,1734.662,299.891,299.891,346.730,121.810,39.418,291.256,0.000,16.056,0.000,0.000,0.000,0.000,0.000
4507,1735.081,303.018,303.018,345.738,121.673,38.843,291.070,0.000,15.825,0.000,0.000,0.000,0.000,0.000
4508,1735.501,266.926,266.926,344.756,121.536,38.273,290.885,0.000,15.597,0.000,0.000,0.000,0.000,0.000
4509,1735.920,305.771,305.771,343.783,121.399,37.710,290.701,0.000,15.372,0.000,0.000,0.000,0.000,0.000
4510,1736.339,286.001,286.001,342.820,121.262,37.152,290.519,0.000,15.149,0.000,0.000,0.000,0.000,0.000
4511,1736.758,294.191,294.191,341.867,121.125,36.601,290.338,0.000,14.928,0.000,0.000,0.000,0.000,0.000
4512,1737.178,274.376,274.376,340.924,120.988,36.055,290.158,0.000,14.710,0.000,0.000,0.000,0.000,0.000
4513,1737.597,296.664,296.664,339.990,120.851,35.516,289.980,0.000,14.495,0.000,0.000,0.000,0.000,0.000
4514,1738.016,317.310,317.310,339.067,120.714,34.982,289.803,0.000,14.282,0.000,0.000,0.000,0.000,0.000
4515,1738.436,299.066,299.066,338.152,120.577,34.454,289.627,0.000,14.071,0.000,0.000,0.000,0.000,0.000
4516,1738.855,322.777,322.777,337.247,120.440,33.931,289.453,0.000,13.863,0.000,0.000,0.000,0.000,0.000
4517,1739.274,286.752,286.752,336.352,120.303,33.415,289.280,0.000,13.657,0.000,0.000,0.000,0.000,0.000
4518,1739.694,339.190,339.190,335.466,120.166,32.904,289.108,0.000,13.454,0.000,0.000,0.000,0.000,0.000
4519,1740.113,267.673,267.673,334.590,120.029,32.399,288.937,0.000,13.254,0.000,0.000,0.000,0.000,0.000
4520,1740.532,306.138,306.138,333.723,119.892,31.900,288.767,0.000,13.055,0.000,0.000,0.000,0.000,0.000
4521,1740.951,294.787,294.787,332.865,119.754,31.407,288.599,0.000,12.860,0.000,0.000,0.000,0.000,0.000
4522,1741.371,304.971,304.971,332.017,119.617,30.919,288.432,0.000,12.666,0.000,0.000,0.000,0.000,0.000
4523,1741.790,292.307,292.307,331.177,119.480,30.436,288.266,0.000,12.475,0.000,0.000,0.000,0.000,0.000
4524,1742.209,299.116,299.116,330.347,119.343,29.960,288.101,0.000,12.287,0.000,0.000,0.000,0.000,0.000
4525,1742.628,288.575,288.575,329.527,119.206,29.489,287.937,0.000,12.101,0.000,0.000,0.000,0.000,0.000
4526,1743.048,289.649,289.649,328.715,119.069,29.023,287.774,0.000,11.917,0.000,0.000,0.000,0.000,0.000
4527,1743.467,292.305,292.305,327.912,118.932,28.563,287.613,0.000,11.736,0.000,0.000,0.000,0.000,0.000
4528,1743.886,296.972,296.972,327.118,118.795,28.109,287.452,0.000,11.558,0.000,0.000,0.000,0.000,0.000
4529,1744.306,309.299,309.299,326.334,118.658,27.660,287.293,0.000,11.381,0.000,0.000,0.000,0.000,0.000
4530,1744.725,329.655,329.655,325.558,118.521,27.216,287.134,0.000,11.207,0.000,0.000,0.000,0.000,0.000
4531,1745.144,292.169,292.169,324.791,118.384,26.778,286.977,0.000,11.036,0.000,0.000,0.000,0.000,0.000
4532,1745.563,247.621,247.621,324.032,118.247,26.345,286.821,0.000,10.867,0.000,0.000,0.000,0.000,0.000
4533,1745.983,282.006,282.006,323.283,118.110,25.917,286.666,0.000,10.700,0.000,0.000,0.000,0.000,0.000
4534,1746.402,274.487,274.487,322.542,117.973,25.495,286.511,0.000,10.535,0.000,0.000,0.000,0.000,0.000
4535,1746.821,300.212,300.212,321.809,117.836,25.078,286.358,0.000,10.373,0.000,0.000,0.000,0.000,0.000
4536,1747.240,264.537,264.537,321.085,117.699,24.666,286.206,0.000,10.213,0.000,0.000,0.000,0.000,0.000
4537,1747.659,301.698,301.698,320.370,117.562,24.259,286.055,0.000,10.056,0.000,0.000,0.000,0.000,0.000
4538,1748.079,287.882,287.882,319.663,117.425,23.858,285.904,0.000,9.901,0.000,0.000,0.000,0.000,0.000
4539,1748.498,238.278,238.278,318.964,117.288,23.462,285.755,0.000,9.748,0.000,0.000,0.000,0.000,0.000
4540,1748.917,270.598,270.598,318.274,117.151,23.070,285.606,0.000,9.597,0.000,0.000,0.000,0.000,0.000
4541,1749.336,300.032,300.032,317.592,117.014,22.684,285.458,0.000,9.449,0.000,0.000,0.000,0.000,0.000
4542,1749.756,270.800,270.800,316.918,116.877,22.303,285.312,0.000,9.303,0.000,0.000,0.000,0.000,0.000
4543,1750.175,252.223,252.223,316.252,116.740,21.927,285.166,0.000,9.159,0.000,0.000,0.000,0.000,0.000
4544,1750.594,294.411,294.411,315.594,116.602,21.555,285.021,0.000,9.018,0.000,0.000,0.000,0.000,0.000
4545,1751.013,323.102,323.102,314.944,116.465,21.189,284.876,0.000,8.878,0.000,0.000,0.000,0.000,0.000
4546,1751.432,278.278,278.278,314.302,116.328,20.827,284.733,0.000,8.741,0.000,0.000,0.000,0.000,0.000
4547,1751.852,312.435,312.435,313.667,116.191,20.471,284.590,0.000,8.606,0.000,0.000,0.000,0.000,0.000
4548,1752.271,316.406,316.406,313.041,116.054,20.119,284.448,0.000,8.474,0.000,0.000,0.000,0.000,0.000
4549,1752.690,306.520,306.520,312.422,115.917,19.772,284.307,0.000,8.343,0.000,0.000,0.000,0.000,0.000
4550,1753.109,283.574,283.574,311.811,115.780,19.429,284.167,0.000,8.215,0.000,0.000,0.000,0.000,0.000
4551,1753.528,274.250,274.250,311.207,115.643,19.092,284.028,0.000,8.088,0.000,0.000,0.000,0.000,0.000
4552,1753.948,284.441,284.441,310.611,115.506,18.758,283.889,0.000,7.964,0.000,0.000,0.000,0.000,0.000
4553,1754.367,332.991,332.991,310.023,115.369,18.430,283.751,0.000,7.842,0.000,0.000,0.000,0.000,0.000
4554,1754.786,304.177,304.177,309.441,115.232,18.106,283.613,0.000,7.722,0.000,0.000,0.000,0.000,0.000
4555,1755.205,285.619,285.619,308.867,115.095,17.786,283.477,0.000,7.604,0.000,0.000,0.000,0.000,0.000
4556,1755.624,282.695,282.695,308.301,114.958,17.472,283.341,0.000,7.488,0.000,0.000,0.000,0.000,0.000
4557,1756.043,269.180,269.180,307.741,114.821,17.161,283.206,0.000,7.374,0.000,0.000,0.000,0.000,0.000
4558,1756.463,283.410,283.410,307.188,114.684,16.855,283.071,0.000,7.263,0.000,0.000,0.000,0.000,0.000
4559,1756.882,314.222,314.222,306.643,114.547,16.553,282.937,0.000,7.153,0.000,0.000,0.000,0.000,0.000
4560,1757.301,295.624,295.624,306.104,114.410,16.256,282.804,0.000,7.045,0.000,0.000,0.000,0.000,0.000
4561,1757.720,307.649,307.649,305.573,114.273,15.963,282.671,0.000,6.939,0.000,0.000,0.000,0.000,0.000
4562,1758.139,306.690,306.690,305.048,114.136,15.674,282.539,0.000,6.835,0.000,0.000,0.000,0.000,0.000
4563,1758.558,266.495,266.495,304.530,113.999,15.389,282.407,0.000,6.733,0.000,0.000,0.000,0.000,0.000
4564,1758.977,291.762,291.762,304.018,113.862,15.109,282.276,0.000,6.633,0.000,0.000,0.000,0.000,0.000
4565,1759.397,275.680,275.680,303.513,113.725,14.832,282.146,0.000,6.535,0.000,0.000,0.000,0.000,0.000
4566,1759.816,331.478,331.478,303.015,113.588,14.560,282.016,0.000,6.439,0.000,0.000,0.000,0.000,0.000
4567,1760.235,310.737,310.737,302.523,113.450,14.292,281.887,0.000,6.345,0.000,0.000,0.000,0.000,0.000
4568,1760.654,268.746,268.746,302.037,113.313,14.027,281.758,0.000,6.252,0.000,0.000,0.000,0.000,0.000
4569,1761.073,314.305,314.305,301.558,113.176,13.767,281.630,0.000,6.161,0.000,0.000,0.000,0.000,0.000
4570,1761.492,254.663,254.663,301.085,113.039,13.511,281.502,0.000,6.072,0.000,0.000,0.000,0.000,0.000
4571,1761.911,272.197,272.197,300.618,112.902,13.258,281.375,0.000,5.985,0.000,0.000,0.000,0.000,0.000
4572,1762.330,324.513,324.513,300.158,112.765,13.010,281.248,0.000,5.900,0.000,0.000,0.000,0.000,0.000
4573,1762.750,307.999,307.999,299.703,112.628,12.765,281.122,0.000,5.816,0.000,0.000,0.000,0.000,0.000
4574,1763.169,302.581,302.581,299.255,112.491,12.524,280.996,0.000,5.735,0.000,0.000,0.000,0.000,0.000
4575,1763.588,309.739,309.739,298.812,112.354,12.286,280.871,0.000,5.655,0.000,0.000,0.000,0.000,0.000
4576,1764.007,297.220,297.220,298.375,112.217,12.053,280.746,0.000,5.576,0.000,0.000,0.000,0.000,0.000
4577,1764.426,313.798,313.798,297.944,112.080,11.823,280.621,0.000,5.500,0.000,0.000,0.000,0.000,0.000
4578,1764.845,303.891,303.891,297.518,111.943,11.596,280.497,0.000,5.425,0.000,0.000,0.000,0.000,0.000
4579,1765.264,326.337,326.337,297.099,111.806,11.374,280.374,0.000,5.351,0.000,0.000,0.000,0.000,0.000
4580,1765.683,300.155,300.155,296.684,111.669,11.154,280.251,0.000,5.279,0.000,0.000,0.000,0.000,0.000
4581,1766.102,302.076,302.076,296.276,111.532,10.939,280.128,0.000,5.209,0.000,0.000,0.000,0.000,0.000
4582,1766.521,295.965,295.965,295.872,111.395,10.726,280.005,0.000,5.141,0.000,0.000,0.000,0.000,0.000
4583,1766.940,306.851,306.851,295.474,111.258,10.517,279.883,0.000,5.074,0.000,0.000,0.000,0.000,0.000
4584,1767.359,314.611,314.611,295.082,111.121,10.312,279.761,0.000,5.009,0.000,0.000,0.000,0.000,0.000
4585,1767.778,314.631,314.631,294.694,110.984,10.110,279.640,0.000,4.945,0.000,0.000,0.000,0.000,0.000
4586,1768.197,290.559,290.559,294.312,110.847,9.911,279.519,0.000,4.882,0.000,0.000,0.000,0.000,0.000
4587,1768.616,305.064,305.064,293.935,110.710,9.715,279.398,0.000,4.822,0.000,0.000,0.000,0.000,0.000
4588,1769.035,295.739,295.739,293.562,110.573,9.523,279.277,0.000,4.762,0.000,0.000,0.000,0.000,0.000
4589,1769.455,334.567,334.567,293.195,110.436,9.333,279.157,0.000,4.705,0.000,0.000,0.000,0.000,0.000
4590,1769.874,321.473,321.473,292.833,110.298,9.147,279.037,0.000,4.648,0.000,0.000,0.000,0.000,0.000
4591,1770.293,289.841,289.841,292.475,110.161,8.964,278.918,0.000,4.593,0.000,0.000,0.000,0.000,0.000
4592,1770.712,306.618,306.618,292.123,110.024,8.784,278.799,0.000,4.540,0.000,0.000,0.000,0.000,0.000
4593,1771.131,339.149,339.149,291.775,109.887,8.607,278.680,0.000,4.488,0.000,0.000,0.000,0.000,0.000
4594,1771.550,281.897,281.897,291.431,109.750,8.433,278.561,0.000,4.437,0.000,0.000,0.000,0.000,0.000
4595,1771.969,327.597,327.597,291.092,109.613,8.262,278.442,0.000,4.388,0.000,0.000,0.000,0.000,0.000
4596,1772.388,341.600,341.600,290.758,109.476,8.094,278.324,0.000,4.340,0.000,0.000,0.000,0.000,0.000
4597,1772.807,325.494,325.494,290.428,109.339,7.929,278.206,0.000,4.293,0.000,0.000,0.000,0.000,0.000
4598,1773.226,334.029,334.029,290.103,109.202,7.767,278.088,0.000,4.248,0.000,0.000,0.000,0.000,0.000
4599,1773.645,340.257,340.257,289.781,109.065,7.607,277.971,0.000,4.203,0.000,0.000,0.000,0.000,0.000
4600,1774.063,293.538,293.538,289.464,108.928,7.451,277.853,0.000,4.161,0.000,0.000,0.000,0.000,0.000
4601,1774.482,323.976,323.976,289.152,108.791,7.296,277.736,0.000,4.119,0.000,0.000,0.000,0.000,0.000
4602,1774.901,369.839,369.839,288.843,108.654,7.145,277.619,0.000,4.079,0.000,0.000,0.000,0.000,0.000
4603,1775.320,360.073,360.073,288.539,108.517,6.996,277.502,0.000,4.040,0.000,0.000,0.000,0.000,0.000
4604,1775.739,346.738,346.738,288.238,108.380,6.850,277.386,0.000,4.002,0.000,0.000,0.000,0.000,0.000
4605,1776.158,317.961,317.961,287.942,108.243,6.707,277.269,0.000,3.965,0.000,0.000,0.000,0.000,0.000
4606,1776.577,332.565,332.565,287.649,108.106,6.566,277.153,0.000,3.930,0.000,0.000,0.000,0.000,0.000
4607,1776.996,357.503,357.503,287.360,107.969,6.428,277.037,0.000,3.895,0.000,0.000,0.000,0.000,0.000
4608,1777.415,357.701,357.701,287.075,107.832,6.292,276.921,0.000,3.862,0.000,0.000,0.000,0.000,0.000
4609,1777.834,337.475,337.475,286.794,107.695,6.158,276.805,0.000,3.830,0.000,0.000,0.000,0.000,0.000
4610,1778.253,321.204,321.204,286.516,107.558,6.027,276.689,0.000,3.799,0.000,0.000,0.000,0.000,0.000
4611,1778.672,350.419,350.419,286.242,107.421,5.899,276.574,0.000,3.769,0.000,0.000,0.000,0.000,0.000
4612,1779.091,326.533,326.533,285.971,107.284,5.773,276.458,0.000,3.740,0.000,0.000,0.000,0.000,0.000
4613,1779.510,307.426,307.426,285.704,107.146,5.649,276.343,0.000,3.713,0.000,0.000,0.000,0.000,0.000
4614,1779.929,363.774,363.774,285.441,107.009,5.527,276.228,0.000,3.686,0.000,0.000,0.000,0.000,0.000
4615,1780.347,356.438,356.438,285.181,106.872,5.407,276.113,0.000,3.660,0.000,0.000,0.000,0.000,0.000
4616,1780.766,350.364,350.364,284.924,106.735,5.290,275.998,0.000,3.636,0.000,0.000,0.000,0.000,0.000
4617,1781.185,318.389,318.389,284.670,106.598,5.175,275.883,0.000,3.612,0.000,0.000,0.000,0.000,0.000
4618,1781.604,341.870,341.870,284.420,106.461,5.062,275.768,0.000,3.589,0.000,0.000,0.000,0.000,0.000
4619,1782.023,360.821,360.821,284.173,106.324,4.952,275.654,0.000,3.568,0.000,0.000,0.000,0.000,0.000
4620,1782.442,335.205,335.205,283.929,106.187,4.843,275.539,0.000,3.547,0.000,0.000,0.000,0.000,0.000
4621,1782.861,332.288,332.288,283.688,106.050,4.736,275.424,0.000,3.527,0.000,0.000,0.000,0.000,0.000
4622,1783.279,331.069,331.069,283.450,105.913,4.632,275.310,0.000,3.508,0.000,0.000,0.000,0.000,0.000
4623,1783.698,367.261,367.261,283.215,105.776,4.529,275.195,0.000,3.490,0.000,0.000,0.000,0.000,0.000
4624,1784.117,364.221,364.221,282.983,105.639,4.429,275.081,0.000,3.473,0.000,0.000,0.000,0.000,0.000
4625,1784.536,338.581,338.581,282.753,105.502,4.330,274.967,0.000,3.457,0.000,0.000,0.000,0.000,0.000
4626,1784.955,325.835,325.835,282.527,105.365,4.233,274.852,0.000,3.441,0.000,0.000,0.000,0.000,0.000
4627,1785.374,386.574,386.574,282.303,105.228,4.139,274.738,0.000,3.427,0.000,0.000,0.000,0.000,0.000
4628,1785.792,351.240,351.240,282.082,105.091,4.046,274.624,0.000,3.413,0.000,0.000,0.000,0.000,0.000
4629,1786.211,370.462,370.462,281.864,104.954,3.954,274.510,0.000,3.400,0.000,0.000,0.000,0.000,0.000
4630,1786.630,349.419,349.419,281.648,104.817,3.865,274.396,0.000,3.388,0.000,0.000,0.000,0.000,0.000
4631,1787.049,364.545,364.545,281.435,104.680,3.777,274.282,0.000,3.376,0.000,0.000,0.000,0.000,0.000
4632,1787.468,358.167,358.167,281.225,104.543,3.691,274.168,0.000,3.366,0.000,0.000,0.000,0.000,0.000
4633,1787.886,392.000,392.000,281.017,104.406,3.607,274.054,0.000,3.356,0.000,0.000,0.000,0.000,0.000
4634,1788.305,366.690,366.690,280.811,104.269,3.525,273.940,0.000,3.347,0.000,0.000,0.000,0.000,0.000
4635,1788.724,343.053,343.053,280.608,104.132,3.444,273.826,0.000,3.338,0.000,0.000,0.000,0.000,0.000
4636,1789.143,353.391,353.391,280.407,103.994,3.365,273.712,0.000,3.331,0.000,0.000,0.000,0.000,0.000
4637,1789.562,340.006,340.006,280.208,103.857,3.287,273.598,0.000,3.324,0.000,0.000,0.000,0.000,0.000
4638,1789.980,380.312,380.312,280.012,103.720,3.211,273.484,0.000,3.317,0.000,0.000,0.000,0.000,0.000
4639,1790.399,366.387,366.387,279.818,103.583,3.136,273.370,0.000,3.312,0.000,0.000,0.000,0.000,0.000
4640,1790.818,347.398,347.398,279.626,103.446,3.063,273.256,0.000,3.307,0.000,0.000,0.000,0.000,0.000
4641,1791.236,381.656,381.656,279.436,103.309,2.992,273.142,0.000,3.302,0.000,0.000,0.000,0.000,0.000
4642,1791.655,354.655,354.655,279.248,103.172,2.922,273.028,0.000,3.299,0.000,0.000,0.000,0.000,0.000
4643,1792.074,384.450,384.450,279.063,103.035,2.853,272.914,0.000,3.296,0.000,0.000,0.000,0.000,0.000
4644,1792.493,339.890,339.890,278.879,102.898,2.786,272.800,0.000,3.293,0.000,0.000,0.000,0.000,0.000
4645,1792.911,348.131,348.131,278.697,102.761,2.720,272.686,0.000,3.291,0.000,0.000,0.000,0.000,0.000
4646,1793.330,377.589,377.589,278.517,102.624,2.656,272.572,0.000,3.290,0.000,0.000,0.000,0.000,0.000
4647,1793.749,385.958,385.958,278.340,102.487,2.593,272.458,0.000,3.289,0.000,0.000,0.000,0.000,0.000
4648,1794.167,378.513,378.513,278.164,102.350,2.531,272.343,0.000,3.289,0.000,0.000,0.000,0.000,0.000
4649,1794.586,372.081,372.081,277.989,102.213,2.471,272.229,0.000,3.289,0.000,0.000,0.000,0.000,0.000
4650,1795.005,374.011,374.011,277.817,102.076,2.412,272.115,0.000,3.290,0.000,0.000,0.000,0.000,0.000
4651,1795.423,386.266,386.266,277.646,101.939,2.354,272.001,0.000,3.292,0.000,0.000,0.000,0.000,0.000
4652,1795.842,364.871,364.871,277.477,101.802,2.297,271.887,0.000,3.293,0.000,0.000,0.000,0.000,0.000
4653,1796.261,353.658,353.658,277.310,101.665,2.242,271.772,0.000,3.296,0.000,0.000,0.000,0.000,0.000
4654,1796.679,367.740,367.740,277.144,101.528,2.187,271.658,0.000,3.299,0.000,0.000,0.000,0.000,0.000
4655,1797.098,335.520,335.520,276.980,101.391,2.134,271.544,0.000,3.302,0.000,0.000,0.000,0.000,0.000
4656,1797.517,373.083,373.083,276.818,101.254,2.082,271.429,0.000,3.306,0.000,0.000,0.000,0.000,0.000
4657,1797.935,378.527,378.527,276.656,101.117,2.032,271.315,0.000,3.310,0.000,0.000,0.000,0.000,0.000
4658,1798.354,351.924,351.924,276.497,100.980,1.982,271.200,0.000,3.315,0.000,0.000,0.000,0.000,0.000
4659,1798.773,365.162,365.162,276.339,100.842,1.933,271.086,0.000,3.320,0.000,0.000,0.000,0.000,0.000
4660,1799.191,388.243,388.243,276.182,100.705,1.886,270.971,0.000,3.325,0.000,0.000,0.000,0.000,0.000
4661,1799.610,380.156,380.156,276.027,100.568,1.839,270.857,0.000,3.331,0.000,0.000,0.000,0.000,0.000
4662,1800.028,433.621,433.621,275.873,100.431,1.794,270.742,0.000,3.337,0.000,0.000,0.000,0.000,0.000
4663,1800.447,419.179,419.179,275.721,100.294,1.749,270.627,0.000,3.344,0.000,0.000,0.000,0.000,0.000
4664,1800.865,381.391,381.391,275.569,100.157,1.706,270.513,0.000,3.351,0.000,0.000,0.000,0.000,0.000
4665,1801.284,400.039,400.039,275.419,100.020,1.663,270.398,0.000,3.358,0.000,0.000,0.000,0.000,0.000
4666,1801.703,332.267,332.267,275.271,99.883,1.622,270.283,0.000,3.366,0.000,0.000,0.000,0.000,0.000
4667,1802.121,350.333,350.333,275.123,99.746,1.581,270.168,0.000,3.374,0.000,0.000,0.000,0.000,0.000
4668,1802.540,323.407,323.407,274.977,99.609,1.541,270.053,0.000,3.383,0.000,0.000,0.000,0.000,0.000
4669,1802.958,334.234,334.234,274.832,99.472,1.503,269.938,0.000,3.391,0.000,0.000,0.000,0.000,0.000
4670,1803.377,364.476,364.476,274.688,99.335,1.465,269.823,0.000,3.400,0.000,0.000,0.000,0.000,0.000
4671,1803.795,364.492,364.492,274.545,99.198,1.427,269.708,0.000,3.409,0.000,0.000,0.000,0.000,0.000
4672,1804.214,378.283,378.283,274.403,99.061,1.391,269.592,0.000,3.419,0.000,0.000,0.000,0.000,0.000
4673,1804.632,363.197,363.197,274.262,98.924,1.356,269.477,0.000,3.429,0.000,0.000,0.000,0.000,0.000
4674,1805.051,415.477,415.477,274.122,98.787,1.321,269.362,0.000,3.439,0.000,0.000,0.000,0.000,0.000
4675,1805.469,379.565,379.565,273.983,98.650,1.287,269.246,0.000,3.449,0.000,0.000,0.000,0.000,0.000
4676,1805.888,406.361,406.361,273.845,98.513,1.254,269.131,0.000,3.460,0.000,0.000,0.000,0.000,0.000
4677,1806.306,362.733,362.733,273.708,98.376,1.222,269.015,0.000,3.471,0.000,0.000,0.000,0.000,0.000
4678,1806.725,416.814,416.814,273.572,98.239,1.191,268.900,0.000,3.482,0.000,0.000,0.000,0.000,0.000
4679,1807.143,436.763,436.763,273.437,98.102,1.160,268.784,0.000,3.493,0.000,0.000,0.000,0.000,0.000
4680,1807.562,409.544,409.544,273.303,97.965,1.130,268.668,0.000,3.505,0.000,0.000,0.000,0.000,0.000
4681,1807.980,394.977,394.977,273.169,97.828,1.101,268.552,0.000,3.516,0.000,0.000,0.000,0.000,0.000
4682,1808.398,403.712,403.712,273.036,97.690,1.072,268.436,0.000,3.528,0.000,0.000,0.000,0.000,0.000
4683,1808.817,402.317,402.317,272.905,97.553,1.044,268.320,0.000,3.540,0.000,0.000,0.000,0.000,0.000
4684,1809.235,385.115,385.115,272.773,97.416,1.017,268.204,0.000,3.552,0.000,0.000,0.000,0.000,0.000
4685,1809.654,400.116,400.116,272.643,97.279,0.990,268.088,0.000,3.565,0.000,0.000,0.000,0.000,0.000
4686,1810.072,422.079,422.079,272.513,97.142,0.964,267.972,0.000,3.577,0.000,0.000,0.000,0.000,0.000
4687,1810.491,339.774,339.774,272.384,97.005,0.939,267.856,0.000,3.590,0.000,0.000,0.000,0.000,0.000
4688,1810.909,394.397,394.397,272.256,96.868,0.914,267.740,0.000,3.603,0.000,0.000,0.000,0.000,0.000
4689,1811.327,429.470,429.470,272.128,96.731,0.890,267.623,0.000,3.616,0.000,0.000,0.000,0.000,0.000
4690,1811.746,379.793,379.793,272.001,96.594,0.866,267.507,0.000,3.629,0.000,0.000,0.000,0.000,0.000
4691,1812.164,405.625,405.625,271.875,96.457,0.843,267.390,0.000,3.642,0.000,0.000,0.000,0.000,0.000
4692,1812.582,394.858,394.858,271.749,96.320,0.820,267.274,0.000,3.655,0.000,0.000,0.000,0.000,0.000
4693,1813.001,394.980,394.980,271.624,96.183,0.798,267.157,0.000,3.668,0.000,0.000,0.000,0.000,0.000
4694,1813.419,373.339,373.339,271.499,96.046,0.777,267.041,0.000,3.682,0.000,0.000,0.000,0.000,0.000
4695,1813.837,396.985,396.985,271.375,95.909,0.756,266.924,0.000,3.695,0.000,0.000,0.000,0.000,0.000
4696,1814.256,364.480,364.480,271.252,95.772,0.736,266.807,0.000,3.709,0.000,0.000,0.000,0.000,0.000
4697,1814.674,396.893,396.893,271.128,95.635,0.716,266.690,0.000,3.722,0.000,0.000,0.000,0.000,0.000
4698,1815.092,400.027,400.027,271.006,95.498,0.697,266.573,0.000,3.736,0.000,0.000,0.000,0.000,0.000
4699,1815.511,383.685,383.685,270.884,95.361,0.678,266.456,0.000,3.750,0.000,0.000,0.000,0.000,0.000
4700,1815.929,404.385,404.385,270.762,95.224,0.659,266.339,0.000,3.764,0.000,0.000,0.000,0.000,0.000
4701,1816.347,421.364,421.364,270.641,95.087,0.641,266.222,0.000,3.777,0.000,0.000,0.000,0.000,0.000
4702,1816.766,368.529,368.529,270.520,94.950,0.624,266.104,0.000,3.791,0.000,0.000,0.000,0.000,0.000
4703,1817.184,407.482,407.482,270.399,94.813,0.607,265.987,0.000,3.805,0.000,0.000,0.000,0.000,0.000
4704,1817.602,379.247,379.247,270.279,94.676,0.590,265.870,0.000,3.819,0.000,0.000,0.000,0.000,0.000
4705,1818.020,385.295,385.295,270.159,94.538,0.574,265.752,0.000,3.833,0.000,0.000,0.000,0.000,0.000
4706,1818.439,408.410,408.410,270.040,94.401,0.558,265.635,0.000,3.847,0.000,0.000,0.000,0.000,0.000
4707,1818.857,390.587,390.587,269.920,94.264,0.543,265.517,0.000,3.861,0.000,0.000,0.000,0.000,0.000
4708,1819.275,419.443,419.443,269.802,94.127,0.528,265.400,0.000,3.874,0.000,0.000,0.000,0.000,0.000
4709,1819.693,374.672,374.672,269.683,93.990,0.513,265.282,0.000,3.888,0.000,0.000,0.000,0.000,0.000
4710,1820.111,393.975,393.975,269.565,93.853,0.499,265.164,0.000,3.902,0.000,0.000,0.000,0.000,0.000
4711,1820.530,375.085,375.085,269.447,93.716,0.485,265.046,0.000,3.916,0.000,0.000,0.000,0.000,0.000
4712,1820.948,398.869,398.869,269.329,93.579,0.471,264.928,0.000,3.929,0.000,0.000,0.000,0.000,0.000
