ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Ba
3739,1314.462,30.597,25.002,24.415,7.229,16.243,0.000,1.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3740,1314.825,15.485,24.990,24.402,7.224,16.236,0.000,1.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3741,1315.189,14.967,24.978,24.389,7.220,16.229,0.000,1.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3742,1315.553,20.708,24.966,24.375,7.216,16.223,0.000,1.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3743,1315.916,19.263,24.954,24.362,7.212,16.216,0.000,1.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3744,1316.280,24.152,24.943,24.348,7.208,16.209,0.000,1.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3745,1316.644,20.633,24.932,24.335,7.205,16.202,0.000,1.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3746,1317.007,26.893,24.921,24.321,7.201,16.195,0.000,1.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3747,1317.371,31.893,24.910,24.308,7.198,16.188,0.000,1.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3748,1317.735,26.226,24.899,24.294,7.195,16.181,0.000,1.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3749,1318.098,41.115,24.889,24.281,7.192,16.174,0.000,1.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3750,1318.462,19.300,24.878,24.267,7.190,16.167,0.000,1.521,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3751,1318.826,25.226,24.868,24.254,7.187,16.160,0.000,1.521,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3752,1319.189,12.449,24.858,24.240,7.185,16.153,0.000,1.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3753,1319.553,32.375,24.848,24.227,7.183,16.146,0.000,1.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3754,1319.917,18.708,24.839,24.214,7.181,16.139,0.000,1.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3755,1320.280,21.078,24.829,24.200,7.179,16.132,0.000,1.517,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3756,1320.644,27.634,24.820,24.187,7.178,16.126,0.000,1.517,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3757,1321.008,22.115,24.811,24.173,7.176,16.119,0.000,1.516,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3758,1321.371,18.486,24.802,24.160,7.175,16.112,0.000,1.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3759,1321.735,41.079,24.794,24.146,7.174,16.105,0.000,1.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3760,1322.099,29.300,24.785,24.133,7.173,16.098,0.000,1.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3761,1322.462,20.893,24.776,24.119,7.172,16.091,0.000,1.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3762,1322.826,21.856,24.768,24.106,7.172,16.084,0.000,1.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3763,1323.190,35.671,24.760,24.092,7.171,16.077,0.000,1.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3764,1323.553,23.559,24.752,24.079,7.171,16.071,0.000,1.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3765,1323.917,30.671,24.744,24.066,7.171,16.064,0.000,1.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3766,1324.281,17.560,24.737,24.052,7.171,16.057,0.000,1.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3767,1324.644,29.893,24.729,24.039,7.171,16.050,0.000,1.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3768,1325.008,17.523,24.722,24.025,7.172,16.043,0.000,1.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3769,1325.371,31.411,24.715,24.012,7.172,16.036,0.000,1.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3770,1325.735,16.819,24.708,23.998,7.173,16.029,0.000,1.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3771,1326.099,22.523,24.701,23.985,7.174,16.022,0.000,1.505,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3772,1326.462,13.523,24.695,23.971,7.175,16.015,0.000,1.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3773,1326.826,30.523,24.688,23.958,7.176,16.008,0.000,1.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3774,1327.190,36.522,24.682,23.944,7.178,16.001,0.000,1.503,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3775,1327.553,11.115,24.676,23.931,7.179,15.994,0.000,1.502,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3776,1327.917,17.116,24.670,23.917,7.181,15.988,0.000,1.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3777,1328.281,24.300,24.664,23.904,7.183,15.981,0.000,1.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3778,1328.644,10.190,24.658,23.891,7.185,15.974,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3779,1329.008,19.300,24.653,23.877,7.187,15.967,0.000,1.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3780,1329.372,28.819,24.647,23.864,7.189,15.960,0.000,1.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3781,1329.735,26.264,24.642,23.850,7.192,15.953,0.000,1.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3782,1330.099,23.041,24.637,23.837,7.194,15.946,0.000,1.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3783,1330.463,21.153,24.632,23.823,7.197,15.939,0.000,1.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3784,1330.826,20.967,24.627,23.810,7.200,15.932,0.000,1.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3785,1331.190,28.412,24.623,23.796,7.203,15.925,0.000,1.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3786,1331.553,10.967,24.618,23.783,7.206,15.918,0.000,1.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3787,1331.917,26.042,24.614,23.769,7.210,15.911,0.000,1.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3788,1332.281,27.078,24.610,23.756,7.214,15.904,0.000,1.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3789,1332.644,36.115,24.606,23.742,7.217,15.897,0.000,1.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3790,1333.008,19.708,24.602,23.729,7.221,15.890,0.000,1.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3791,1333.372,21.967,24.598,23.716,7.225,15.882,0.000,1.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3792,1333.735,18.893,24.594,23.702,7.229,15.875,0.000,1.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3793,1334.099,11.449,24.591,23.689,7.234,15.868,0.000,1.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3794,1334.463,30.745,24.587,23.675,7.238,15.861,0.000,1.488,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3795,1334.826,18.264,24.584,23.662,7.243,15.854,0.000,1.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3796,1335.190,16.968,24.581,23.648,7.248,15.847,0.000,1.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3797,1335.554,13.930,24.578,23.635,7.253,15.840,0.000,1.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3798,1335.917,21.931,24.576,23.621,7.258,15.832,0.000,1.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3799,1336.281,16.190,24.573,23.608,7.263,15.825,0.000,1.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3800,1336.644,21.190,24.571,23.594,7.269,15.818,0.000,1.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3801,1337.008,25.301,24.568,23.581,7.275,15.811,0.000,1.483,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3802,1337.372,21.486,24.566,23.568,7.281,15.804,0.000,1.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3803,1337.735,23.004,24.564,23.554,7.287,15.796,0.000,1.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3804,1338.099,17.375,24.562,23.541,7.293,15.789,0.000,1.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3805,1338.463,34.634,24.561,23.527,7.299,15.782,0.000,1.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3806,1338.826,22.857,24.559,23.514,7.306,15.774,0.000,1.479,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3807,1339.190,26.190,24.558,23.500,7.312,15.767,0.000,1.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3808,1339.553,27.338,24.557,23.487,7.319,15.760,0.000,1.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3809,1339.917,17.560,24.556,23.473,7.326,15.752,0.000,1.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3810,1340.281,23.560,24.555,23.460,7.334,15.745,0.000,1.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3811,1340.644,32.338,24.554,23.446,7.341,15.738,0.000,1.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3812,1341.008,33.116,24.554,23.433,7.349,15.730,0.000,1.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3813,1341.372,14.191,24.553,23.419,7.357,15.723,0.000,1.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3814,1341.735,26.078,24.553,23.406,7.365,15.715,0.000,1.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3815,1342.099,24.857,24.553,23.393,7.373,15.708,0.000,1.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3816,1342.462,32.857,24.554,23.379,7.381,15.700,0.000,1.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3817,1342.826,15.819,24.554,23.366,7.390,15.693,0.000,1.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3818,1343.190,23.783,24.554,23.352,7.398,15.685,0.000,1.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3819,1343.553,17.894,24.555,23.339,7.407,15.678,0.000,1.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3820,1343.917,22.449,24.555,23.325,7.416,15.670,0.000,1.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3821,1344.281,20.338,24.556,23.312,7.425,15.662,0.000,1.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3822,1344.644,25.228,24.556,23.298,7.434,15.655,0.000,1.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3823,1345.008,23.264,24.557,23.285,7.443,15.647,0.000,1.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3824,1345.371,12.042,24.558,23.271,7.452,15.639,0.000,1.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3825,1345.735,24.301,24.558,23.258,7.461,15.632,0.000,1.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3826,1346.099,23.116,24.559,23.244,7.470,15.624,0.000,1.465,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3827,1346.462,29.153,24.560,23.231,7.479,15.616,0.000,1.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3828,1346.826,29.004,24.561,23.218,7.489,15.608,0.000,1.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3829,1347.190,18.376,24.562,23.204,7.498,15.601,0.000,1.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3830,1347.553,26.190,24.563,23.191,7.507,15.593,0.000,1.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3831,1347.917,15.301,24.564,23.177,7.517,15.585,0.000,1.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3832,1348.280,23.227,24.564,23.164,7.526,15.577,0.000,1.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3833,1348.644,27.302,24.565,23.150,7.536,15.569,0.000,1.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3834,1349.008,17.116,24.566,23.137,7.546,15.561,0.000,1.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3835,1349.371,28.783,24.567,23.123,7.555,15.553,0.000,1.459,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3836,1349.735,15.264,24.568,23.110,7.565,15.545,0.000,1.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3837,1350.098,32.857,24.569,23.096,7.575,15.537,0.000,1.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3838,1350.462,17.708,24.570,23.083,7.584,15.529,0.000,1.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3839,1350.826,23.375,24.571,23.070,7.594,15.521,0.000,1.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3840,1351.189,22.893,24.572,23.056,7.604,15.513,0.000,1.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3841,1351.553,22.709,24.573,23.043,7.613,15.505,0.000,1.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3842,1351.916,8.153,24.574,23.029,7.623,15.497,0.000,1.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3843,1352.280,21.635,24.575,23.016,7.633,15.489,0.000,1.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3844,1352.644,26.746,24.576,23.002,7.643,15.480,0.000,1.453,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3845,1353.007,16.376,24.577,22.989,7.653,15.472,0.000,1.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3846,1353.371,17.487,24.578,22.975,7.662,15.464,0.000,1.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3847,1353.734,23.486,24.579,22.962,7.672,15.456,0.000,1.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3848,1354.098,19.598,24.580,22.948,7.682,15.447,0.000,1.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3849,1354.462,34.190,24.581,22.935,7.692,15.439,0.000,1.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3850,1354.825,23.486,24.581,22.921,7.701,15.431,0.000,1.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3851,1355.189,17.709,24.582,22.908,7.711,15.422,0.000,1.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3852,1355.552,23.635,24.583,22.895,7.721,15.414,0.000,1.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3853,1355.916,18.523,24.583,22.881,7.731,15.405,0.000,1.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3854,1356.280,15.116,24.584,22.868,7.740,15.397,0.000,1.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3855,1356.643,30.264,24.585,22.854,7.750,15.389,0.000,1.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3856,1357.007,34.560,24.585,22.841,7.760,15.380,0.000,1.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3857,1357.370,26.746,24.585,22.827,7.769,15.372,0.000,1.445,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3858,1357.734,24.117,24.586,22.814,7.779,15.363,0.000,1.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3859,1358.098,25.746,24.586,22.800,7.788,15.354,0.000,1.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3860,1358.461,27.339,24.586,22.787,7.798,15.346,0.000,1.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3861,1358.825,15.487,24.587,22.773,7.807,15.337,0.000,1.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3862,1359.188,28.931,24.587,22.760,7.816,15.329,0.000,1.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3863,1359.552,7.783,24.587,22.746,7.826,15.320,0.000,1.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3864,1359.915,19.413,24.587,22.733,7.835,15.311,0.000,1.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3865,1360.279,20.635,24.586,22.720,7.844,15.302,0.000,1.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3866,1360.643,24.191,24.586,22.706,7.853,15.294,0.000,1.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3867,1361.006,14.153,24.586,22.693,7.862,15.285,0.000,1.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3868,1361.370,23.894,24.586,22.679,7.871,15.276,0.000,1.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3869,1361.733,22.524,24.585,22.666,7.880,15.267,0.000,1.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3870,1362.097,20.635,24.585,22.652,7.889,15.258,0.000,1.437,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3871,1362.461,20.746,24.584,22.639,7.898,15.250,0.000,1.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3872,1362.824,13.302,24.583,22.625,7.906,15.241,0.000,1.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3873,1363.188,26.746,24.582,22.612,7.915,15.232,0.000,1.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3874,1363.551,18.931,24.581,22.598,7.924,15.223,0.000,1.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3875,1363.915,25.005,24.580,22.585,7.932,15.214,0.000,1.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3876,1364.278,18.153,24.579,22.572,7.940,15.205,0.000,1.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3877,1364.642,23.709,24.578,22.558,7.949,15.196,0.000,1.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3878,1365.006,20.969,24.576,22.545,7.957,15.187,0.000,1.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3879,1365.369,16.561,24.575,22.531,7.965,15.178,0.000,1.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3880,1365.733,28.672,24.573,22.518,7.973,15.169,0.000,1.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3881,1366.096,38.450,24.572,22.504,7.981,15.160,0.000,1.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3882,1366.460,19.005,24.570,22.491,7.989,15.151,0.000,1.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3883,1366.823,25.228,24.568,22.477,7.996,15.142,0.000,1.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3884,1367.187,10.562,24.566,22.464,8.004,15.133,0.000,1.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3885,1367.550,17.857,24.563,22.450,8.011,15.124,0.000,1.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3886,1367.914,24.598,24.561,22.437,8.019,15.114,0.000,1.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3887,1368.278,13.413,24.559,22.423,8.026,15.105,0.000,1.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3888,1368.641,17.080,24.556,22.410,8.033,15.096,0.000,1.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3889,1369.005,30.043,24.553,22.397,8.040,15.087,0.000,1.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3890,1369.368,23.339,24.551,22.383,8.047,15.078,0.000,1.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3891,1369.732,20.006,24.548,22.370,8.054,15.068,0.000,1.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3892,1370.095,19.562,24.545,22.356,8.060,15.059,0.000,1.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3893,1370.459,24.932,24.541,22.343,8.067,15.050,0.000,1.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3894,1370.822,23.005,24.538,22.329,8.073,15.041,0.000,1.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3895,1371.186,33.672,24.535,22.316,8.080,15.031,0.000,1.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3896,1371.550,25.117,24.531,22.302,8.086,15.022,0.000,1.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3897,1371.913,21.598,24.527,22.289,8.092,15.013,0.000,1.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3898,1372.277,21.153,24.523,22.275,8.098,15.004,0.000,1.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3899,1372.640,20.191,24.519,22.262,8.104,14.994,0.000,1.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3900,1373.004,34.821,24.515,22.248,8.110,14.985,0.000,1.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3901,1373.367,28.154,24.511,22.235,8.115,14.976,0.000,1.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3902,1373.731,28.561,24.507,22.222,8.121,14.966,0.000,1.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3903,1374.094,30.376,24.502,22.208,8.126,14.957,0.000,1.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3904,1374.458,40.635,24.498,22.195,8.131,14.947,0.000,1.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3905,1374.821,27.154,24.493,22.181,8.136,14.938,0.000,1.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3906,1375.185,20.376,24.488,22.168,8.141,14.929,0.000,1.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3907,1375.549,18.339,24.483,22.154,8.146,14.919,0.000,1.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3908,1375.912,27.969,24.478,22.141,8.151,14.910,0.000,1.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3909,1376.276,13.414,24.473,22.127,8.156,14.900,0.000,1.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3910,1376.639,29.858,24.467,22.114,8.160,14.891,0.000,1.416,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3911,1377.003,32.672,24.462,22.100,8.164,14.882,0.000,1.416,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3912,1377.366,17.562,24.456,22.087,8.169,14.872,0.000,1.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3913,1377.730,29.784,24.451,22.074,8.173,14.863,0.000,1.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3914,1378.093,18.784,24.445,22.060,8.177,14.853,0.000,1.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3915,1378.457,22.414,24.439,22.047,8.181,14.844,0.000,1.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3916,1378.820,35.043,24.433,22.033,8.185,14.834,0.000,1.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3917,1379.184,28.228,24.426,22.020,8.188,14.825,0.000,1.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3918,1379.547,28.599,24.420,22.006,8.192,14.816,0.000,1.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3919,1379.911,30.895,24.414,21.993,8.195,14.806,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3920,1380.274,22.969,24.407,21.979,8.199,14.797,0.000,1.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3921,1380.638,30.191,24.401,21.966,8.202,14.787,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3922,1381.001,26.969,24.394,21.952,8.205,14.778,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3923,1381.365,21.561,24.387,21.939,8.208,14.768,0.000,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3924,1381.728,19.154,24.380,21.925,8.211,14.759,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3925,1382.092,31.746,24.373,21.912,8.214,14.749,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3926,1382.455,21.191,24.366,21.899,8.217,14.740,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3927,1382.819,26.859,24.359,21.885,8.220,14.731,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3928,1383.183,42.895,24.352,21.872,8.222,14.721,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3929,1383.546,16.451,24.345,21.858,8.225,14.712,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3930,1383.910,40.006,24.337,21.845,8.227,14.702,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3931,1384.273,26.969,24.330,21.831,8.230,14.693,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3932,1384.637,30.932,24.322,21.818,8.232,14.683,0.000,1.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3933,1385.000,6.673,24.315,21.804,8.234,14.674,0.000,1.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3934,1385.364,36.377,24.307,21.791,8.236,14.664,0.000,1.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3935,1385.727,14.525,24.300,21.777,8.238,14.655,0.000,1.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3936,1386.091,20.229,24.292,21.764,8.240,14.646,0.000,1.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3937,1386.454,26.117,24.284,21.750,8.242,14.636,0.000,1.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3938,1386.818,19.599,24.276,21.737,8.244,14.627,0.000,1.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3939,1387.181,33.413,24.269,21.724,8.246,14.617,0.000,1.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3940,1387.545,22.896,24.261,21.710,8.248,14.608,0.000,1.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3941,1387.908,31.191,24.253,21.697,8.250,14.599,0.000,1.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3942,1388.272,26.970,24.245,21.683,8.252,14.589,0.000,1.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3943,1388.635,27.599,24.237,21.670,8.253,14.580,0.000,1.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3944,1388.998,26.673,24.229,21.656,8.255,14.570,0.000,1.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3945,1389.362,24.488,24.221,21.643,8.257,14.561,0.000,1.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3946,1389.725,28.192,24.213,21.629,8.258,14.552,0.000,1.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3947,1390.089,15.673,24.205,21.616,8.260,14.542,0.000,1.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3948,1390.452,26.636,24.197,21.602,8.262,14.533,0.000,1.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3949,1390.816,22.007,24.189,21.589,8.263,14.524,0.000,1.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3950,1391.179,21.525,24.181,21.576,8.265,14.514,0.000,1.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3951,1391.543,29.006,24.174,21.562,8.267,14.505,0.000,1.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3952,1391.906,26.859,24.166,21.549,8.268,14.496,0.000,1.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3953,1392.270,15.637,24.158,21.535,8.270,14.487,0.000,1.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3954,1392.633,21.859,24.150,21.522,8.272,14.477,0.000,1.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3955,1392.997,25.303,24.142,21.508,8.274,14.468,0.000,1.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000
