ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb
3391,1271.742,490.286,490.286,463.566,219.510,135.262,304.651,0.000,23.653,0.000,0.000,0.000,0.000,0.000
3392,1272.148,459.851,459.851,463.610,219.552,135.246,304.706,0.000,23.658,0.000,0.000,0.000,0.000,0.000
3393,1272.555,501.865,501.865,463.650,219.595,135.226,304.762,0.000,23.663,0.000,0.000,0.000,0.000,0.000
3394,1272.962,466.921,466.921,463.686,219.637,135.201,304.817,0.000,23.668,0.000,0.000,0.000,0.000,0.000
3395,1273.369,478.855,478.855,463.718,219.680,135.173,304.873,0.000,23.673,0.000,0.000,0.000,0.000,0.000
3396,1273.776,476.869,476.869,463.746,219.723,135.141,304.928,0.000,23.677,0.000,0.000,0.000,0.000,0.000
3397,1274.182,481.124,481.124,463.770,219.765,135.104,304.984,0.000,23.682,0.000,0.000,0.000,0.000,0.000
3398,1274.589,455.298,455.298,463.790,219.808,135.064,305.040,0.000,23.687,0.000,0.000,0.000,0.000,0.000
3399,1274.996,472.978,472.978,463.806,219.851,135.019,305.096,0.000,23.691,0.000,0.000,0.000,0.000,0.000
3400,1275.403,474.299,474.299,463.818,219.893,134.971,305.151,0.000,23.696,0.000,0.000,0.000,0.000,0.000
3401,1275.810,417.029,417.029,463.825,219.936,134.918,305.207,0.000,23.700,0.000,0.000,0.000,0.000,0.000
3402,1276.217,406.245,406.245,463.829,219.979,134.862,305.263,0.000,23.705,0.000,0.000,0.000,0.000,0.000
3403,1276.624,467.333,467.333,463.829,220.021,134.801,305.319,0.000,23.709,0.000,0.000,0.000,0.000,0.000
3404,1277.031,484.171,484.171,463.825,220.064,134.736,305.375,0.000,23.713,0.000,0.000,0.000,0.000,0.000
3405,1277.438,474.914,474.914,463.816,220.107,134.668,305.431,0.000,23.718,0.000,0.000,0.000,0.000,0.000
3406,1277.845,460.318,460.318,463.804,220.149,134.595,305.487,0.000,23.722,0.000,0.000,0.000,0.000,0.000
3407,1278.252,541.297,541.297,463.788,220.192,134.518,305.543,0.000,23.726,0.000,0.000,0.000,0.000,0.000
3408,1278.659,439.424,439.424,463.767,220.235,134.438,305.599,0.000,23.730,0.000,0.000,0.000,0.000,0.000
3409,1279.066,465.343,465.343,463.743,220.277,134.353,305.656,0.000,23.734,0.000,0.000,0.000,0.000,0.000
3410,1279.473,461.657,461.657,463.715,220.320,134.265,305.712,0.000,23.738,0.000,0.000,0.000,0.000,0.000
3411,1279.880,434.757,434.757,463.683,220.363,134.172,305.768,0.000,23.743,0.000,0.000,0.000,0.000,0.000
3412,1280.287,410.477,410.477,463.647,220.405,134.076,305.825,0.000,23.747,0.000,0.000,0.000,0.000,0.000
3413,1280.694,456.228,456.228,463.607,220.448,133.975,305.881,0.000,23.750,0.000,0.000,0.000,0.000,0.000
3414,1281.102,500.676,500.676,463.564,220.491,133.871,305.938,0.000,23.754,0.000,0.000,0.000,0.000,0.000
3415,1281.509,417.640,417.640,463.516,220.533,133.763,305.995,0.000,23.758,0.000,0.000,0.000,0.000,0.000
3416,1281.916,506.232,506.232,463.465,220.576,133.651,306.052,0.000,23.762,0.000,0.000,0.000,0.000,0.000
3417,1282.323,440.030,440.030,463.410,220.618,133.536,306.108,0.000,23.766,0.000,0.000,0.000,0.000,0.000
3418,1282.730,438.486,438.486,463.351,220.661,133.416,306.165,0.000,23.769,0.000,0.000,0.000,0.000,0.000
3419,1283.138,440.193,440.193,463.288,220.704,133.293,306.222,0.000,23.773,0.000,0.000,0.000,0.000,0.000
3420,1283.545,440.175,440.175,463.222,220.746,133.166,306.280,0.000,23.777,0.000,0.000,0.000,0.000,0.000
3421,1283.952,400.573,400.573,463.152,220.789,133.035,306.337,0.000,23.780,0.000,0.000,0.000,0.000,0.000
3422,1284.360,436.295,436.295,463.079,220.832,132.901,306.394,0.000,23.784,0.000,0.000,0.000,0.000,0.000
3423,1284.767,482.581,482.581,463.002,220.874,132.763,306.452,0.000,23.787,0.000,0.000,0.000,0.000,0.000
3424,1285.175,473.374,473.374,462.921,220.917,132.622,306.509,0.000,23.790,0.000,0.000,0.000,0.000,0.000
3425,1285.582,490.376,490.376,462.837,220.960,132.477,306.567,0.000,23.794,0.000,0.000,0.000,0.000,0.000
3426,1285.989,483.165,483.165,462.750,221.002,132.328,306.625,0.000,23.797,0.000,0.000,0.000,0.000,0.000
3427,1286.397,430.403,430.403,462.659,221.045,132.176,306.682,0.000,23.800,0.000,0.000,0.000,0.000,0.000
3428,1286.804,454.156,454.156,462.565,221.088,132.021,306.740,0.000,23.803,0.000,0.000,0.000,0.000,0.000
3429,1287.212,462.098,462.098,462.467,221.130,131.862,306.798,0.000,23.807,0.000,0.000,0.000,0.000,0.000
3430,1287.619,430.113,430.113,462.367,221.173,131.700,306.857,0.000,23.810,0.000,0.000,0.000,0.000,0.000
3431,1288.027,419.619,419.619,462.263,221.216,131.535,306.915,0.000,23.813,0.000,0.000,0.000,0.000,0.000
3432,1288.434,450.788,450.788,462.156,221.258,131.366,306.973,0.000,23.816,0.000,0.000,0.000,0.000,0.000
3433,1288.842,456.727,456.727,462.045,221.301,131.195,307.032,0.000,23.819,0.000,0.000,0.000,0.000,0.000
3434,1289.250,448.611,448.611,461.932,221.344,131.020,307.091,0.000,23.821,0.000,0.000,0.000,0.000,0.000
3435,1289.657,486.596,486.596,461.816,221.386,130.842,307.150,0.000,23.824,0.000,0.000,0.000,0.000,0.000
3436,1290.065,480.279,480.279,461.696,221.429,130.661,307.208,0.000,23.827,0.000,0.000,0.000,0.000,0.000
3437,1290.472,452.950,452.950,461.574,221.472,130.477,307.268,0.000,23.830,0.000,0.000,0.000,0.000,0.000
3438,1290.880,436.575,436.575,461.449,221.514,130.290,307.327,0.000,23.832,0.000,0.000,0.000,0.000,0.000
3439,1291.288,418.757,418.757,461.321,221.557,130.100,307.386,0.000,23.835,0.000,0.000,0.000,0.000,0.000
3440,1291.696,424.559,424.559,461.191,221.600,129.908,307.446,0.000,23.837,0.000,0.000,0.000,0.000,0.000
3441,1292.103,437.849,437.849,461.057,221.642,129.712,307.505,0.000,23.840,0.000,0.000,0.000,0.000,0.000
3442,1292.511,435.090,435.090,460.922,221.685,129.514,307.565,0.000,23.842,0.000,0.000,0.000,0.000,0.000
3443,1292.919,437.657,437.657,460.783,221.727,129.313,307.625,0.000,23.845,0.000,0.000,0.000,0.000,0.000
3444,1293.327,433.701,433.701,460.642,221.770,129.110,307.685,0.000,23.847,0.000,0.000,0.000,0.000,0.000
3445,1293.734,440.288,440.288,460.499,221.813,128.904,307.745,0.000,23.849,0.000,0.000,0.000,0.000,0.000
3446,1294.142,425.062,425.062,460.353,221.855,128.696,307.806,0.000,23.851,0.000,0.000,0.000,0.000,0.000
3447,1294.550,370.624,370.624,460.205,221.898,128.485,307.866,0.000,23.853,0.000,0.000,0.000,0.000,0.000
3448,1294.958,439.105,439.105,460.055,221.941,128.272,307.927,0.000,23.855,0.000,0.000,0.000,0.000,0.000
3449,1295.366,422.968,422.968,459.902,221.983,128.057,307.988,0.000,23.857,0.000,0.000,0.000,0.000,0.000
3450,1295.774,400.085,400.085,459.748,222.026,127.840,308.049,0.000,23.859,0.000,0.000,0.000,0.000,0.000
3451,1296.182,449.663,449.663,459.591,222.069,127.620,308.110,0.000,23.861,0.000,0.000,0.000,0.000,0.000
3452,1296.590,413.994,413.994,459.433,222.111,127.398,308.172,0.000,23.863,0.000,0.000,0.000,0.000,0.000
3453,1296.998,451.163,451.163,459.272,222.154,127.174,308.233,0.000,23.865,0.000,0.000,0.000,0.000,0.000
3454,1297.406,440.699,440.699,459.110,222.197,126.949,308.295,0.000,23.867,0.000,0.000,0.000,0.000,0.000
3455,1297.814,408.517,408.517,458.946,222.239,126.721,308.357,0.000,23.868,0.000,0.000,0.000,0.000,0.000
3456,1298.222,424.632,424.632,458.780,222.282,126.492,308.419,0.000,23.870,0.000,0.000,0.000,0.000,0.000
3457,1298.630,445.839,445.839,458.613,222.325,126.260,308.481,0.000,23.871,0.000,0.000,0.000,0.000,0.000
3458,1299.038,439.539,439.539,458.444,222.367,126.028,308.543,0.000,23.873,0.000,0.000,0.000,0.000,0.000
3459,1299.446,406.333,406.333,458.273,222.410,125.793,308.606,0.000,23.874,0.000,0.000,0.000,0.000,0.000
3460,1299.854,440.094,440.094,458.101,222.453,125.557,308.669,0.000,23.876,0.000,0.000,0.000,0.000,0.000
3461,1300.262,439.195,439.195,457.928,222.495,125.320,308.732,0.000,23.877,0.000,0.000,0.000,0.000,0.000
3462,1300.670,454.803,454.803,457.753,222.538,125.081,308.795,0.000,23.878,0.000,0.000,0.000,0.000,0.000
3463,1301.079,423.364,423.364,457.578,222.581,124.840,308.858,0.000,23.879,0.000,0.000,0.000,0.000,0.000
3464,1301.487,423.725,423.725,457.401,222.623,124.599,308.921,0.000,23.880,0.000,0.000,0.000,0.000,0.000
3465,1301.895,413.820,413.820,457.223,222.666,124.356,308.985,0.000,23.881,0.000,0.000,0.000,0.000,0.000
3466,1302.303,394.791,394.791,457.044,222.708,124.112,309.049,0.000,23.882,0.000,0.000,0.000,0.000,0.000
3467,1302.712,434.767,434.767,456.864,222.751,123.867,309.113,0.000,23.883,0.000,0.000,0.000,0.000,0.000
3468,1303.120,453.317,453.317,456.683,222.794,123.621,309.177,0.000,23.884,0.000,0.000,0.000,0.000,0.000
3469,1303.528,393.104,393.104,456.501,222.836,123.374,309.242,0.000,23.885,0.000,0.000,0.000,0.000,0.000
3470,1303.937,421.538,421.538,456.319,222.879,123.127,309.306,0.000,23.886,0.000,0.000,0.000,0.000,0.000
3471,1304.345,416.216,416.216,456.136,222.922,122.878,309.371,0.000,23.886,0.000,0.000,0.000,0.000,0.000
3472,1304.753,486.510,486.510,455.952,222.964,122.629,309.436,0.000,23.887,0.000,0.000,0.000,0.000,0.000
3473,1305.162,421.035,421.035,455.768,223.007,122.379,309.501,0.000,23.887,0.000,0.000,0.000,0.000,0.000
3474,1305.570,391.772,391.772,455.583,223.050,122.129,309.567,0.000,23.888,0.000,0.000,0.000,0.000,0.000
3475,1305.978,399.880,399.880,455.399,223.092,121.878,309.632,0.000,23.888,0.000,0.000,0.000,0.000,0.000
3476,1306.387,389.289,389.289,455.213,223.135,121.626,309.698,0.000,23.889,0.000,0.000,0.000,0.000,0.000
3477,1306.795,405.859,405.859,455.028,223.178,121.375,309.764,0.000,23.889,0.000,0.000,0.000,0.000,0.000
3478,1307.204,375.716,375.716,454.842,223.220,121.123,309.830,0.000,23.889,0.000,0.000,0.000,0.000,0.000
3479,1307.612,380.861,380.861,454.656,223.263,120.870,309.897,0.000,23.889,0.000,0.000,0.000,0.000,0.000
3480,1308.021,469.625,469.625,454.471,223.306,120.618,309.963,0.000,23.889,0.000,0.000,0.000,0.000,0.000
3481,1308.429,394.093,394.093,454.285,223.348,120.365,310.030,0.000,23.889,0.000,0.000,0.000,0.000,0.000
3482,1308.838,331.468,331.468,454.099,223.391,120.113,310.097,0.000,23.889,0.000,0.000,0.000,0.000,0.000
3483,1309.247,415.104,415.104,453.914,223.434,119.860,310.164,0.000,23.889,0.000,0.000,0.000,0.000,0.000
3484,1309.655,409.491,409.491,453.728,223.476,119.607,310.232,0.000,23.889,0.000,0.000,0.000,0.000,0.000
3485,1310.064,411.093,411.093,453.543,223.519,119.355,310.299,0.000,23.889,0.000,0.000,0.000,0.000,0.000
3486,1310.473,407.007,407.007,453.359,223.562,119.103,310.367,0.000,23.889,0.000,0.000,0.000,0.000,0.000
3487,1310.881,352.891,352.891,453.175,223.604,118.851,310.435,0.000,23.888,0.000,0.000,0.000,0.000,0.000
3488,1311.290,409.980,409.980,452.991,223.647,118.599,310.503,0.000,23.888,0.000,0.000,0.000,0.000,0.000
3489,1311.699,375.000,375.000,452.808,223.689,118.348,310.572,0.000,23.887,0.000,0.000,0.000,0.000,0.000
3490,1312.107,395.538,395.538,452.625,223.732,118.098,310.641,0.000,23.887,0.000,0.000,0.000,0.000,0.000
3491,1312.516,413.782,413.782,452.443,223.775,117.848,310.709,0.000,23.886,0.000,0.000,0.000,0.000,0.000
3492,1312.925,360.932,360.932,452.262,223.817,117.598,310.778,0.000,23.885,0.000,0.000,0.000,0.000,0.000
3493,1313.334,424.709,424.709,452.082,223.860,117.349,310.848,0.000,23.885,0.000,0.000,0.000,0.000,0.000
3494,1313.742,389.727,389.727,451.902,223.903,117.101,310.917,0.000,23.884,0.000,0.000,0.000,0.000,0.000
3495,1314.151,400.596,400.596,451.723,223.945,116.854,310.987,0.000,23.883,0.000,0.000,0.000,0.000,0.000
3496,1314.560,346.534,346.534,451.546,223.988,116.607,311.056,0.000,23.882,0.000,0.000,0.000,0.000,0.000
3497,1314.969,369.747,369.747,451.369,224.031,116.361,311.126,0.000,23.881,0.000,0.000,0.000,0.000,0.000
3498,1315.378,373.542,373.542,451.193,224.073,116.117,311.197,0.000,23.880,0.000,0.000,0.000,0.000,0.000
3499,1315.787,351.379,351.379,451.019,224.116,115.873,311.267,0.000,23.879,0.000,0.000,0.000,0.000,0.000
3500,1316.196,368.179,368.179,450.845,224.159,115.630,311.338,0.000,23.878,0.000,0.000,0.000,0.000,0.000
3501,1316.605,395.218,395.218,450.673,224.201,115.388,311.409,0.000,23.876,0.000,0.000,0.000,0.000,0.000
3502,1317.014,396.186,396.186,450.503,224.244,115.148,311.480,0.000,23.875,0.000,0.000,0.000,0.000,0.000
3503,1317.423,418.759,418.759,450.333,224.287,114.909,311.551,0.000,23.874,0.000,0.000,0.000,0.000,0.000
3504,1317.832,389.900,389.900,450.165,224.329,114.671,311.622,0.000,23.872,0.000,0.000,0.000,0.000,0.000
3505,1318.241,388.022,388.022,449.998,224.372,114.434,311.694,0.000,23.871,0.000,0.000,0.000,0.000,0.000
3506,1318.650,389.988,389.988,449.833,224.415,114.199,311.765,0.000,23.869,0.000,0.000,0.000,0.000,0.000
3507,1319.059,392.787,392.787,449.669,224.457,113.965,311.837,0.000,23.867,0.000,0.000,0.000,0.000,0.000
3508,1319.468,367.798,367.798,449.507,224.500,113.732,311.910,0.000,23.866,0.000,0.000,0.000,0.000,0.000
3509,1319.877,404.233,404.233,449.347,224.543,113.501,311.982,0.000,23.864,0.000,0.000,0.000,0.000,0.000
3510,1320.286,362.633,362.633,449.188,224.585,113.271,312.054,0.000,23.862,0.000,0.000,0.000,0.000,0.000
3511,1320.695,342.556,342.556,449.031,224.628,113.044,312.127,0.000,23.860,0.000,0.000,0.000,0.000,0.000
3512,1321.104,407.987,407.987,448.875,224.671,112.817,312.200,0.000,23.858,0.000,0.000,0.000,0.000,0.000
3513,1321.514,369.573,369.573,448.722,224.713,112.593,312.273,0.000,23.856,0.000,0.000,0.000,0.000,0.000
3514,1321.923,378.023,378.023,448.570,224.756,112.370,312.346,0.000,23.854,0.000,0.000,0.000,0.000,0.000
3515,1322.332,369.960,369.960,448.420,224.798,112.148,312.420,0.000,23.852,0.000,0.000,0.000,0.000,0.000
3516,1322.741,385.286,385.286,448.272,224.841,111.929,312.493,0.000,23.850,0.000,0.000,0.000,0.000,0.000
3517,1323.150,417.838,417.838,448.126,224.884,111.711,312.567,0.000,23.847,0.000,0.000,0.000,0.000,0.000
3518,1323.560,355.006,355.006,447.981,224.926,111.495,312.641,0.000,23.845,0.000,0.000,0.000,0.000,0.000
3519,1323.969,356.568,356.568,447.839,224.969,111.282,312.715,0.000,23.842,0.000,0.000,0.000,0.000,0.000
3520,1324.378,367.895,367.895,447.699,225.012,111.070,312.789,0.000,23.840,0.000,0.000,0.000,0.000,0.000
3521,1324.788,376.638,376.638,447.561,225.054,110.860,312.864,0.000,23.837,0.000,0.000,0.000,0.000,0.000
3522,1325.197,394.805,394.805,447.425,225.097,110.652,312.938,0.000,23.835,0.000,0.000,0.000,0.000,0.000
3523,1325.606,388.273,388.273,447.291,225.140,110.445,313.013,0.000,23.832,0.000,0.000,0.000,0.000,0.000
3524,1326.016,384.670,384.670,447.159,225.182,110.241,313.088,0.000,23.829,0.000,0.000,0.000,0.000,0.000
3525,1326.425,399.007,399.007,447.029,225.225,110.040,313.163,0.000,23.826,0.000,0.000,0.000,0.000,0.000
3526,1326.835,418.253,418.253,446.902,225.268,109.840,313.238,0.000,23.824,0.000,0.000,0.000,0.000,0.000
3527,1327.244,408.980,408.980,446.776,225.310,109.642,313.314,0.000,23.821,0.000,0.000,0.000,0.000,0.000
3528,1327.654,380.783,380.783,446.653,225.353,109.447,313.389,0.000,23.818,0.000,0.000,0.000,0.000,0.000
3529,1328.063,378.351,378.351,446.533,225.396,109.253,313.465,0.000,23.814,0.000,0.000,0.000,0.000,0.000
3530,1328.473,373.898,373.898,446.414,225.438,109.062,313.541,0.000,23.811,0.000,0.000,0.000,0.000,0.000
3531,1328.882,353.653,353.653,446.298,225.481,108.873,313.617,0.000,23.808,0.000,0.000,0.000,0.000,0.000
3532,1329.292,405.583,405.583,446.184,225.524,108.686,313.693,0.000,23.805,0.000,0.000,0.000,0.000,0.000
3533,1329.701,376.826,376.826,446.072,225.566,108.502,313.769,0.000,23.801,0.000,0.000,0.000,0.000,0.000
3534,1330.111,314.113,314.113,445.963,225.609,108.320,313.845,0.000,23.798,0.000,0.000,0.000,0.000,0.000
3535,1330.521,379.362,379.362,445.856,225.652,108.140,313.922,0.000,23.794,0.000,0.000,0.000,0.000,0.000
3536,1330.930,383.042,383.042,445.752,225.694,107.962,313.999,0.000,23.791,0.000,0.000,0.000,0.000,0.000
3537,1331.340,364.247,364.247,445.649,225.737,107.787,314.075,0.000,23.787,0.000,0.000,0.000,0.000,0.000
3538,1331.750,363.188,363.188,445.550,225.779,107.614,314.152,0.000,23.783,0.000,0.000,0.000,0.000,0.000
3539,1332.159,313.132,313.132,445.452,225.822,107.444,314.229,0.000,23.780,0.000,0.000,0.000,0.000,0.000
3540,1332.569,352.609,352.609,445.357,225.865,107.275,314.306,0.000,23.776,0.000,0.000,0.000,0.000,0.000
3541,1332.979,348.329,348.329,445.265,225.907,107.110,314.383,0.000,23.772,0.000,0.000,0.000,0.000,0.000
3542,1333.388,355.665,355.665,445.175,225.950,106.946,314.461,0.000,23.768,0.000,0.000,0.000,0.000,0.000
3543,1333.798,371.490,371.490,445.087,225.993,106.785,314.538,0.000,23.764,0.000,0.000,0.000,0.000,0.000
3544,1334.208,379.313,379.313,445.002,226.035,106.626,314.616,0.000,23.760,0.000,0.000,0.000,0.000,0.000
3545,1334.618,340.254,340.254,444.919,226.078,106.470,314.693,0.000,23.755,0.000,0.000,0.000,0.000,0.000
3546,1335.028,356.244,356.244,444.838,226.121,106.316,314.771,0.000,23.751,0.000,0.000,0.000,0.000,0.000
3547,1335.437,409.876,409.876,444.760,226.163,106.165,314.849,0.000,23.747,0.000,0.000,0.000,0.000,0.000
3548,1335.847,402.359,402.359,444.685,226.206,106.016,314.926,0.000,23.742,0.000,0.000,0.000,0.000,0.000
3549,1336.257,401.099,401.099,444.612,226.249,105.870,315.004,0.000,23.738,0.000,0.000,0.000,0.000,0.000
3550,1336.667,354.603,354.603,444.541,226.291,105.726,315.082,0.000,23.733,0.000,0.000,0.000,0.000,0.000
3551,1337.077,368.462,368.462,444.473,226.334,105.584,315.160,0.000,23.728,0.000,0.000,0.000,0.000,0.000
3552,1337.487,388.171,388.171,444.407,226.377,105.445,315.239,0.000,23.724,0.000,0.000,0.000,0.000,0.000
3553,1337.897,375.400,375.400,444.344,226.419,105.308,315.317,0.000,23.719,0.000,0.000,0.000,0.000,0.000
3554,1338.307,397.845,397.845,444.283,226.462,105.174,315.395,0.000,23.714,0.000,0.000,0.000,0.000,0.000
3555,1338.717,378.076,378.076,444.224,226.505,105.042,315.473,0.000,23.709,0.000,0.000,0.000,0.000,0.000
3556,1339.127,328.317,328.317,444.168,226.547,104.912,315.552,0.000,23.704,0.000,0.000,0.000,0.000,0.000
3557,1339.537,394.630,394.630,444.114,226.590,104.785,315.630,0.000,23.699,0.000,0.000,0.000,0.000,0.000
3558,1339.947,454.906,454.906,444.063,226.633,104.660,315.709,0.000,23.694,0.000,0.000,0.000,0.000,0.000
3559,1340.357,382.141,382.141,444.014,226.675,104.538,315.787,0.000,23.688,0.000,0.000,0.000,0.000,0.000
3560,1340.767,398.057,398.057,443.967,226.718,104.418,315.866,0.000,23.683,0.000,0.000,0.000,0.000,0.000
3561,1341.177,385.241,385.241,443.923,226.760,104.301,315.945,0.000,23.678,0.000,0.000,0.000,0.000,0.000
3562,1341.587,375.652,375.652,443.881,226.803,104.185,316.023,0.000,23.672,0.000,0.000,0.000,0.000,0.000
3563,1341.998,404.562,404.562,443.841,226.846,104.073,316.102,0.000,23.667,0.000,0.000,0.000,0.000,0.000
3564,1342.408,382.384,382.384,443.804,226.888,103.962,316.181,0.000,23.661,0.000,0.000,0.000,0.000,0.000
3565,1342.818,374.860,374.860,443.769,226.931,103.854,316.259,0.000,23.655,0.000,0.000,0.000,0.000,0.000
3566,1343.228,328.248,328.248,443.736,226.974,103.749,316.338,0.000,23.649,0.000,0.000,0.000,0.000,0.000
3567,1343.638,371.838,371.838,443.705,227.016,103.645,316.417,0.000,23.643,0.000,0.000,0.000,0.000,0.000
3568,1344.049,364.411,364.411,443.677,227.059,103.544,316.496,0.000,23.637,0.000,0.000,0.000,0.000,0.000
3569,1344.459,445.513,445.513,443.651,227.102,103.445,316.574,0.000,23.631,0.000,0.000,0.000,0.000,0.000
3570,1344.869,352.317,352.317,443.627,227.144,103.349,316.653,0.000,23.625,0.000,0.000,0.000,0.000,0.000
3571,1345.279,413.751,413.751,443.605,227.187,103.255,316.732,0.000,23.619,0.000,0.000,0.000,0.000,0.000
3572,1345.690,366.050,366.050,443.586,227.230,103.163,316.810,0.000,23.612,0.000,0.000,0.000,0.000,0.000
3573,1346.100,390.104,390.104,443.568,227.272,103.073,316.889,0.000,23.606,0.000,0.000,0.000,0.000,0.000
3574,1346.510,377.693,377.693,443.553,227.315,102.985,316.968,0.000,23.599,0.000,0.000,0.000,0.000,0.000
3575,1346.921,382.437,382.437,443.539,227.358,102.900,317.047,0.000,23.593,0.000,0.000,0.000,0.000,0.000
3576,1347.331,384.266,384.266,443.528,227.400,102.817,317.125,0.000,23.586,0.000,0.000,0.000,0.000,0.000
3577,1347.742,386.171,386.171,443.519,227.443,102.736,317.204,0.000,23.579,0.000,0.000,0.000,0.000,0.000
3578,1348.152,362.642,362.642,443.512,227.486,102.657,317.282,0.000,23.572,0.000,0.000,0.000,0.000,0.000
3579,1348.562,324.452,324.452,443.506,227.528,102.580,317.361,0.000,23.565,0.000,0.000,0.000,0.000,0.000
3580,1348.973,382.814,382.814,443.503,227.571,102.506,317.439,0.000,23.558,0.000,0.000,0.000,0.000,0.000
3581,1349.383,401.370,401.370,443.502,227.614,102.433,317.518,0.000,23.551,0.000,0.000,0.000,0.000,0.000
3582,1349.794,355.650,355.650,443.502,227.656,102.363,317.596,0.000,23.543,0.000,0.000,0.000,0.000,0.000
3583,1350.204,393.507,393.507,443.505,227.699,102.294,317.675,0.000,23.536,0.000,0.000,0.000,0.000,0.000
3584,1350.615,379.765,379.765,443.509,227.742,102.228,317.753,0.000,23.528,0.000,0.000,0.000,0.000,0.000
3585,1351.026,437.079,437.079,443.515,227.784,102.163,317.831,0.000,23.521,0.000,0.000,0.000,0.000,0.000
3586,1351.436,379.301,379.301,443.523,227.827,102.101,317.909,0.000,23.513,0.000,0.000,0.000,0.000,0.000
3587,1351.847,362.632,362.632,443.533,227.869,102.040,317.987,0.000,23.505,0.000,0.000,0.000,0.000,0.000
3588,1352.257,387.363,387.363,443.544,227.912,101.981,318.065,0.000,23.497,0.000,0.000,0.000,0.000,0.000
3589,1352.668,338.513,338.513,443.557,227.955,101.925,318.143,0.000,23.489,0.000,0.000,0.000,0.000,0.000
3590,1353.079,367.044,367.044,443.571,227.997,101.870,318.221,0.000,23.481,0.000,0.000,0.000,0.000,0.000
3591,1353.489,373.716,373.716,443.588,228.040,101.817,318.299,0.000,23.472,0.000,0.000,0.000,0.000,0.000
3592,1353.900,426.397,426.397,443.606,228.083,101.765,318.377,0.000,23.464,0.000,0.000,0.000,0.000,0.000
3593,1354.311,410.780,410.780,443.625,228.125,101.716,318.454,0.000,23.455,0.000,0.000,0.000,0.000,0.000
3594,1354.721,430.673,430.673,443.646,228.168,101.668,318.532,0.000,23.447,0.000,0.000,0.000,0.000,0.000
3595,1355.132,393.171,393.171,443.668,228.211,101.622,318.609,0.000,23.438,0.000,0.000,0.000,0.000,0.000
3596,1355.543,397.715,397.715,443.692,228.253,101.577,318.686,0.000,23.429,0.000,0.000,0.000,0.000,0.000
3597,1355.954,367.675,367.675,443.718,228.296,101.535,318.763,0.000,23.420,0.000,0.000,0.000,0.000,0.000
3598,1356.365,371.059,371.059,443.744,228.339,101.493,318.840,0.000,23.411,0.000,0.000,0.000,0.000,0.000
3599,1356.775,336.431,336.431,443.772,228.381,101.454,318.917,0.000,23.401,0.000,0.000,0.000,0.000,0.000
3600,1357.186,410.661,410.661,443.802,228.424,101.416,318.994,0.000,23.392,0.000,0.000,0.000,0.000,0.000
3601,1357.597,347.218,347.218,443.832,228.467,101.380,319.071,0.000,23.382,0.000,0.000,0.000,0.000,0.000
3602,1358.008,359.658,359.658,443.864,228.509,101.345,319.147,0.000,23.373,0.000,0.000,0.000,0.000,0.000
3603,1358.419,407.398,407.398,443.897,228.552,101.311,319.223,0.000,23.363,0.000,0.000,0.000,0.000,0.000
3604,1358.830,433.367,433.367,443.932,228.595,101.279,319.300,0.000,23.353,0.000,0.000,0.000,0.000,0.000
3605,1359.241,434.732,434.732,443.967,228.637,101.249,319.376,0.000,23.343,0.000,0.000,0.000,0.000,0.000
3606,1359.652,352.451,352.451,444.004,228.680,101.220,319.452,0.000,23.332,0.000,0.000,0.000,0.000,0.000
3607,1360.063,430.083,430.083,444.041,228.723,101.192,319.527,0.000,23.322,0.000,0.000,0.000,0.000,0.000
3608,1360.474,431.976,431.976,444.080,228.765,101.165,319.603,0.000,23.311,0.000,0.000,0.000,0.000,0.000
3609,1360.885,416.927,416.927,444.119,228.808,101.140,319.679,0.000,23.301,0.000,0.000,0.000,0.000,0.000
3610,1361.296,331.416,331.416,444.160,228.850,101.116,319.754,0.000,23.290,0.000,0.000,0.000,0.000,0.000
3611,1361.707,367.603,367.603,444.201,228.893,101.094,319.829,0.000,23.279,0.000,0.000,0.000,0.000,0.000
3612,1362.118,361.906,361.906,444.244,228.936,101.072,319.904,0.000,23.268,0.000,0.000,0.000,0.000,0.000
3613,1362.529,429.894,429.894,444.287,228.978,101.052,319.979,0.000,23.256,0.000,0.000,0.000,0.000,0.000
3614,1362.940,417.191,417.191,444.331,229.021,101.033,320.053,0.000,23.245,0.000,0.000,0.000,0.000,0.000
3615,1363.351,411.584,411.584,444.376,229.064,101.015,320.128,0.000,23.233,0.000,0.000,0.000,0.000,0.000
3616,1363.762,376.563,376.563,444.421,229.106,100.998,320.202,0.000,23.222,0.000,0.000,0.000,0.000,0.000
3617,1364.173,361.321,361.321,444.467,229.149,100.982,320.276,0.000,23.210,0.000,0.000,0.000,0.000,0.000
3618,1364.584,379.038,379.038,444.514,229.192,100.967,320.350,0.000,23.198,0.000,0.000,0.000,0.000,0.000
3619,1364.996,385.862,385.862,444.562,229.234,100.953,320.424,0.000,23.185,0.000,0.000,0.000,0.000,0.000
3620,1365.407,406.773,406.773,444.610,229.277,100.940,320.497,0.000,23.173,0.000,0.000,0.000,0.000,0.000
3621,1365.818,419.210,419.210,444.659,229.320,100.928,320.571,0.000,23.160,0.000,0.000,0.000,0.000,0.000
3622,1366.229,395.235,395.235,444.708,229.362,100.917,320.644,0.000,23.147,0.000,0.000,0.000,0.000,0.000
