ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Xray-Pb,Xray-Th,Xray-Ba
3359,1134.392,26.116,27.543,22.099,5.663,20.756,0.000,1.124,0.000,0.000,0.000,0.000,0.000,0.000
3360,1134.718,32.893,27.412,21.986,5.637,20.657,0.000,1.118,0.000,0.000,0.000,0.000,0.000,0.000
3361,1135.044,32.635,27.281,21.874,5.611,20.558,0.000,1.112,0.000,0.000,0.000,0.000,0.000,0.000
3362,1135.371,16.228,27.150,21.761,5.585,20.459,0.000,1.106,0.000,0.000,0.000,0.000,0.000,0.000
3363,1135.697,30.819,27.018,21.648,5.559,20.360,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000
3364,1136.023,20.745,26.887,21.535,5.533,20.261,0.000,1.094,0.000,0.000,0.000,0.000,0.000,0.000
3365,1136.349,28.486,26.757,21.423,5.506,20.162,0.000,1.089,0.000,0.000,0.000,0.000,0.000,0.000
3366,1136.675,29.820,26.626,21.310,5.480,20.063,0.000,1.083,0.000,0.000,0.000,0.000,0.000,0.000
3367,1137.002,35.560,26.495,21.197,5.454,19.964,0.000,1.077,0.000,0.000,0.000,0.000,0.000,0.000
3368,1137.328,19.005,26.364,21.084,5.428,19.865,0.000,1.071,0.000,0.000,0.000,0.000,0.000,0.000
3369,1137.654,28.931,26.234,20.971,5.402,19.767,0.000,1.066,0.000,0.000,0.000,0.000,0.000,0.000
3370,1137.980,20.746,26.104,20.859,5.376,19.668,0.000,1.060,0.000,0.000,0.000,0.000,0.000,0.000
3371,1138.306,20.709,25.973,20.746,5.349,19.570,0.000,1.054,0.000,0.000,0.000,0.000,0.000,0.000
3372,1138.633,26.153,25.843,20.633,5.323,19.471,0.000,1.049,0.000,0.000,0.000,0.000,0.000,0.000
3373,1138.959,23.856,25.713,20.520,5.297,19.373,0.000,1.043,0.000,0.000,0.000,0.000,0.000,0.000
3374,1139.285,33.524,25.584,20.408,5.271,19.275,0.000,1.038,0.000,0.000,0.000,0.000,0.000,0.000
3375,1139.611,26.486,25.454,20.295,5.245,19.177,0.000,1.032,0.000,0.000,0.000,0.000,0.000,0.000
3376,1139.937,16.264,25.324,20.182,5.219,19.079,0.000,1.027,0.000,0.000,0.000,0.000,0.000,0.000
3377,1140.263,51.264,25.195,20.069,5.193,18.981,0.000,1.021,0.000,0.000,0.000,0.000,0.000,0.000
3378,1140.589,25.376,25.066,19.957,5.166,18.883,0.000,1.016,0.000,0.000,0.000,0.000,0.000,0.000
3379,1140.915,32.523,24.937,19.844,5.140,18.785,0.000,1.011,0.000,0.000,0.000,0.000,0.000,0.000
3380,1141.241,33.487,24.808,19.731,5.114,18.688,0.000,1.006,0.000,0.000,0.000,0.000,0.000,0.000
3381,1141.567,48.560,24.679,19.618,5.088,18.590,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
3382,1141.894,43.042,24.550,19.506,5.062,18.493,0.000,0.995,0.000,0.000,0.000,0.000,0.000,0.000
3383,1142.220,29.894,24.422,19.393,5.037,18.395,0.000,0.990,0.000,0.000,0.000,0.000,0.000,0.000
3384,1142.546,27.671,24.294,19.280,5.011,18.298,0.000,0.985,0.000,0.000,0.000,0.000,0.000,0.000
3385,1142.872,38.300,24.166,19.167,4.985,18.201,0.000,0.980,0.000,0.000,0.000,0.000,0.000,0.000
3386,1143.198,26.376,24.038,19.055,4.959,18.104,0.000,0.975,0.000,0.000,0.000,0.000,0.000,0.000
3387,1143.524,32.893,23.910,18.942,4.933,18.007,0.000,0.970,0.000,0.000,0.000,0.000,0.000,0.000
3388,1143.850,24.302,23.783,18.829,4.908,17.910,0.000,0.965,0.000,0.000,0.000,0.000,0.000,0.000
3389,1144.176,23.783,23.656,18.716,4.882,17.813,0.000,0.960,0.000,0.000,0.000,0.000,0.000,0.000
3390,1144.502,39.264,23.529,18.603,4.857,17.717,0.000,0.955,0.000,0.000,0.000,0.000,0.000,0.000
3391,1144.828,27.782,23.402,18.491,4.831,17.620,0.000,0.950,0.000,0.000,0.000,0.000,0.000,0.000
3392,1145.154,35.783,23.275,18.378,4.806,17.524,0.000,0.945,0.000,0.000,0.000,0.000,0.000,0.000
3393,1145.480,10.338,23.149,18.265,4.781,17.428,0.000,0.941,0.000,0.000,0.000,0.000,0.000,0.000
3394,1145.806,30.671,23.022,18.152,4.755,17.331,0.000,0.936,0.000,0.000,0.000,0.000,0.000,0.000
3395,1146.132,28.375,22.896,18.040,4.730,17.235,0.000,0.931,0.000,0.000,0.000,0.000,0.000,0.000
3396,1146.458,24.042,22.771,17.927,4.705,17.139,0.000,0.926,0.000,0.000,0.000,0.000,0.000,0.000
3397,1146.783,23.560,22.645,17.814,4.680,17.043,0.000,0.922,0.000,0.000,0.000,0.000,0.000,0.000
3398,1147.109,44.523,22.520,17.701,4.655,16.947,0.000,0.917,0.000,0.000,0.000,0.000,0.000,0.000
3399,1147.435,24.560,22.395,17.589,4.631,16.852,0.000,0.912,0.000,0.000,0.000,0.000,0.000,0.000
3400,1147.761,26.746,22.270,17.476,4.606,16.756,0.000,0.908,0.000,0.000,0.000,0.000,0.000,0.000
3401,1148.087,35.449,22.145,17.363,4.581,16.661,0.000,0.903,0.000,0.000,0.000,0.000,0.000,0.000
3402,1148.413,26.486,22.020,17.250,4.556,16.565,0.000,0.899,0.000,0.000,0.000,0.000,0.000,0.000
3403,1148.739,32.745,21.896,17.138,4.532,16.470,0.000,0.894,0.000,0.000,0.000,0.000,0.000,0.000
3404,1149.065,40.523,21.771,17.025,4.507,16.375,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000
3405,1149.391,21.116,21.772,17.036,4.501,16.381,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000
3406,1149.717,21.450,21.772,17.048,4.496,16.388,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000
3407,1150.042,43.819,21.772,17.060,4.490,16.394,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000
3408,1150.368,34.450,21.773,17.071,4.484,16.401,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000
3409,1150.694,37.671,21.774,17.083,4.478,16.408,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000
3410,1151.020,28.042,21.775,17.094,4.473,16.414,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000
3411,1151.346,32.672,21.776,17.106,4.467,16.421,0.000,0.887,0.000,0.000,0.000,0.000,0.000,0.000
3412,1151.672,33.449,21.777,17.118,4.462,16.428,0.000,0.887,0.000,0.000,0.000,0.000,0.000,0.000
3413,1151.997,28.190,21.779,17.129,4.456,16.435,0.000,0.887,0.000,0.000,0.000,0.000,0.000,0.000
3414,1152.323,26.856,21.780,17.141,4.451,16.443,0.000,0.887,0.000,0.000,0.000,0.000,0.000,0.000
3415,1152.649,34.042,21.782,17.152,4.446,16.450,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3416,1152.975,33.597,21.784,17.164,4.441,16.457,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3417,1153.301,33.153,21.786,17.176,4.436,16.465,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3418,1153.626,27.968,21.788,17.187,4.430,16.472,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3419,1153.952,23.486,21.791,17.199,4.426,16.480,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3420,1154.278,27.449,21.793,17.210,4.421,16.487,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3421,1154.604,16.486,21.796,17.222,4.416,16.495,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3422,1154.929,25.560,21.799,17.234,4.411,16.503,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3423,1155.255,25.486,21.802,17.245,4.406,16.510,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3424,1155.581,26.042,21.805,17.257,4.402,16.518,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3425,1155.906,39.486,21.809,17.268,4.397,16.526,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3426,1156.232,22.672,21.812,17.280,4.393,16.534,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3427,1156.558,29.376,21.816,17.292,4.389,16.542,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3428,1156.884,22.782,21.820,17.303,4.384,16.550,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3429,1157.209,40.634,21.824,17.315,4.380,16.559,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3430,1157.535,23.042,21.828,17.326,4.376,16.567,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3431,1157.861,28.856,21.833,17.338,4.372,16.575,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3432,1158.186,11.227,21.837,17.350,4.368,16.584,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3433,1158.512,23.856,21.842,17.361,4.365,16.592,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3434,1158.837,43.745,21.847,17.373,4.361,16.601,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3435,1159.163,26.005,21.852,17.384,4.357,16.610,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3436,1159.489,25.671,21.857,17.396,4.354,16.618,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3437,1159.814,26.226,21.863,17.408,4.350,16.627,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3438,1160.140,40.116,21.868,17.419,4.347,16.636,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3439,1160.466,22.968,21.874,17.431,4.344,16.645,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3440,1160.791,36.819,21.880,17.442,4.340,16.654,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3441,1161.117,22.783,21.886,17.454,4.337,16.663,0.000,0.885,0.000,0.000,0.000,0.000,0.000,0.000
3442,1161.442,30.042,21.892,17.466,4.334,16.672,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3443,1161.768,21.116,21.899,17.477,4.332,16.682,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3444,1162.093,27.523,21.906,17.489,4.329,16.691,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3445,1162.419,26.153,21.912,17.500,4.326,16.700,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3446,1162.745,36.893,21.919,17.512,4.323,16.710,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3447,1163.070,25.486,21.926,17.524,4.321,16.719,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3448,1163.396,44.004,21.933,17.535,4.318,16.729,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3449,1163.721,40.227,21.940,17.547,4.316,16.738,0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000
3450,1164.047,19.708,21.948,17.558,4.314,16.748,0.000,0.887,0.000,0.000,0.000,0.000,0.000,0.000
3451,1164.372,32.634,21.955,17.570,4.311,16.757,0.000,0.887,0.000,0.000,0.000,0.000,0.000,0.000
3452,1164.698,14.893,21.963,17.582,4.309,16.767,0.000,0.887,0.000,0.000,0.000,0.000,0.000,0.000
3453,1165.023,33.005,21.970,17.593,4.307,16.776,0.000,0.887,0.000,0.000,0.000,0.000,0.000,0.000
3454,1165.349,28.634,21.978,17.605,4.305,16.786,0.000,0.887,0.000,0.000,0.000,0.000,0.000,0.000
3455,1165.674,28.634,21.986,17.616,4.303,16.796,0.000,0.887,0.000,0.000,0.000,0.000,0.000,0.000
3456,1166.000,20.301,21.994,17.628,4.301,16.805,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000
3457,1166.325,24.301,22.002,17.640,4.299,16.815,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000
3458,1166.650,39.338,22.010,17.651,4.297,16.825,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000
3459,1166.976,21.412,22.018,17.663,4.295,16.835,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000
3460,1167.301,32.301,22.026,17.674,4.294,16.844,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000
3461,1167.627,29.893,22.034,17.686,4.292,16.854,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000
3462,1167.952,31.634,22.043,17.698,4.290,16.864,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000
3463,1168.278,24.819,22.051,17.709,4.289,16.874,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000
3464,1168.603,28.893,22.060,17.721,4.287,16.884,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000
3465,1168.928,23.819,22.069,17.732,4.286,16.893,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000
3466,1169.254,38.671,22.078,17.744,4.285,16.903,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000
3467,1169.579,30.893,22.086,17.756,4.284,16.913,0.000,0.890,0.000,0.000,0.000,0.000,0.000,0.000
3468,1169.905,36.338,22.095,17.767,4.282,16.923,0.000,0.890,0.000,0.000,0.000,0.000,0.000,0.000
3469,1170.230,28.042,22.104,17.779,4.281,16.933,0.000,0.890,0.000,0.000,0.000,0.000,0.000,0.000
3470,1170.555,34.226,22.114,17.790,4.280,16.943,0.000,0.890,0.000,0.000,0.000,0.000,0.000,0.000
3471,1170.881,30.708,22.123,17.802,4.279,16.953,0.000,0.891,0.000,0.000,0.000,0.000,0.000,0.000
3472,1171.206,35.485,22.132,17.814,4.278,16.963,0.000,0.891,0.000,0.000,0.000,0.000,0.000,0.000
3473,1171.531,26.486,22.142,17.825,4.277,16.973,0.000,0.891,0.000,0.000,0.000,0.000,0.000,0.000
3474,1171.857,39.523,22.151,17.837,4.276,16.983,0.000,0.891,0.000,0.000,0.000,0.000,0.000,0.000
3475,1172.182,34.968,22.161,17.848,4.276,16.993,0.000,0.891,0.000,0.000,0.000,0.000,0.000,0.000
3476,1172.507,20.634,22.170,17.860,4.275,17.004,0.000,0.892,0.000,0.000,0.000,0.000,0.000,0.000
3477,1172.833,33.671,22.180,17.872,4.274,17.014,0.000,0.892,0.000,0.000,0.000,0.000,0.000,0.000
3478,1173.158,25.449,22.190,17.883,4.274,17.024,0.000,0.892,0.000,0.000,0.000,0.000,0.000,0.000
3479,1173.483,34.078,22.200,17.895,4.273,17.034,0.000,0.893,0.000,0.000,0.000,0.000,0.000,0.000
3480,1173.808,39.485,22.210,17.906,4.273,17.044,0.000,0.893,0.000,0.000,0.000,0.000,0.000,0.000
3481,1174.134,19.523,22.220,17.918,4.273,17.055,0.000,0.893,0.000,0.000,0.000,0.000,0.000,0.000
3482,1174.459,16.486,22.230,17.930,4.272,17.065,0.000,0.893,0.000,0.000,0.000,0.000,0.000,0.000
3483,1174.784,25.634,22.241,17.941,4.272,17.075,0.000,0.894,0.000,0.000,0.000,0.000,0.000,0.000
3484,1175.109,33.486,22.251,17.953,4.272,17.085,0.000,0.894,0.000,0.000,0.000,0.000,0.000,0.000
3485,1175.435,20.375,22.262,17.964,4.272,17.096,0.000,0.894,0.000,0.000,0.000,0.000,0.000,0.000
3486,1175.760,22.115,22.273,17.976,4.272,17.106,0.000,0.895,0.000,0.000,0.000,0.000,0.000,0.000
3487,1176.085,31.560,22.283,17.987,4.272,17.117,0.000,0.895,0.000,0.000,0.000,0.000,0.000,0.000
3488,1176.410,34.709,22.294,17.999,4.272,17.127,0.000,0.895,0.000,0.000,0.000,0.000,0.000,0.000
3489,1176.736,27.893,22.305,18.011,4.272,17.137,0.000,0.895,0.000,0.000,0.000,0.000,0.000,0.000
3490,1177.061,19.708,22.316,18.022,4.272,17.148,0.000,0.896,0.000,0.000,0.000,0.000,0.000,0.000
3491,1177.386,23.634,22.326,18.034,4.272,17.158,0.000,0.896,0.000,0.000,0.000,0.000,0.000,0.000
3492,1177.711,35.190,22.337,18.045,4.272,17.169,0.000,0.896,0.000,0.000,0.000,0.000,0.000,0.000
3493,1178.036,26.930,22.348,18.057,4.273,17.179,0.000,0.897,0.000,0.000,0.000,0.000,0.000,0.000
3494,1178.362,26.597,22.359,18.069,4.273,17.189,0.000,0.897,0.000,0.000,0.000,0.000,0.000,0.000
3495,1178.687,29.263,22.370,18.080,4.273,17.200,0.000,0.897,0.000,0.000,0.000,0.000,0.000,0.000
3496,1179.012,17.857,22.381,18.092,4.273,17.210,0.000,0.898,0.000,0.000,0.000,0.000,0.000,0.000
3497,1179.337,34.375,22.392,18.103,4.274,17.221,0.000,0.898,0.000,0.000,0.000,0.000,0.000,0.000
3498,1179.662,20.671,22.403,18.115,4.274,17.231,0.000,0.898,0.000,0.000,0.000,0.000,0.000,0.000
3499,1179.987,37.856,22.414,18.127,4.275,17.241,0.000,0.898,0.000,0.000,0.000,0.000,0.000,0.000
3500,1180.313,21.745,22.425,18.138,4.275,17.252,0.000,0.899,0.000,0.000,0.000,0.000,0.000,0.000
3501,1180.638,23.893,22.437,18.150,4.275,17.262,0.000,0.899,0.000,0.000,0.000,0.000,0.000,0.000
3502,1180.963,18.856,22.448,18.161,4.276,17.272,0.000,0.899,0.000,0.000,0.000,0.000,0.000,0.000
3503,1181.288,21.226,22.459,18.173,4.277,17.283,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000
3504,1181.613,31.819,22.470,18.185,4.277,17.293,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000
3505,1181.938,33.745,22.481,18.196,4.278,17.303,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000
3506,1182.263,32.745,22.493,18.208,4.278,17.314,0.000,0.901,0.000,0.000,0.000,0.000,0.000,0.000
3507,1182.588,35.301,22.504,18.219,4.279,17.324,0.000,0.901,0.000,0.000,0.000,0.000,0.000,0.000
3508,1182.913,31.709,22.516,18.231,4.280,17.335,0.000,0.901,0.000,0.000,0.000,0.000,0.000,0.000
3509,1183.238,22.968,22.527,18.243,4.280,17.345,0.000,0.902,0.000,0.000,0.000,0.000,0.000,0.000
3510,1183.563,29.116,22.538,18.254,4.281,17.355,0.000,0.902,0.000,0.000,0.000,0.000,0.000,0.000
3511,1183.889,41.782,22.550,18.266,4.282,17.366,0.000,0.902,0.000,0.000,0.000,0.000,0.000,0.000
3512,1184.214,35.819,22.562,18.277,4.283,17.376,0.000,0.903,0.000,0.000,0.000,0.000,0.000,0.000
3513,1184.539,28.893,22.573,18.289,4.284,17.386,0.000,0.903,0.000,0.000,0.000,0.000,0.000,0.000
3514,1184.864,36.634,22.585,18.301,4.285,17.397,0.000,0.903,0.000,0.000,0.000,0.000,0.000,0.000
3515,1185.189,33.152,22.596,18.312,4.286,17.407,0.000,0.903,0.000,0.000,0.000,0.000,0.000,0.000
3516,1185.514,34.523,22.608,18.324,4.287,17.418,0.000,0.904,0.000,0.000,0.000,0.000,0.000,0.000
3517,1185.839,41.597,22.620,18.335,4.288,17.428,0.000,0.904,0.000,0.000,0.000,0.000,0.000,0.000
3518,1186.164,36.523,22.632,18.347,4.289,17.439,0.000,0.904,0.000,0.000,0.000,0.000,0.000,0.000
3519,1186.489,39.931,22.644,18.359,4.290,17.449,0.000,0.905,0.000,0.000,0.000,0.000,0.000,0.000
3520,1186.814,26.671,22.656,18.370,4.291,17.460,0.000,0.905,0.000,0.000,0.000,0.000,0.000,0.000
3521,1187.139,22.744,22.668,18.382,4.292,17.470,0.000,0.905,0.000,0.000,0.000,0.000,0.000,0.000
3522,1187.464,19.597,22.680,18.393,4.293,17.481,0.000,0.906,0.000,0.000,0.000,0.000,0.000,0.000
3523,1187.789,28.116,22.692,18.405,4.295,17.491,0.000,0.906,0.000,0.000,0.000,0.000,0.000,0.000
3524,1188.114,23.523,22.704,18.417,4.296,17.502,0.000,0.906,0.000,0.000,0.000,0.000,0.000,0.000
3525,1188.439,41.523,22.716,18.428,4.297,17.512,0.000,0.907,0.000,0.000,0.000,0.000,0.000,0.000
3526,1188.764,31.782,22.729,18.440,4.299,17.523,0.000,0.907,0.000,0.000,0.000,0.000,0.000,0.000
3527,1189.088,29.560,22.741,18.451,4.300,17.534,0.000,0.908,0.000,0.000,0.000,0.000,0.000,0.000
3528,1189.413,28.633,22.754,18.463,4.302,17.544,0.000,0.908,0.000,0.000,0.000,0.000,0.000,0.000
3529,1189.738,44.004,22.766,18.475,4.303,17.555,0.000,0.908,0.000,0.000,0.000,0.000,0.000,0.000
3530,1190.063,20.449,22.779,18.486,4.305,17.566,0.000,0.909,0.000,0.000,0.000,0.000,0.000,0.000
3531,1190.388,35.930,22.791,18.498,4.306,17.576,0.000,0.909,0.000,0.000,0.000,0.000,0.000,0.000
3532,1190.713,33.708,22.804,18.509,4.308,17.587,0.000,0.909,0.000,0.000,0.000,0.000,0.000,0.000
3533,1191.038,29.930,22.816,18.521,4.309,17.597,0.000,0.910,0.000,0.000,0.000,0.000,0.000,0.000
3534,1191.363,29.078,22.829,18.533,4.311,17.608,0.000,0.910,0.000,0.000,0.000,0.000,0.000,0.000
3535,1191.688,23.634,22.842,18.544,4.313,17.619,0.000,0.910,0.000,0.000,0.000,0.000,0.000,0.000
3536,1192.013,32.449,22.854,18.556,4.314,17.629,0.000,0.911,0.000,0.000,0.000,0.000,0.000,0.000
3537,1192.338,28.819,22.867,18.567,4.316,17.640,0.000,0.911,0.000,0.000,0.000,0.000,0.000,0.000
3538,1192.662,27.930,22.879,18.579,4.318,17.650,0.000,0.911,0.000,0.000,0.000,0.000,0.000,0.000
3539,1192.987,27.041,22.892,18.591,4.319,17.661,0.000,0.912,0.000,0.000,0.000,0.000,0.000,0.000
3540,1193.312,17.745,22.905,18.602,4.321,17.671,0.000,0.912,0.000,0.000,0.000,0.000,0.000,0.000
3541,1193.637,28.263,22.917,18.614,4.323,17.682,0.000,0.912,0.000,0.000,0.000,0.000,0.000,0.000
3542,1193.962,25.597,22.930,18.625,4.325,17.692,0.000,0.913,0.000,0.000,0.000,0.000,0.000,0.000
3543,1194.287,41.893,22.943,18.637,4.327,17.703,0.000,0.913,0.000,0.000,0.000,0.000,0.000,0.000
3544,1194.611,32.190,22.956,18.649,4.329,17.714,0.000,0.914,0.000,0.000,0.000,0.000,0.000,0.000
3545,1194.936,31.856,22.968,18.660,4.330,17.724,0.000,0.914,0.000,0.000,0.000,0.000,0.000,0.000
3546,1195.261,22.300,22.981,18.672,4.332,17.735,0.000,0.914,0.000,0.000,0.000,0.000,0.000,0.000
3547,1195.586,33.375,22.994,18.683,4.334,17.745,0.000,0.915,0.000,0.000,0.000,0.000,0.000,0.000
3548,1195.911,35.634,23.007,18.695,4.336,17.756,0.000,0.915,0.000,0.000,0.000,0.000,0.000,0.000
3549,1196.235,33.189,23.020,18.707,4.338,17.766,0.000,0.915,0.000,0.000,0.000,0.000,0.000,0.000
3550,1196.560,29.930,23.033,18.718,4.340,17.777,0.000,0.916,0.000,0.000,0.000,0.000,0.000,0.000
3551,1196.885,26.300,23.045,18.730,4.342,17.787,0.000,0.916,0.000,0.000,0.000,0.000,0.000,0.000
3552,1197.210,36.782,23.058,18.741,4.345,17.798,0.000,0.916,0.000,0.000,0.000,0.000,0.000,0.000
3553,1197.535,29.078,23.071,18.753,4.347,17.808,0.000,0.917,0.000,0.000,0.000,0.000,0.000,0.000
3554,1197.859,15.449,23.084,18.765,4.349,17.819,0.000,0.917,0.000,0.000,0.000,0.000,0.000,0.000
3555,1198.184,26.782,23.097,18.776,4.351,17.829,0.000,0.917,0.000,0.000,0.000,0.000,0.000,0.000
3556,1198.509,41.634,23.111,18.788,4.353,17.840,0.000,0.918,0.000,0.000,0.000,0.000,0.000,0.000
3557,1198.834,29.300,23.124,18.799,4.356,17.850,0.000,0.918,0.000,0.000,0.000,0.000,0.000,0.000
3558,1199.158,28.041,23.137,18.811,4.358,17.861,0.000,0.918,0.000,0.000,0.000,0.000,0.000,0.000
3559,1199.483,25.967,23.150,18.823,4.360,17.871,0.000,0.919,0.000,0.000,0.000,0.000,0.000,0.000
3560,1199.808,33.856,23.164,18.834,4.363,17.882,0.000,0.919,0.000,0.000,0.000,0.000,0.000,0.000
3561,1200.132,25.226,23.177,18.846,4.365,17.892,0.000,0.919,0.000,0.000,0.000,0.000,0.000,0.000
3562,1200.457,37.856,23.190,18.857,4.368,17.903,0.000,0.920,0.000,0.000,0.000,0.000,0.000,0.000
3563,1200.782,27.671,23.204,18.869,4.370,17.913,0.000,0.920,0.000,0.000,0.000,0.000,0.000,0.000
3564,1201.107,35.893,23.217,18.881,4.373,17.924,0.000,0.920,0.000,0.000,0.000,0.000,0.000,0.000
3565,1201.431,26.338,23.231,18.892,4.376,17.935,0.000,0.921,0.000,0.000,0.000,0.000,0.000,0.000
3566,1201.756,33.041,23.245,18.904,4.378,17.945,0.000,0.921,0.000,0.000,0.000,0.000,0.000,0.000
3567,1202.081,35.559,23.259,18.915,4.381,17.956,0.000,0.921,0.000,0.000,0.000,0.000,0.000,0.000
3568,1202.405,28.671,23.272,18.927,4.384,17.967,0.000,0.922,0.000,0.000,0.000,0.000,0.000,0.000
3569,1202.730,25.189,23.286,18.939,4.387,17.977,0.000,0.922,0.000,0.000,0.000,0.000,0.000,0.000
3570,1203.055,24.337,23.300,18.950,4.390,17.988,0.000,0.923,0.000,0.000,0.000,0.000,0.000,0.000
3571,1203.379,32.782,23.314,18.962,4.393,17.999,0.000,0.923,0.000,0.000,0.000,0.000,0.000,0.000
3572,1203.704,29.337,23.329,18.973,4.396,18.010,0.000,0.923,0.000,0.000,0.000,0.000,0.000,0.000
3573,1204.028,24.968,23.343,18.985,4.399,18.020,0.000,0.924,0.000,0.000,0.000,0.000,0.000,0.000
3574,1204.353,22.745,23.357,18.997,4.402,18.031,0.000,0.924,0.000,0.000,0.000,0.000,0.000,0.000
3575,1204.678,30.449,23.371,19.008,4.405,18.042,0.000,0.924,0.000,0.000,0.000,0.000,0.000,0.000
3576,1205.002,37.115,23.385,19.020,4.408,18.052,0.000,0.925,0.000,0.000,0.000,0.000,0.000,0.000
3577,1205.327,45.115,23.399,19.031,4.411,18.063,0.000,0.925,0.000,0.000,0.000,0.000,0.000,0.000
3578,1205.652,24.634,23.414,19.043,4.414,18.074,0.000,0.925,0.000,0.000,0.000,0.000,0.000,0.000
3579,1205.976,26.115,23.428,19.055,4.418,18.084,0.000,0.926,0.000,0.000,0.000,0.000,0.000,0.000
3580,1206.301,38.375,23.442,19.066,4.421,18.095,0.000,0.926,0.000,0.000,0.000,0.000,0.000,0.000
3581,1206.625,37.745,23.456,19.078,4.424,18.106,0.000,0.926,0.000,0.000,0.000,0.000,0.000,0.000
3582,1206.950,43.856,23.471,19.089,4.428,18.116,0.000,0.927,0.000,0.000,0.000,0.000,0.000,0.000
3583,1207.274,36.819,23.485,19.101,4.431,18.127,0.000,0.927,0.000,0.000,0.000,0.000,0.000,0.000
3584,1207.599,19.189,23.500,19.113,4.435,18.137,0.000,0.928,0.000,0.000,0.000,0.000,0.000,0.000
3585,1207.924,35.078,23.514,19.124,4.438,18.148,0.000,0.928,0.000,0.000,0.000,0.000,0.000,0.000
3586,1208.248,30.819,23.529,19.136,4.442,18.159,0.000,0.928,0.000,0.000,0.000,0.000,0.000,0.000
3587,1208.573,36.633,23.543,19.147,4.445,18.169,0.000,0.929,0.000,0.000,0.000,0.000,0.000,0.000
3588,1208.897,27.078,23.558,19.159,4.449,18.180,0.000,0.929,0.000,0.000,0.000,0.000,0.000,0.000
3589,1209.222,30.449,23.573,19.171,4.453,18.190,0.000,0.929,0.000,0.000,0.000,0.000,0.000,0.000
