ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232
3768,1426.457,412.373,412.373,425.854,220.279,95.581,312.098,0.000,18.175,0.000,0.000,0.000,0.000
3769,1426.871,365.470,365.470,425.721,220.159,95.574,312.014,0.000,18.133,0.000,0.000,0.000,0.000
3770,1427.284,395.037,395.037,425.590,220.039,95.569,311.930,0.000,18.091,0.000,0.000,0.000,0.000
3771,1427.698,385.729,385.729,425.461,219.919,95.566,311.846,0.000,18.049,0.000,0.000,0.000,0.000
3772,1428.112,401.262,401.262,425.334,219.799,95.565,311.762,0.000,18.007,0.000,0.000,0.000,0.000
3773,1428.526,420.596,420.596,425.210,219.679,95.566,311.679,0.000,17.965,0.000,0.000,0.000,0.000
3774,1428.939,438.200,438.200,425.088,219.560,95.569,311.596,0.000,17.924,0.000,0.000,0.000,0.000
3775,1429.353,370.127,370.127,424.969,219.440,95.574,311.512,0.000,17.882,0.000,0.000,0.000,0.000
3776,1429.767,401.659,401.659,424.852,219.320,95.582,311.429,0.000,17.841,0.000,0.000,0.000,0.000
3777,1430.181,391.897,391.897,424.738,219.200,95.592,311.347,0.000,17.799,0.000,0.000,0.000,0.000
3778,1430.595,370.548,370.548,424.626,219.080,95.604,311.264,0.000,17.758,0.000,0.000,0.000,0.000
3779,1431.009,410.902,410.902,424.517,218.960,95.618,311.181,0.000,17.718,0.000,0.000,0.000,0.000
3780,1431.423,406.783,406.783,424.411,218.840,95.635,311.099,0.000,17.677,0.000,0.000,0.000,0.000
3781,1431.837,422.796,422.796,424.307,218.720,95.654,311.017,0.000,17.636,0.000,0.000,0.000,0.000
3782,1432.251,369.495,369.495,424.206,218.600,95.676,310.935,0.000,17.596,0.000,0.000,0.000,0.000
3783,1432.664,411.917,411.917,424.108,218.480,95.700,310.853,0.000,17.556,0.000,0.000,0.000,0.000
3784,1433.078,412.061,412.061,424.013,218.360,95.726,310.771,0.000,17.516,0.000,0.000,0.000,0.000
3785,1433.492,334.282,334.282,423.921,218.240,95.756,310.689,0.000,17.476,0.000,0.000,0.000,0.000
3786,1433.906,390.248,390.248,423.832,218.120,95.787,310.608,0.000,17.437,0.000,0.000,0.000,0.000
3787,1434.320,387.655,387.655,423.746,218.001,95.821,310.527,0.000,17.397,0.000,0.000,0.000,0.000
3788,1434.734,374.963,374.963,423.662,217.881,95.858,310.446,0.000,17.358,0.000,0.000,0.000,0.000
3789,1435.148,410.209,410.209,423.582,217.761,95.898,310.365,0.000,17.320,0.000,0.000,0.000,0.000
3790,1435.563,441.130,441.130,423.505,217.641,95.940,310.284,0.000,17.281,0.000,0.000,0.000,0.000
3791,1435.977,393.093,393.093,423.431,217.521,95.985,310.204,0.000,17.243,0.000,0.000,0.000,0.000
3792,1436.391,439.975,439.975,423.361,217.401,96.033,310.123,0.000,17.205,0.000,0.000,0.000,0.000
3793,1436.805,394.172,394.172,423.293,217.281,96.083,310.043,0.000,17.167,0.000,0.000,0.000,0.000
3794,1437.219,356.961,356.961,423.229,217.161,96.136,309.963,0.000,17.130,0.000,0.000,0.000,0.000
3795,1437.633,419.689,419.689,423.168,217.041,96.192,309.883,0.000,17.093,0.000,0.000,0.000,0.000
3796,1438.047,446.855,446.855,423.111,216.921,96.251,309.804,0.000,17.056,0.000,0.000,0.000,0.000
3797,1438.461,349.464,349.464,423.057,216.801,96.313,309.724,0.000,17.020,0.000,0.000,0.000,0.000
3798,1438.876,382.732,382.732,423.006,216.681,96.378,309.645,0.000,16.984,0.000,0.000,0.000,0.000
3799,1439.290,367.151,367.151,422.958,216.561,96.445,309.566,0.000,16.948,0.000,0.000,0.000,0.000
3800,1439.704,405.812,405.812,422.915,216.441,96.516,309.487,0.000,16.912,0.000,0.000,0.000,0.000
3801,1440.118,412.876,412.876,422.874,216.322,96.589,309.408,0.000,16.877,0.000,0.000,0.000,0.000
3802,1440.532,406.301,406.301,422.837,216.202,96.665,309.329,0.000,16.843,0.000,0.000,0.000,0.000
3803,1440.947,381.468,381.468,422.804,216.082,96.745,309.251,0.000,16.808,0.000,0.000,0.000,0.000
3804,1441.361,385.842,385.842,422.774,215.962,96.827,309.172,0.000,16.775,0.000,0.000,0.000,0.000
3805,1441.775,442.501,442.501,422.748,215.842,96.913,309.094,0.000,16.741,0.000,0.000,0.000,0.000
3806,1442.190,362.884,362.884,422.725,215.722,97.001,309.016,0.000,16.708,0.000,0.000,0.000,0.000
3807,1442.604,426.724,426.724,422.706,215.602,97.093,308.938,0.000,16.675,0.000,0.000,0.000,0.000
3808,1443.018,392.458,392.458,422.691,215.482,97.187,308.861,0.000,16.643,0.000,0.000,0.000,0.000
3809,1443.433,439.241,439.241,422.679,215.362,97.285,308.783,0.000,16.612,0.000,0.000,0.000,0.000
3810,1443.847,389.838,389.838,422.671,215.242,97.386,308.706,0.000,16.580,0.000,0.000,0.000,0.000
3811,1444.261,391.326,391.326,422.667,215.122,97.489,308.628,0.000,16.549,0.000,0.000,0.000,0.000
3812,1444.676,369.560,369.560,422.667,215.002,97.596,308.551,0.000,16.519,0.000,0.000,0.000,0.000
3813,1445.090,414.864,414.864,422.670,214.882,97.706,308.474,0.000,16.489,0.000,0.000,0.000,0.000
3814,1445.505,355.158,355.158,422.677,214.763,97.819,308.398,0.000,16.460,0.000,0.000,0.000,0.000
3815,1445.919,406.402,406.402,422.687,214.643,97.936,308.321,0.000,16.431,0.000,0.000,0.000,0.000
3816,1446.333,328.375,328.375,422.702,214.523,98.055,308.245,0.000,16.402,0.000,0.000,0.000,0.000
3817,1446.748,321.825,321.825,422.720,214.403,98.177,308.168,0.000,16.374,0.000,0.000,0.000,0.000
3818,1447.162,366.225,366.225,422.742,214.283,98.303,308.092,0.000,16.347,0.000,0.000,0.000,0.000
3819,1447.577,417.336,417.336,422.768,214.163,98.432,308.016,0.000,16.320,0.000,0.000,0.000,0.000
3820,1447.991,421.769,421.769,422.798,214.043,98.564,307.941,0.000,16.294,0.000,0.000,0.000,0.000
3821,1448.406,390.133,390.133,422.831,213.923,98.699,307.865,0.000,16.268,0.000,0.000,0.000,0.000
3822,1448.820,396.083,396.083,422.869,213.803,98.837,307.789,0.000,16.243,0.000,0.000,0.000,0.000
3823,1449.235,351.331,351.331,422.910,213.683,98.978,307.714,0.000,16.218,0.000,0.000,0.000,0.000
3824,1449.650,417.623,417.623,422.955,213.563,99.122,307.639,0.000,16.194,0.000,0.000,0.000,0.000
3825,1450.064,386.525,386.525,423.004,213.443,99.269,307.564,0.000,16.171,0.000,0.000,0.000,0.000
3826,1450.479,382.525,382.525,423.056,213.323,99.420,307.489,0.000,16.148,0.000,0.000,0.000,0.000
3827,1450.893,365.866,365.866,423.113,213.204,99.573,307.414,0.000,16.126,0.000,0.000,0.000,0.000
3828,1451.308,412.253,412.253,423.173,213.084,99.730,307.339,0.000,16.104,0.000,0.000,0.000,0.000
3829,1451.723,451.276,451.276,423.237,212.964,99.889,307.265,0.000,16.083,0.000,0.000,0.000,0.000
3830,1452.137,384.765,384.765,423.305,212.844,100.052,307.190,0.000,16.063,0.000,0.000,0.000,0.000
3831,1452.552,398.334,398.334,423.376,212.724,100.217,307.116,0.000,16.043,0.000,0.000,0.000,0.000
3832,1452.967,349.932,349.932,423.452,212.604,100.386,307.042,0.000,16.024,0.000,0.000,0.000,0.000
3833,1453.381,354.811,354.811,423.531,212.484,100.558,306.968,0.000,16.005,0.000,0.000,0.000,0.000
3834,1453.796,387.070,387.070,423.614,212.364,100.732,306.894,0.000,15.988,0.000,0.000,0.000,0.000
3835,1454.211,386.166,386.166,423.700,212.244,100.910,306.820,0.000,15.970,0.000,0.000,0.000,0.000
3836,1454.626,393.366,393.366,423.791,212.124,101.090,306.747,0.000,15.954,0.000,0.000,0.000,0.000
3837,1455.040,387.847,387.847,423.885,212.004,101.273,306.673,0.000,15.938,0.000,0.000,0.000,0.000
3838,1455.455,385.512,385.512,423.983,211.884,101.459,306.600,0.000,15.923,0.000,0.000,0.000,0.000
3839,1455.870,407.775,407.775,424.084,211.764,101.648,306.527,0.000,15.909,0.000,0.000,0.000,0.000
3840,1456.285,407.413,407.413,424.189,211.644,101.840,306.453,0.000,15.895,0.000,0.000,0.000,0.000
3841,1456.699,413.198,413.198,424.298,211.525,102.035,306.380,0.000,15.883,0.000,0.000,0.000,0.000
3842,1457.114,445.254,445.254,424.410,211.405,102.232,306.308,0.000,15.870,0.000,0.000,0.000,0.000
3843,1457.529,405.026,405.026,424.526,211.285,102.432,306.235,0.000,15.859,0.000,0.000,0.000,0.000
3844,1457.944,413.644,413.644,424.646,211.165,102.635,306.162,0.000,15.848,0.000,0.000,0.000,0.000
3845,1458.359,400.593,400.593,424.769,211.045,102.840,306.090,0.000,15.839,0.000,0.000,0.000,0.000
3846,1458.774,387.231,387.231,424.895,210.925,103.048,306.017,0.000,15.829,0.000,0.000,0.000,0.000
3847,1459.189,472.950,472.950,425.025,210.805,103.259,305.945,0.000,15.821,0.000,0.000,0.000,0.000
3848,1459.604,484.145,484.145,425.159,210.685,103.472,305.873,0.000,15.814,0.000,0.000,0.000,0.000
3849,1460.018,402.517,402.517,425.296,210.565,103.688,305.801,0.000,15.807,0.000,0.000,0.000,0.000
3850,1460.433,321.184,321.184,425.436,210.445,103.906,305.729,0.000,15.801,0.000,0.000,0.000,0.000
3851,1460.848,407.976,407.976,425.580,210.325,104.127,305.657,0.000,15.796,0.000,0.000,0.000,0.000
3852,1461.263,409.247,409.247,425.726,210.205,104.350,305.586,0.000,15.791,0.000,0.000,0.000,0.000
3853,1461.678,465.144,465.144,425.877,210.085,104.575,305.514,0.000,15.788,0.000,0.000,0.000,0.000
3854,1462.093,395.184,395.184,426.030,209.966,104.803,305.443,0.000,15.785,0.000,0.000,0.000,0.000
3855,1462.508,421.216,421.216,426.187,209.846,105.033,305.371,0.000,15.783,0.000,0.000,0.000,0.000
3856,1462.923,423.941,423.941,426.347,209.726,105.265,305.300,0.000,15.782,0.000,0.000,0.000,0.000
3857,1463.338,407.741,407.741,426.510,209.606,105.499,305.229,0.000,15.782,0.000,0.000,0.000,0.000
3858,1463.754,403.887,403.887,426.676,209.486,105.735,305.158,0.000,15.782,0.000,0.000,0.000,0.000
3859,1464.169,434.498,434.498,426.845,209.366,105.974,305.087,0.000,15.784,0.000,0.000,0.000,0.000
3860,1464.584,385.296,385.296,427.017,209.246,106.215,305.016,0.000,15.786,0.000,0.000,0.000,0.000
3861,1464.999,451.732,451.732,427.192,209.126,106.457,304.946,0.000,15.789,0.000,0.000,0.000,0.000
3862,1465.414,401.629,401.629,427.370,209.006,106.702,304.875,0.000,15.793,0.000,0.000,0.000,0.000
3863,1465.829,448.563,448.563,427.551,208.886,106.948,304.805,0.000,15.798,0.000,0.000,0.000,0.000
3864,1466.244,422.310,422.310,427.734,208.766,107.196,304.734,0.000,15.804,0.000,0.000,0.000,0.000
3865,1466.659,441.209,441.209,427.921,208.646,107.446,304.664,0.000,15.811,0.000,0.000,0.000,0.000
3866,1467.074,432.806,432.806,428.110,208.526,107.698,304.594,0.000,15.818,0.000,0.000,0.000,0.000
3867,1467.490,423.926,423.926,428.302,208.406,107.951,304.524,0.000,15.827,0.000,0.000,0.000,0.000
3868,1467.905,484.630,484.630,428.496,208.287,108.206,304.454,0.000,15.836,0.000,0.000,0.000,0.000
3869,1468.320,484.203,484.203,428.693,208.167,108.462,304.384,0.000,15.846,0.000,0.000,0.000,0.000
3870,1468.735,434.833,434.833,428.892,208.047,108.720,304.315,0.000,15.857,0.000,0.000,0.000,0.000
3871,1469.151,471.258,471.258,429.094,207.927,108.980,304.245,0.000,15.869,0.000,0.000,0.000,0.000
3872,1469.566,470.398,470.398,429.299,207.807,109.240,304.176,0.000,15.882,0.000,0.000,0.000,0.000
3873,1469.981,479.125,479.125,429.505,207.687,109.502,304.107,0.000,15.896,0.000,0.000,0.000,0.000
3874,1470.396,444.726,444.726,429.714,207.567,109.766,304.038,0.000,15.911,0.000,0.000,0.000,0.000
3875,1470.812,393.097,393.097,429.925,207.447,110.030,303.969,0.000,15.927,0.000,0.000,0.000,0.000
3876,1471.227,534.470,534.470,430.139,207.327,110.296,303.900,0.000,15.943,0.000,0.000,0.000,0.000
3877,1471.642,511.136,511.136,430.354,207.207,110.563,303.831,0.000,15.961,0.000,0.000,0.000,0.000
3878,1472.058,489.630,489.630,430.572,207.087,110.830,303.762,0.000,15.979,0.000,0.000,0.000,0.000
3879,1472.473,491.893,491.893,430.791,206.967,111.099,303.694,0.000,15.998,0.000,0.000,0.000,0.000
3880,1472.888,543.759,543.759,431.013,206.847,111.368,303.626,0.000,16.019,0.000,0.000,0.000,0.000
3881,1473.304,495.617,495.617,431.236,206.728,111.639,303.557,0.000,16.040,0.000,0.000,0.000,0.000
3882,1473.719,477.172,477.172,431.461,206.608,111.910,303.489,0.000,16.062,0.000,0.000,0.000,0.000
3883,1474.134,483.656,483.656,431.688,206.488,112.182,303.421,0.000,16.085,0.000,0.000,0.000,0.000
3884,1474.550,462.900,462.900,431.917,206.368,112.454,303.354,0.000,16.109,0.000,0.000,0.000,0.000
3885,1474.965,545.075,545.075,432.147,206.248,112.727,303.286,0.000,16.134,0.000,0.000,0.000,0.000
3886,1475.381,485.139,485.139,432.379,206.128,113.000,303.219,0.000,16.160,0.000,0.000,0.000,0.000
3887,1475.796,470.695,470.695,432.612,206.008,113.274,303.151,0.000,16.187,0.000,0.000,0.000,0.000
3888,1476.212,527.382,527.382,432.847,205.888,113.548,303.084,0.000,16.215,0.000,0.000,0.000,0.000
3889,1476.627,405.568,405.568,433.083,205.768,113.823,303.017,0.000,16.243,0.000,0.000,0.000,0.000
3890,1477.043,457.052,457.052,433.321,205.648,114.097,302.950,0.000,16.273,0.000,0.000,0.000,0.000
3891,1477.458,443.769,443.769,433.559,205.528,114.372,302.884,0.000,16.304,0.000,0.000,0.000,0.000
3892,1477.874,487.650,487.650,433.799,205.408,114.647,302.817,0.000,16.335,0.000,0.000,0.000,0.000
3893,1478.289,457.689,457.689,434.040,205.288,114.922,302.751,0.000,16.367,0.000,0.000,0.000,0.000
3894,1478.705,465.147,465.147,434.282,205.169,115.197,302.685,0.000,16.401,0.000,0.000,0.000,0.000
3895,1479.120,527.465,527.465,434.525,205.049,115.472,302.619,0.000,16.435,0.000,0.000,0.000,0.000
3896,1479.536,511.698,511.698,434.769,204.929,115.746,302.553,0.000,16.470,0.000,0.000,0.000,0.000
3897,1479.952,511.689,511.689,435.014,204.809,116.020,302.488,0.000,16.506,0.000,0.000,0.000,0.000
3898,1480.367,511.260,511.260,435.260,204.689,116.294,302.422,0.000,16.543,0.000,0.000,0.000,0.000
3899,1480.783,478.468,478.468,435.506,204.569,116.568,302.357,0.000,16.581,0.000,0.000,0.000,0.000
3900,1481.198,551.420,551.420,435.753,204.449,116.841,302.292,0.000,16.620,0.000,0.000,0.000,0.000
3901,1481.614,512.936,512.936,436.001,204.329,117.114,302.227,0.000,16.660,0.000,0.000,0.000,0.000
3902,1482.030,465.898,465.898,436.249,204.209,117.386,302.163,0.000,16.701,0.000,0.000,0.000,0.000
3903,1482.445,555.195,555.195,436.498,204.089,117.657,302.099,0.000,16.742,0.000,0.000,0.000,0.000
3904,1482.861,571.815,571.815,436.747,203.969,117.928,302.035,0.000,16.785,0.000,0.000,0.000,0.000
3905,1483.277,495.737,495.737,436.996,203.849,118.197,301.971,0.000,16.828,0.000,0.000,0.000,0.000
3906,1483.692,545.539,545.539,437.246,203.729,118.466,301.907,0.000,16.872,0.000,0.000,0.000,0.000
3907,1484.108,593.775,593.775,437.496,203.609,118.734,301.844,0.000,16.917,0.000,0.000,0.000,0.000
3908,1484.524,509.115,509.115,437.746,203.490,119.002,301.781,0.000,16.963,0.000,0.000,0.000,0.000
3909,1484.940,591.256,591.256,437.996,203.370,119.268,301.718,0.000,17.010,0.000,0.000,0.000,0.000
3910,1485.355,518.634,518.634,438.246,203.250,119.532,301.656,0.000,17.058,0.000,0.000,0.000,0.000
3911,1485.771,540.106,540.106,438.496,203.130,119.796,301.594,0.000,17.107,0.000,0.000,0.000,0.000
3912,1486.187,591.432,591.432,438.746,203.010,120.059,301.532,0.000,17.156,0.000,0.000,0.000,0.000
3913,1486.603,604.875,604.875,438.996,202.890,120.320,301.470,0.000,17.206,0.000,0.000,0.000,0.000
3914,1487.019,584.548,584.548,439.246,202.770,120.580,301.409,0.000,17.258,0.000,0.000,0.000,0.000
3915,1487.434,552.264,552.264,439.495,202.650,120.838,301.348,0.000,17.310,0.000,0.000,0.000,0.000
3916,1487.850,524.327,524.327,439.744,202.530,121.095,301.287,0.000,17.362,0.000,0.000,0.000,0.000
3917,1488.266,561.745,561.745,439.993,202.410,121.350,301.227,0.000,17.416,0.000,0.000,0.000,0.000
3918,1488.682,556.492,556.492,440.241,202.290,121.604,301.167,0.000,17.470,0.000,0.000,0.000,0.000
3919,1489.098,549.758,549.758,440.489,202.170,121.856,301.107,0.000,17.526,0.000,0.000,0.000,0.000
3920,1489.514,515.221,515.221,440.736,202.050,122.106,301.048,0.000,17.582,0.000,0.000,0.000,0.000
3921,1489.930,542.588,542.588,440.983,201.931,122.355,300.989,0.000,17.639,0.000,0.000,0.000,0.000
3922,1490.346,625.059,625.059,441.228,201.811,122.602,300.931,0.000,17.696,0.000,0.000,0.000,0.000
3923,1490.762,644.662,644.662,441.474,201.691,122.846,300.873,0.000,17.754,0.000,0.000,0.000,0.000
3924,1491.178,562.335,562.335,441.718,201.571,123.089,300.815,0.000,17.814,0.000,0.000,0.000,0.000
3925,1491.593,593.351,593.351,441.961,201.451,123.330,300.758,0.000,17.873,0.000,0.000,0.000,0.000
3926,1492.009,587.300,587.300,442.204,201.331,123.569,300.701,0.000,17.934,0.000,0.000,0.000,0.000
3927,1492.425,526.920,526.920,442.445,201.211,123.806,300.644,0.000,17.995,0.000,0.000,0.000,0.000
3928,1492.841,595.729,595.729,442.686,201.091,124.040,300.588,0.000,18.057,0.000,0.000,0.000,0.000
3929,1493.257,573.945,573.945,442.926,200.971,124.273,300.533,0.000,18.120,0.000,0.000,0.000,0.000
3930,1493.673,588.374,588.374,443.164,200.851,124.503,300.478,0.000,18.184,0.000,0.000,0.000,0.000
3931,1494.089,538.539,538.539,443.402,200.731,124.731,300.423,0.000,18.248,0.000,0.000,0.000,0.000
3932,1494.506,628.130,628.130,443.638,200.611,124.956,300.369,0.000,18.313,0.000,0.000,0.000,0.000
3933,1494.922,574.724,574.724,443.873,200.491,125.179,300.316,0.000,18.378,0.000,0.000,0.000,0.000
3934,1495.338,602.742,602.742,444.107,200.371,125.400,300.262,0.000,18.444,0.000,0.000,0.000,0.000
3935,1495.754,563.916,563.916,444.339,200.252,125.618,300.210,0.000,18.511,0.000,0.000,0.000,0.000
3936,1496.170,600.779,600.779,444.570,200.132,125.834,300.158,0.000,18.578,0.000,0.000,0.000,0.000
3937,1496.586,607.789,607.789,444.800,200.012,126.047,300.107,0.000,18.646,0.000,0.000,0.000,0.000
3938,1497.002,612.399,612.399,445.028,199.892,126.258,300.056,0.000,18.715,0.000,0.000,0.000,0.000
3939,1497.418,549.228,549.228,445.255,199.772,126.466,300.005,0.000,18.784,0.000,0.000,0.000,0.000
3940,1497.834,571.016,571.016,445.481,199.652,126.671,299.956,0.000,18.854,0.000,0.000,0.000,0.000
3941,1498.250,599.947,599.947,445.705,199.532,126.874,299.907,0.000,18.924,0.000,0.000,0.000,0.000
3942,1498.667,565.042,565.042,445.927,199.412,127.074,299.858,0.000,18.995,0.000,0.000,0.000,0.000
3943,1499.083,582.991,582.991,446.148,199.292,127.271,299.811,0.000,19.066,0.000,0.000,0.000,0.000
3944,1499.499,619.415,619.415,446.367,199.172,127.465,299.764,0.000,19.138,0.000,0.000,0.000,0.000
3945,1499.915,599.931,599.931,446.584,199.052,127.657,299.717,0.000,19.210,0.000,0.000,0.000,0.000
3946,1500.331,638.773,638.773,446.800,198.932,127.846,299.671,0.000,19.283,0.000,0.000,0.000,0.000
3947,1500.748,595.960,595.960,447.015,198.812,128.031,299.626,0.000,19.357,0.000,0.000,0.000,0.000
3948,1501.164,580.692,580.692,447.227,198.693,128.214,299.582,0.000,19.431,0.000,0.000,0.000,0.000
3949,1501.580,623.745,623.745,447.438,198.573,128.394,299.539,0.000,19.505,0.000,0.000,0.000,0.000
3950,1501.996,532.537,532.537,447.647,198.453,128.572,299.496,0.000,19.579,0.000,0.000,0.000,0.000
3951,1502.413,588.326,588.326,447.854,198.333,128.746,299.454,0.000,19.655,0.000,0.000,0.000,0.000
3952,1502.829,593.022,593.022,448.060,198.213,128.917,299.413,0.000,19.730,0.000,0.000,0.000,0.000
3953,1503.245,587.434,587.434,448.264,198.093,129.085,299.372,0.000,19.806,0.000,0.000,0.000,0.000
3954,1503.662,613.308,613.308,448.466,197.973,129.250,299.333,0.000,19.882,0.000,0.000,0.000,0.000
3955,1504.078,549.074,549.074,448.666,197.853,129.413,299.294,0.000,19.959,0.000,0.000,0.000,0.000
3956,1504.494,591.962,591.962,448.864,197.733,129.572,299.256,0.000,20.036,0.000,0.000,0.000,0.000
3957,1504.911,605.633,605.633,449.061,197.613,129.728,299.219,0.000,20.113,0.000,0.000,0.000,0.000
3958,1505.327,589.066,589.066,449.256,197.493,129.881,299.183,0.000,20.191,0.000,0.000,0.000,0.000
3959,1505.743,645.127,645.127,449.449,197.373,130.032,299.148,0.000,20.269,0.000,0.000,0.000,0.000
3960,1506.160,558.928,558.928,449.640,197.253,130.179,299.114,0.000,20.347,0.000,0.000,0.000,0.000
3961,1506.576,590.301,590.301,449.829,197.134,130.323,299.081,0.000,20.425,0.000,0.000,0.000,0.000
3962,1506.993,604.196,604.196,450.017,197.014,130.464,299.049,0.000,20.504,0.000,0.000,0.000,0.000
3963,1507.409,621.491,621.491,450.202,196.894,130.602,299.018,0.000,20.583,0.000,0.000,0.000,0.000
3964,1507.826,626.242,626.242,450.386,196.774,130.737,298.988,0.000,20.662,0.000,0.000,0.000,0.000
3965,1508.242,631.422,631.422,450.569,196.654,130.869,298.958,0.000,20.741,0.000,0.000,0.000,0.000
3966,1508.658,518.410,518.410,450.749,196.534,130.998,298.930,0.000,20.820,0.000,0.000,0.000,0.000
3967,1509.075,593.705,593.705,450.928,196.414,131.124,298.903,0.000,20.900,0.000,0.000,0.000,0.000
3968,1509.491,632.732,632.732,451.105,196.294,131.247,298.878,0.000,20.980,0.000,0.000,0.000,0.000
3969,1509.908,618.423,618.423,451.280,196.174,131.367,298.853,0.000,21.060,0.000,0.000,0.000,0.000
3970,1510.324,631.428,631.428,451.453,196.054,131.484,298.829,0.000,21.140,0.000,0.000,0.000,0.000
3971,1510.741,565.705,565.705,451.625,195.934,131.599,298.807,0.000,21.220,0.000,0.000,0.000,0.000
3972,1511.157,575.272,575.272,451.795,195.814,131.710,298.786,0.000,21.300,0.000,0.000,0.000,0.000
3973,1511.574,564.720,564.720,451.964,195.694,131.818,298.766,0.000,21.380,0.000,0.000,0.000,0.000
3974,1511.991,605.554,605.554,452.131,195.574,131.924,298.747,0.000,21.460,0.000,0.000,0.000,0.000
3975,1512.407,569.757,569.757,452.297,195.455,132.026,298.730,0.000,21.541,0.000,0.000,0.000,0.000
3976,1512.824,582.212,582.212,452.461,195.335,132.126,298.714,0.000,21.621,0.000,0.000,0.000,0.000
3977,1513.240,623.204,623.204,452.623,195.215,132.223,298.699,0.000,21.701,0.000,0.000,0.000,0.000
3978,1513.657,542.567,542.567,452.784,195.095,132.317,298.686,0.000,21.781,0.000,0.000,0.000,0.000
3979,1514.073,625.028,625.028,452.944,194.975,132.409,298.674,0.000,21.862,0.000,0.000,0.000,0.000
3980,1514.490,593.301,593.301,453.102,194.855,132.497,298.663,0.000,21.942,0.000,0.000,0.000,0.000
3981,1514.907,572.673,572.673,453.259,194.735,132.584,298.654,0.000,22.022,0.000,0.000,0.000,0.000
3982,1515.323,613.247,613.247,453.415,194.615,132.667,298.646,0.000,22.102,0.000,0.000,0.000,0.000
3983,1515.740,597.688,597.688,453.569,194.495,132.748,298.639,0.000,22.182,0.000,0.000,0.000,0.000
3984,1516.157,561.192,561.192,453.723,194.375,132.827,298.635,0.000,22.262,0.000,0.000,0.000,0.000
3985,1516.573,571.852,571.852,453.875,194.255,132.902,298.631,0.000,22.341,0.000,0.000,0.000,0.000
3986,1516.990,529.739,529.739,454.026,194.135,132.976,298.629,0.000,22.421,0.000,0.000,0.000,0.000
3987,1517.407,556.454,556.454,454.176,194.015,133.047,298.629,0.000,22.500,0.000,0.000,0.000,0.000
3988,1517.824,617.585,617.585,454.326,193.896,133.116,298.631,0.000,22.579,0.000,0.000,0.000,0.000
3989,1518.240,576.509,576.509,454.474,193.776,133.182,298.634,0.000,22.658,0.000,0.000,0.000,0.000
3990,1518.657,560.741,560.741,454.622,193.656,133.246,298.638,0.000,22.737,0.000,0.000,0.000,0.000
3991,1519.074,584.037,584.037,454.769,193.536,133.308,298.644,0.000,22.816,0.000,0.000,0.000,0.000
3992,1519.491,581.255,581.255,454.915,193.416,133.368,298.652,0.000,22.894,0.000,0.000,0.000,0.000
3993,1519.907,572.413,572.413,455.060,193.296,133.426,298.662,0.000,22.972,0.000,0.000,0.000,0.000
3994,1520.324,555.937,555.937,455.205,193.176,133.482,298.674,0.000,23.050,0.000,0.000,0.000,0.000
3995,1520.741,560.606,560.606,455.350,193.056,133.536,298.687,0.000,23.127,0.000,0.000,0.000,0.000
3996,1521.158,580.571,580.571,455.494,192.936,133.588,298.702,0.000,23.205,0.000,0.000,0.000,0.000
3997,1521.575,592.166,592.166,455.638,192.816,133.638,298.719,0.000,23.282,0.000,0.000,0.000,0.000
3998,1521.991,602.104,602.104,455.782,192.696,133.686,298.738,0.000,23.358,0.000,0.000,0.000,0.000
3999,1522.408,563.220,563.220,455.926,192.576,133.733,298.758,0.000,23.435,0.000,0.000,0.000,0.000
4000,1522.825,529.639,529.639,456.069,192.456,133.778,298.781,0.000,23.511,0.000,0.000,0.000,0.000
4001,1523.242,525.599,525.599,456.213,192.336,133.822,298.805,0.000,23.586,0.000,0.000,0.000,0.000
4002,1523.659,542.470,542.470,456.357,192.217,133.864,298.832,0.000,23.661,0.000,0.000,0.000,0.000
4003,1524.076,565.236,565.236,456.501,192.097,133.905,298.860,0.000,23.736,0.000,0.000,0.000,0.000
4004,1524.493,530.666,530.666,456.645,191.977,133.944,298.891,0.000,23.811,0.000,0.000,0.000,0.000
4005,1524.909,501.942,501.942,456.790,191.857,133.982,298.923,0.000,23.885,0.000,0.000,0.000,0.000
4006,1525.326,578.973,578.973,456.935,191.737,134.019,298.958,0.000,23.958,0.000,0.000,0.000,0.000
4007,1525.743,528.545,528.545,457.081,191.617,134.055,298.994,0.000,24.032,0.000,0.000,0.000,0.000
4008,1526.160,557.868,557.868,457.228,191.497,134.090,299.033,0.000,24.105,0.000,0.000,0.000,0.000
4009,1526.577,518.081,518.081,457.375,191.377,134.124,299.074,0.000,24.177,0.000,0.000,0.000,0.000
4010,1526.994,545.739,545.739,457.524,191.257,134.157,299.117,0.000,24.249,0.000,0.000,0.000,0.000
4011,1527.411,513.714,513.714,457.673,191.137,134.190,299.163,0.000,24.320,0.000,0.000,0.000,0.000
4012,1527.828,540.117,540.117,457.824,191.017,134.222,299.210,0.000,24.391,0.000,0.000,0.000,0.000
4013,1528.245,544.261,544.261,457.976,190.897,134.253,299.260,0.000,24.462,0.000,0.000,0.000,0.000
4014,1528.662,503.394,503.394,458.129,190.777,134.284,299.312,0.000,24.532,0.000,0.000,0.000,0.000
4015,1529.079,505.865,505.865,458.283,190.658,134.315,299.367,0.000,24.602,0.000,0.000,0.000,0.000
