file	side	api	kind	line	receiver	args
BecquerelMonitor/EfficiencyMakerForm.cs	print	ToString	UNK	1080	text	
BecquerelMonitor/EfficiencyMakerForm.cs	print	ToString	UNK	1280	args.Error	
BecquerelMonitor/EfficiencyMakerForm.cs	print	string.Format	UNK	485		Resources.EfficiencyMakerGeometryLoaded
BecquerelMonitor/EfficiencyMakerForm.cs	print	string.Format	UNK	741		" "
BecquerelMonitor/EfficiencyMakerForm.cs	print	string.Format	UNK	878		Resources.EfficiencyMakerSetGone
BecquerelMonitor/EfficiencyMakerForm.cs	print	string.Format	UNK	894		Resources.EfficiencyMakerSetSkipped
BecquerelMonitor/EfficiencyMakerForm.cs	print	string.Format	UNK	1475		Resources.EfficiencyMakerCalcStatus
BecquerelMonitor/EfficiencyMakerForm.cs	print	string.Format	UNK	1477		Resources.EfficiencyMakerStatus
BecquerelMonitor/EfficiencyMakerForm.cs	print	string.Format	UNK	1519		Resources.EfficiencyMakerSavedToConfig
BecquerelMonitor/EfficiencyMakerForm.cs	print	string.Format	UNK	1543		Resources.EfficiencyMakerSaved
BecquerelMonitor/EnergySpectrum.cs	print	concat	NUM	230	numberOfChannels	
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	2090	this.stopwatch.ElapsedTicks	
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	3674	val	
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	3690	val	
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	3917	num5	" "
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	3959	i	
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4335	this.cursorChannel	intFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4339	channelEnergy	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4344	channelGrossCounts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4367	adjBgChannelCounts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4373	num11	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4462	start_channel	intFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4462	end_channel	intFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4465	start_energy	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4465	end_energy	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4469	gross_counts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4474	adj_bg_counts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4478	bg_ratio	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4483	net_cps	preciseFloatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4483	net_cps_err	preciseFloatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4487	net_cps	preciseFloatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4493	net_counts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4493	net_counts_err	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4497	net_counts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4504	net_cps	preciseFloatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4522	Lc	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4527	Lu	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4532	Ld	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4535	Lq	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	4557	selection.ActivityLineKev	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	4565	selection.ActivityIntensity	" "
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4587	activityUpperLimit	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4592	activityByMassUpperLimit	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4597	activityByVolumeUpperLimit	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4605	activity	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4605	activityError	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4610	activityByMass	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4610	activityByMassError	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4615	activityByVolume	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4615	activityByVolumeError	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4641	peak_counts	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	4644	(this.selectionFWHM * 100.0)	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	4645	(this.selectionFWHMinkev)	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	NUM	4645	this.selectionFullWidth	intFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	4653	(this.selectionCentroidkeV)	floatFormat
BecquerelMonitor/EnergySpectrumView.cs	print	ToString	UNK	4654	(this.selectionCentroidCh)	intFormat
BecquerelMonitor/EnergySpectrumView.cs	print	concat	NUM	4586	Activity	
BecquerelMonitor/EnergySpectrumView.cs	print	concat	NUM	4591	Activity	
BecquerelMonitor/EnergySpectrumView.cs	print	concat	NUM	4596	Activity	
BecquerelMonitor/EnergySpectrumView.cs	print	concat	NUM	4604	Activity	
BecquerelMonitor/EnergySpectrumView.cs	print	concat	NUM	4609	Activity	
BecquerelMonitor/EnergySpectrumView.cs	print	concat	NUM	4614	Activity	
BecquerelMonitor/EnergySpectrumView.cs	print	concat	NUM	4626	Activity	
BecquerelMonitor/EnergySpectrumView.cs	print	concat	NUM	4462	end_channel	
BecquerelMonitor/EnergySpectrumView.cs	print	concat	NUM	4465	end_energy	
BecquerelMonitor/EnergySpectrumView.cs	print	concat	NUM	4587	activityUpperLimit	
BecquerelMonitor/EnergySpectrumView.cs	print	concat	NUM	4592	activityByMassUpperLimit	
BecquerelMonitor/EnergySpectrumView.cs	print	concat	NUM	4597	activityByVolumeUpperLimit	
BecquerelMonitor/EnergySpectrumView.cs	print	string.Format	UNK	935		Resources.ActivityLowYieldRefused
BecquerelMonitor/EnergySpectrumView.cs	print	string.Format	UNK	3676		" "
BecquerelMonitor/EnergySpectrumView.cs	print	string.Format	UNK	3692		" "
BecquerelMonitor/EnergySpectrumView.cs	print	string.Format	UNK	4966		Resources.ERRFileSaveFailure
BecquerelMonitor/GeometryEditorPanel.cs	print	ToString	UNK	1913	text	
BecquerelMonitor/GeometryEditorPanel.cs	print	string.Format	UNK	1872		Resources.EfficiencyMakerGeometryUnknown
BecquerelMonitor/GeometryMaterialEditorForm.cs	print	concat	NUM	800	n	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	91	globalConfig.ChartViewConfig.Energy2ndCoefficientStep	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	92	globalConfig.ChartViewConfig.EnergyCoefficientStep	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	93	globalConfig.ChartViewConfig.EnergyOffsetStep	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	142	easyControlConfig.WarmupTime	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	143	easyControlConfig.CalibrationTime	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	144	easyControlConfig.ShutdownTime	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	145	easyControlConfig.DefaultBGPresetTime	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	146	easyControlConfig.BGPresetTime1	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	147	easyControlConfig.BGPresetTime2	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	148	easyControlConfig.BGPresetTime3	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	149	easyControlConfig.BGPresetTime4	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	150	easyControlConfig.DefaultPresetTime	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	151	easyControlConfig.PresetTime1	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	152	easyControlConfig.PresetTime2	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	153	easyControlConfig.PresetTime3	
BecquerelMonitor/GlobalConfigForm.cs	print	ToString	UNK	154	easyControlConfig.PresetTime4	
BecquerelMonitor/GlobalConfigManager.cs	print	concat	NUM	350	n	
BecquerelMonitor/GlobalConfigManager.cs	print	concat	NUM	350	n	
BecquerelMonitor/IntegerTextBox.cs	parse	int.TryParse	NUM	26	int	this.Text, out num
BecquerelMonitor/IntegerTextBox.cs	parse	int.TryParse	NUM	38	int	this.Text, out result
BecquerelMonitor/MainForm.cs	print	ToString	UNK	401	typeof(DCControlPanel)	
BecquerelMonitor/MainForm.cs	print	ToString	UNK	405	typeof(DCPulseView)	
BecquerelMonitor/MainForm.cs	print	ToString	UNK	409	typeof(DCCountRateView)	
BecquerelMonitor/MainForm.cs	print	ToString	UNK	413	typeof(DCFwhmCalibrationView)	
BecquerelMonitor/MainForm.cs	print	ToString	UNK	417	typeof(FSAReportView)	
BecquerelMonitor/MainForm.cs	print	ToString	UNK	425	typeof(DCResultView)	
BecquerelMonitor/MainForm.cs	print	ToString	UNK	459	typeof(DCSampleInfoView)	
BecquerelMonitor/MainForm.cs	print	ToString	UNK	463	typeof(DCSpectrumListView)	
BecquerelMonitor/MainForm.cs	print	ToString	UNK	467	typeof(DCPeakDetectionView)	
BecquerelMonitor/MainForm.cs	print	ToString	UNK	471	typeof(DCEnergyCalibrationView)	
BecquerelMonitor/MainForm.cs	print	ToString	UNK	475	typeof(DocEnergySpectrum)	
BecquerelMonitor/MainForm.cs	print	ToString	NUM	611	dt	
BecquerelMonitor/MainForm.cs	print	ToString	UNK	689	doseRate	
BecquerelMonitor/MainForm.cs	print	ToString	UNK	1909	info.AvailableVersion	
BecquerelMonitor/MainForm.cs	print	ToString	UNK	1922	updateCheck.CurrentVersion	
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	611		Resources.AutosaveText
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	630		Resources.TemperatureStr
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	785		Resources.TemperatureStr
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	1580		BecquerelMonitor.Properties.Resources.MS
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	1608		BecquerelMonitor.Properties.Resources.MS
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	1831		Resources.ERROpenLogFailure
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	1857		Resources.ERRDeviceNoData
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	1909		Resources.MSGUpdateLong
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	1922		Resources.MSGNoNewVersion
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	1927		Resources.ERRUpdateExc
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	2310		Resources.TemperatureStr
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	2357		BecquerelMonitor.Properties.Resources.De
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	2546		Resources.ImportSpectrumLimitReached
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	2599		Resources.ERRFileSaveFailure
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	2647		Resources.ERRFileSaveFailure
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	2692		Resources.ERRFileSaveFailure
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	3308		Resources.ERRFileSaveFailure
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	3505		Resources.LayoutSaveFailed
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	3536		Resources.LayoutSaveFailedOnExit
BecquerelMonitor/MainForm.cs	print	string.Format	UNK	3542		Resources.LayoutSaveRescued
BecquerelMonitor/MainForm.cs	print	interpolation	UNK	580		
BecquerelMonitor/MainForm.cs	print	interpolation	UNK	584		
BecquerelMonitor/MainForm.cs	print	interpolation	UNK	790		
BecquerelMonitor/MainForm.cs	print	interpolation	UNK	795		
BecquerelMonitor/MainForm.cs	parse	Enum.Parse	NONUM	436	Enum	typeof(ResultTranslation), array[1]
BecquerelMonitor/MainForm.cs	parse	Enum.Parse	NONUM	449	Enum	typeof(ResultCorrection), array[2]
BecquerelMonitor/MeasurementController.cs	print	string.Format	UNK	219		Resources.ERRDeviceBusy
BecquerelMonitor/MeasurementController.cs	print	string.Format	UNK	270		Resources.ERRDeviceBusy
BecquerelMonitor/NuclideDefinition.cs	print	interpolation	UNK	109		
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	44	nuclideDefinition.Energy	
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	45	nuclideDefinition.HalfLife	
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	49	nuclideDefinition.Energy	
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	50	nuclideDefinition.HalfLife	
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	69	nuclide.Energy	
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	70	nuclide.HalfLife	
BecquerelMonitor/NuclideDefinitionForm.cs	print	ToString	UNK	71	nuclide.Intencity	
BecquerelMonitor/NuclideDefinitionForm.cs	print	string.Format	UNK	175		Resources.MSGDeleteNuclideDefinition
BecquerelMonitor/NuclideDefinitionForm.cs	print	string.Format	UNK	176		Resources.MSGDeleteNuclideDefinitions
BecquerelMonitor/NuclideSetForm.cs	print	ToString	UNK	67	nuclideDefinition.Energy	
BecquerelMonitor/NuclideSetForm.cs	print	interpolation	UNK	92		
BecquerelMonitor/ObsidianDeviceController.cs	print	interpolation	UNK	78		
BecquerelMonitor/ObsidianDeviceController.cs	print	interpolation	UNK	219		
BecquerelMonitor/ObsidianDeviceForm.cs	print	ToString	UNK	150	args.BluetoothAddress	
BecquerelMonitor/ObsidianDeviceForm.cs	print	ToString	UNK	262	comboBox1.SelectedItem	
BecquerelMonitor/ObsidianDeviceForm.cs	print	ToString	UNK	346	DateTime.Now	" "
BecquerelMonitor/ObsidianDeviceForm.cs	print	string.Format	UNK	90		Resources.ERRBTEnableFailed
BecquerelMonitor/ObsidianDeviceForm.cs	print	string.Format	UNK	203		Resources.LoadDefaultPeakFinderSettingsQ
BecquerelMonitor/ObsidianDeviceForm.cs	print	interpolation	UNK	72		
BecquerelMonitor/ObsidianDeviceForm.cs	print	interpolation	UNK	78		
BecquerelMonitor/ObsidianDeviceForm.cs	print	interpolation	UNK	115		
BecquerelMonitor/ObsidianDeviceForm.cs	print	interpolation	UNK	145		
BecquerelMonitor/ObsidianDeviceForm.cs	print	interpolation	UNK	162		
BecquerelMonitor/ObsidianDeviceForm.cs	print	interpolation	UNK	307		
BecquerelMonitor/ObsidianDeviceForm.cs	print	interpolation	UNK	309		
BecquerelMonitor/ObsidianDeviceForm.cs	print	interpolation	UNK	327		
BecquerelMonitor/ObsidianDeviceForm.cs	print	interpolation	UNK	331		
BecquerelMonitor/ObsidianIn.cs	print	ToString	UNK	300	device.ConnectionStatus	
BecquerelMonitor/ObsidianIn.cs	print	ToString	UNK	546	localDevice.ConnectionStatus	
BecquerelMonitor/ObsidianIn.cs	print	ToString	UNK	1103	dev.ConnectionStatus	
BecquerelMonitor/ObsidianIn.cs	print	string.Format	UNK	262		BecquerelMonitor.Properties.Resources.ER
BecquerelMonitor/ObsidianIn.cs	print	string.Format	UNK	417		BecquerelMonitor.Properties.Resources.ER
BecquerelMonitor/ObsidianIn.cs	print	string.Format	UNK	443		BecquerelMonitor.Properties.Resources.ER
BecquerelMonitor/ObsidianIn.cs	print	string.Format	UNK	452		BecquerelMonitor.Properties.Resources.ER
BecquerelMonitor/ObsidianIn.cs	print	string.Format	UNK	1429		BecquerelMonitor.Properties.Resources.ER
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	289		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	322		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	424		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	429		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	431		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	435		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	436		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	449		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	450		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	475		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	484		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	485		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	492		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	493		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	531		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	532		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	536		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	547		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	553		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	556		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	562		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	569		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	576		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	583		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	594		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	597		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	609		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	610		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	643		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	691		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	713		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	714		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	732		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	767		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	869		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	915		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	941		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	942		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	989		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	1013		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	1017		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	1027		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	1028		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	1044		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	1045		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	1061		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	1112		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	1116		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	1144		
BecquerelMonitor/ObsidianIn.cs	print	interpolation	UNK	1196		
BecquerelMonitor/ObsidianIn.cs	parse	ulong.TryParse	NUM	509	ulong	addressble, out target
BecquerelMonitor/ObsidianIn.cs	parse	Guid.Parse	NONUM	550	Guid	OBS_HISTORY_SERVICE
BecquerelMonitor/ObsidianIn.cs	parse	Guid.Parse	NONUM	559	Guid	OBS_COMMAND_CHARACTERISTIC
BecquerelMonitor/ObsidianIn.cs	parse	Guid.Parse	NONUM	573	Guid	OBS_NOTIFY_CHARACTERISTIC
BecquerelMonitor/ObsidianIn.cs	parse	Guid.Parse	NONUM	1312	Guid	OBS_SETTINGS_SERVICE
BecquerelMonitor/ObsidianIn.cs	parse	Guid.Parse	NONUM	1389	Guid	uuid
BecquerelMonitor/ObsidianIn.cs	parse	Convert.ToUInt64	NUM	533		addrBLE
BecquerelMonitor/ObsidianIn.cs	parse	Convert.ToUInt64	NUM	1304		addressBle
BecquerelMonitor/Package.cs	print	ToString	UNK	223	currentDeployment.CurrentVersion	
BecquerelMonitor/PeakDetector.cs	print	ToString	UNK	955	text	
BecquerelMonitor/PeakDetector.cs	parse	Convert.ToInt32	NUM	302		cal.EnergyToChannel(peakConfig.Min_Range, maxChann
BecquerelMonitor/PeakDetector.cs	parse	Convert.ToInt32	NUM	303		cal.EnergyToChannel(peakConfig.Max_Range, maxChann
BecquerelMonitor/PeakDetector.cs	parse	Convert.ToInt32	NUM	625		centroid
BecquerelMonitor/PeakDetector.cs	parse	Convert.ToInt32	NUM	626		centroid - mul - 1
BecquerelMonitor/PeakDetector.cs	parse	Convert.ToInt32	NUM	627		centroid + mul + 1
BecquerelMonitor/PeakDetector.cs	parse	Convert.ToInt32	NUM	632		Math.Round(centroid)
BecquerelMonitor/PercentageProgressBar.cs	print	ToString	NUM	125	this.doubleValue	" "
BecquerelMonitor/PercentageProgressBar.cs	print	ToString	NUM	128	this.doubleValue	" "
BecquerelMonitor/PercentageProgressBar.cs	print	ToString	NUM	140	fmt	Resources.ProgressDateFmt
BecquerelMonitor/PercentageProgressBar.cs	print	ToString	NUM	142	fmt	
BecquerelMonitor/PercentageProgressBar.cs	print	string.Format	UNK	125		Resources.ProgressString
BecquerelMonitor/PercentageProgressBar.cs	print	string.Format	UNK	128		Resources.ProgressString
BecquerelMonitor/PercentageProgressBar.cs	parse	double.TryParse	NUM	135	double	seconds, out double sec
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	ToString	NUM	267	enrg	" "
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	ToString	UNK	268	v	" "
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	ToString	NUM	311	discriminant	" "
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	ToString	NUM	433	i	
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	ToString	UNK	444	this.coefficients[i]	
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	concat	NUM	267	enrg	
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	concat	NUM	311	discriminant	
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	concat	NUM	433	i	
BecquerelMonitor/PolynomialEnergyCalibration.cs	print	string.Format	UNK	389		Resources.ERRUnsupportedCalibrationMetho
BecquerelMonitor/PowerFwhmCalibration.cs	print	string.Format	UNK	84		formula
BecquerelMonitor/PowerFwhmCalibration.cs	print	string.Format	UNK	112		formula
BecquerelMonitor/Program.cs	print	ToString	UNK	298	exception	
BecquerelMonitor/PulseView.cs	print	ToString	NUM	131	num4	" "
BecquerelMonitor/PulseView.cs	print	ToString	NUM	173	this.pulseHeight	" "
BecquerelMonitor/PulseView.cs	print	ToString	NUM	177	this.maxpulseHeight	" "
BecquerelMonitor/RadiaCodeDeviceController.cs	print	interpolation	UNK	76		
BecquerelMonitor/RadiaCodeDeviceController.cs	print	interpolation	UNK	215		
BecquerelMonitor/RadiaCodeDeviceForm.cs	print	ToString	UNK	155	args.BluetoothAddress	
BecquerelMonitor/RadiaCodeDeviceForm.cs	print	ToString	UNK	159	args.BluetoothAddress	
BecquerelMonitor/RadiaCodeDeviceForm.cs	print	ToString	UNK	245	comboBox1.SelectedItem	
BecquerelMonitor/RadiaCodeDeviceForm.cs	print	ToString	UNK	335	System.DateTime.Now	" "
BecquerelMonitor/RadiaCodeDeviceForm.cs	print	string.Format	UNK	101		Resources.ERRBTEnableFailed
BecquerelMonitor/RadiaCodeDeviceForm.cs	print	string.Format	UNK	188		Resources.LoadDefaultPeakFinderSettingsQ
BecquerelMonitor/RadiaCodeDeviceForm.cs	print	interpolation	UNK	72		
BecquerelMonitor/RadiaCodeDeviceForm.cs	print	interpolation	UNK	79		
BecquerelMonitor/RadiaCodeDeviceForm.cs	print	interpolation	UNK	125		
BecquerelMonitor/RadiaCodeDeviceForm.cs	print	interpolation	UNK	149		
BecquerelMonitor/RadiaCodeDeviceForm.cs	print	interpolation	UNK	166		
BecquerelMonitor/RadiaCodeDeviceForm.cs	print	interpolation	UNK	297		
BecquerelMonitor/RadiaCodeDeviceForm.cs	print	interpolation	UNK	299		
BecquerelMonitor/RadiaCodeIn.cs	print	ToString	UNK	278	device.ConnectionStatus	
BecquerelMonitor/RadiaCodeIn.cs	print	ToString	UNK	502	localDevice.ConnectionStatus	
BecquerelMonitor/RadiaCodeIn.cs	print	ToString	UNK	1323	dev.ConnectionStatus	
BecquerelMonitor/RadiaCodeIn.cs	print	string.Format	UNK	221		BecquerelMonitor.Properties.Resources.ER
BecquerelMonitor/RadiaCodeIn.cs	print	string.Format	UNK	376		BecquerelMonitor.Properties.Resources.ER
BecquerelMonitor/RadiaCodeIn.cs	print	string.Format	UNK	403		BecquerelMonitor.Properties.Resources.ER
BecquerelMonitor/RadiaCodeIn.cs	print	string.Format	UNK	412		BecquerelMonitor.Properties.Resources.ER
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	254		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	267		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	383		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	388		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	390		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	394		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	395		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	409		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	410		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	432		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	441		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	442		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	448		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	449		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	487		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	488		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	492		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	503		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	509		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	512		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	518		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	525		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	532		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	539		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	549		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	552		
BecquerelMonitor/RadiaCodeIn.cs	print	interpolation	UNK	568		
